pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,0.456057007125891,0.618616086873281,0.0937465422491719,0.284096449413675,0.982399714691973,35,CYP7B1;CNOT9;SKP2;BRCA1;ZNF366;UBA5;HDAC1;STRN3;HDAC2;CNOT1;PHB2;ISL1;PARP1;SRC;UFL1;CARM1;PAK1;TP63;CDK12,GO:BP
KEGG_N_GLYCAN_BIOSYNTHESIS,0.458049886621315,0.618709175212374,0.0908241419007155,0.265752787904243,0.972973966908753,46,DPAGT1;RFT1;ALG6;ALG3;ALG14;ALG8;ALG1;MGAT5;DOLPP1;ALG2;MAN1A2;RPN2,KEGG
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,0.456953642384106,0.618725151739125,0.0894366833718621,0.389819941678813,1.02109495108391,12,RAB7B;MFHAS1;LYN,GO:BP
GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,0.456834532374101,0.618725151739125,0.0782955249944794,-0.413102474727484,-1.00392267022306,11,LIN7B;SIX4;LIN7A;MUSK;COLQ,GO:BP
GOBP_MACROPHAGE_PROLIFERATION,0.456834532374101,0.618725151739125,0.0782955249944794,-0.412863855836759,-1.00334277799632,11,IL34;PTK2;CSF1R;MAPK1;CLU,GO:BP
GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT,0.456818181818182,0.618725151739125,0.0911073131586733,0.409344194561131,1.00017296788932,10,STAT1,GO:BP
GOBP_MESODERM_DEVELOPMENT,0.456706281833616,0.618725151739125,0.0753093764172773,-0.241114850674787,-0.997548614237946,107,FOXC1;WLS;ITGA8;TBX1;ITGB1;TAL1;WNT3;BMP4;HOXA11;TEAD2;AHDC1;ZFPM2;DKK1;MEST;WNT3A;KLF4;BMPR1A;IRX3;ETV2;GDF11;RPS6KA6;FOXC2;ITGB3;POFUT2;FGFR1;SMAD4;EXOC4;NODAL;ZFP36L1;OSR1,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,0.45679012345679,0.618725151739125,0.0959206777921745,0.259102726847937,0.987866478002869,58,PYCARD;MTOR;TIFAB;LRRC8D;TRPV3;CAB39;CASP1;CASP3;CLN3;OXSR1;CLCN2;LETM1;USP15;RELB;ATP1A1;DDX3X;SCN2A;SLC4A11;SLC2A1;XRCC6;TSPO,GO:BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS,0.457777777777778,0.619668583441538,0.0897104652742981,0.37204156287874,1.00265872693388,13,NUDT15;SMPDL3A;DCTPP1;ITPA;ENTPD7;SAMHD1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.458188153310105,0.620051562128973,0.0764767053228531,-0.312366568730892,-0.999172984486849,29,TMEM178A;LRRC17;TOB2;FSTL3;PIK3R1;CLDN18;FBXW7,GO:BP
GOBP_FERTILIZATION,0.458670988654781,0.620532358121666,0.0727141077934447,-0.229202230084058,-1.00263897614249,157,SPINK1;SERPINA5;DCST2;ANTXR2;PLCB1;FBXO24;OVCH2;STX2;AR;ZP1;FOXL2;BBS1;DCST1;ADAM32;AKAP3;SPACA6;HOXA11;UBE2Q1;LY6K;NR2F2;PLCZ1;CATSPER2;CACNA1H;HVCN1;SYT6;CCDC146;MEIOB;WDR48;IQCH;ROPN1B,GO:BP
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,0.43963963963964,0.62087200066884,0.080419996876154,-0.403786775074932,-1.01813801209855,14,PLXNA3;FYN;RRAS;TLN1;SEMA3A;PLXNA2;PIP5K1C;PLXNA4,Reactome
REACTOME_XENOBIOTICS,0.439501779359431,0.62087200066884,0.0797705918628453,-0.407847471121822,-1.01492955313835,13,CYP2W1;CYP3A4;ARNT;CYP3A5,Reactome
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,0.438636363636364,0.62087200066884,0.0934449219410994,0.335252729096025,1.01303290968268,22,MAIP1;MCUB;VDAC1;STOML2;YME1L1;VDAC2;LETM1;AFG3L2;VDAC3,Reactome
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,0.437943262411348,0.62087200066884,0.0797705918628453,-0.361451049419335,-1.01289355731428,19,GRIN2A;CAMK2A;GRIN2C;CAMK2D;DLG2;CAMK2B;DLG4;LRRC7,Reactome
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_EXTRACELLULAR_MATRIX_FOCAL_ADHESION_AND_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.44,0.62087200066884,0.0808589150280032,-0.416759774549806,-1.01197867746054,12,MITF;EDIL3;CDH2;ZEB1;PXN,Reactome
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,0.440180586907449,0.62087200066884,0.0928481214159878,0.406818816942201,1.00051159244604,11,PFKFB2;PPP2CA;PPP2R1B,Reactome
GOBP_ACID_SECRETION,0.459584295612009,0.621595106519996,0.0916795246008379,0.301690626596459,0.993543277746209,28,TNF;HRH2;PTGER3;HIP1R;SGK1;NMU;CACNB4;SNX10;UGT1A3,GO:BP
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,0.45979020979021,0.621700770047074,0.0764767053228531,-0.30697811343617,-1.00882316152804,33,MEF2C;LOX;ERBB3;BMP4;IGF2;WNT3A;WNT10B;BCL2;TWIST1,GO:BP
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.463829787234043,0.62187549251379,0.0865399737444125,0.367013379227531,1.00419866673102,15,REN;CTSA;ACE2,KEGG
GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE,0.460456942003515,0.622256395235306,0.0766746872490091,-0.321668218612724,-1.00662403094754,27,FILIP1;AGAP1;AMOT;RHOB;ITSN1;DIXDC1;PFN2;DLGAP4;CTTNBP2;SARM1,GO:BP
GOBP_MICROTUBULE_SEVERING,0.460431654676259,0.622256395235306,0.0778840111977068,-0.408873289656302,-0.993644894055467,11,FIGNL2;FIGN;KATNAL1,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,0.460616438356164,0.622299075979656,0.0753093764172773,-0.278458307164661,-1.00526531070354,51,RNF128;SH3BP4;LMBRD1;ATG14;SCARB2;RTN4,GO:BP
GOBP_AMINO_ACID_TRANSPORT,0.46078431372549,0.622353050048448,0.0728938564822936,-0.231749961875792,-0.992218425581522,133,SH3BP4;NTRK2;SLC25A38;KCNK2;KCNJ8;SLC47A1;PIANP;ITGB1;SLC16A2;ATP1A2;ARL6IP5;SLC22A15;PRAF2;SLC25A26;SLC3A1;SLC25A29;SLC38A4;SLC6A2;LEP;SLC17A5;TTYH2;SLC1A7;NFE2L1;SNCA;SLC17A7;SLC7A4;TTYH1;P2RX7;APBA1;LRP5,GO:BP
GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.461368653421634,0.62285287528006,0.088894528862045,0.386760367371508,1.01308069746672,12,MBD4;TDG;NEIL3,GO:BP
GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS,0.461538461538462,0.62285287528006,0.0902635484340068,0.332409058826816,0.998985020558109,19,KPNB1;KPNA2,GO:BP
GOBP_RESPONSE_TO_IRON_ION,0.461538461538462,0.62285287528006,0.0919686140000427,0.302797802844026,0.985866402806032,26,CCNB1;LCN2;TFRC;B2M;SLC25A39;SLC11A2,GO:BP
GOBP_SULFUR_COMPOUND_TRANSPORT,0.461728395061728,0.622936395445177,0.0952879846194844,0.258572974300891,0.985846720089744,58,SLC26A4;SLC26A9;SLC16A6;LRRC8D;SLC5A6;RACGAP1;SLC25A10;GJA1;SLC6A11;SLC7A5;SLC25A39;SLC7A11;ABCC1;SLC1A1,GO:BP
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSPORT,0.461956521739131,0.623071382938971,0.0780892306943345,-0.396307472323807,-1.00461187108005,13,ABCA3;ABCB4;APOE;ATP8A1,GO:BP
GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION,0.462222222222222,0.623256959842326,0.0891647117820678,0.371388939544749,1.00089989526958,13,TFRC;MIEF1;YME1L1;MTCH2;BNIP3;MSTO1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,0.462633451957295,0.623571529179774,0.0770736734944102,-0.421020248994151,-0.99828445478633,10,BMP4;IGFBP5;TWIST1,GO:BP
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,0.46271186440678,0.623571529179774,0.0745500777420554,-0.291007648895288,-0.992157787690834,38,GDF7;TGFB2;TGFBR3;ATOH8;BMP4;ACVRL1;BMPR1A;TGFBR2;GDF11;SMAD4;NODAL;HFE;INHBA,GO:BP
GOBP_VIRION_ASSEMBLY,0.463007159904535,0.623623984755139,0.0931454575337804,0.282675803257146,0.9825188107608,37,MITD1;USP6NL;CHMP5;NEDD4;CHMP4BP1;RAB1A;CHMP4B;CHMP6;SPCS1;CHMP2B;CHMP2A;CHMP1A;MVB12A;TSG101;CHMP1B;DDX6;VPS28;VPS4B,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0.463007159904535,0.623623984755139,0.0931454575337804,0.282543947802058,0.982060510250347,37,MAPK14;ZC3H12A;ECT2;CDK1;RAN;HSP90AA1;BAG3;PIK3R2;ZPR1;JUP;TARDBP;HCLS1;PRKCD;RBM22;ZIC1;TRIM28;TGFB1;IPO5;CDH1;XBP1;HDAC3,GO:BP
GOBP_RESPONSE_TO_MANGANESE_ION,0.464444444444444,0.625386720792201,0.088894528862045,0.370527727768412,0.998578913988344,13,SOD2;TFRC;ADAM9;EIF2S1;HSP90B1,GO:BP
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,0.465201465201465,0.626059509876937,0.0782955249944794,-0.385404575145889,-1.0145777729212,15,WNT5B;NKD1;DKK1;ANKRD6;GPC3;MLLT3;ABL1;SFRP1,GO:BP
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY,0.465201465201465,0.626059509876937,0.0782955249944794,-0.384096697018503,-1.01113478297425,15,BBS2;CFAP43;BBS1,GO:BP
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS,0.465564738292011,0.6263751249421,0.101350743797099,0.197822529640766,0.987990099990278,344,CCR7;MMP12;FUT2;ST8SIA4;SRD5A3;PCSK6;FUT7;GCNT4;NEU2;DPAGT1;RFT1;FBXO6;B4GALNT2;FUT3;CHST11;UGDH;ALG6;B3GAT2;CWH43;NGLY1;FUT1;HYAL4;XXYLT1;HPSE;PPARD;COG3;ARSB;NCCRP1;SLC35A4;ENTPD5,GO:BP
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS,0.465986394557823,0.626558533671793,0.0743625384422526,-0.272629586036273,-0.997549301570353,55,ALX4;TTBK2;ZBTB16;OSR2;TULP3;BMP4;HOXA11;BMPR1A;TWIST1;LRP5;IFT140;WDPCP;SMAD4;MSX1;OSR1;MEGF8;HAND2;ECE1;TBC1D32;LRP4;TBX3;CTNNB1;LNPK;TRAF3IP1;GNA12;FREM2;GLI3;INTU;CREBBP,GO:BP
GOBP_REGULATION_OF_LIPID_LOCALIZATION,0.465994962216625,0.626558533671793,0.0959206777921745,0.227243067457133,0.993799747889729,135,SYK;REN;ABCG1;TNF;PLA2G3;DBI;NFKB1;PCSK9;PTGES;ZC3H12A;SPP1;PPARD;LIPG;ABCG4;IKBKE;ARV1;PTPN2;LPCAT3;FASLG;FURIN;ABCA12;MAPK3;XRCC4;TTC39B;REPIN1;LDLRAP1;GPS2;PLIN3;PLIN5;CD36,GO:BP
GOBP_GLUTATHIONE_TRANSPORT,0.466192170818505,0.626558533671793,0.0766746872490091,-0.418792049927051,-0.993001154289096,10,MGST1;SLC13A3;ABCC4,GO:BP
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION,0.466216216216216,0.626558533671793,0.0894366833718621,0.34775029863967,0.984446282049517,16,BYSL;TEAD4;CTR9;TFAP2C;CNOT1;EOMES;SRF;CUL3,GO:BP
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,0.467032967032967,0.626646796105619,0.0780892306943345,-0.383513774369483,-1.00960023875457,15,FOXC1;METTL3;ITCH;N4BP2L2,GO:BP
GOBP_RESPONSE_TO_CAFFEINE,0.467032967032967,0.626646796105619,0.0780892306943345,-0.383427173462539,-1.00937226181562,15,CASQ2;RYR2;GSTM2;TMEM38A;RYR3;SLC8A1;GNAL,GO:BP
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,0.467289719626168,0.626646796105619,0.0913924325943768,0.300191293472538,0.996067506972199,29,SELPLG;TNF;FUT7;SELE,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.467084639498433,0.626646796105619,0.070113215764256,-0.217005656408838,-0.995853806277971,231,CAT;ADCYAP1R1;MGAT3;ETV5;AIFM2;MGST1;PLA2R1;BRF2;DAPK1;PRKAA2;GSR;PKD2;ZNF580;LRRK2;PDK2;MAPT;CA3;ARL6IP5;STX2;OXR1;ARNT;PLEKHA1;AQP1;GPR37L1;RHOB;PDGFRA;RAD52;FYN;DHRS2;FOXO1,GO:BP
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.467153284671533,0.626646796105619,0.0937465422491719,0.231960854493079,0.981471111246789,111,CCR7;SYK;PCSK9;HPCA;PROM2;PICALM;SH3GL3;SMAP1;RABGEF1;SELE;HIP1R;WASL;VAC14;SUSD4;B2M;ARF1;PLCG2;CCL19;LDLRAP1;RAC1,GO:BP
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0.466666666666667,0.626646796105619,0.0946646223153342,0.256710410796355,0.98081459171091,59,MAPK14;ZC3H12A;ECT2;CWH43;CDK1;RAN;YWHAB;FERMT1;YWHAE;HSP90AA1;CD36;BAG3;PIK3R2;ZPR1;JUP;TARDBP;HCLS1;EI24;PRKCD;CHP1,GO:BP
GOBP_REGULATION_OF_PLATELET_ACTIVATION,0.467312348668281,0.626646796105619,0.0934449219410994,0.262993936987119,0.977176698730345,50,SYK;TMX1;VPS33B;PRKCQ;PLEK;LYN;MFSD2B;F11R;PDPN,GO:BP
GOBP_HETEROPHILIC_CELL_CELL_ADHESION,0.467289719626168,0.626646796105619,0.0913924325943768,0.264889302865217,0.97251991543124,45,ITGAL;CD6;CEACAM19;SELE;CXADR;IGLON5;CRTAM;SELL;CD209;PTPRD;JAML,GO:BP
GOBP_CELLULAR_RESPONSE_TO_LITHIUM_ION,0.467625899280576,0.6268944612841,0.0770736734944102,-0.403798821024252,-0.981312907658116,11,SLC13A2;FABP4;CDKN1B;NFATC4,GO:BP
GOBP_FEEDING_BEHAVIOR,0.467796610169492,0.626950553298781,0.0739901439101342,-0.261028043574223,-0.997231876951659,68,UCHL1;NTRK2;GDF15;EN1;DACH1;LEPR;EIF2AK4;GHRL;UBE2Q1;FYN;CNTFR;CNTN2;LEP;C1QTNF4;BBS12,GO:BP
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.468123861566485,0.627121295554666,0.0776798560117236,-0.403542017924408,-0.998745325032471,12,NLGN3;ADRB2;FYN,GO:BP
GOBP_BONE_MARROW_DEVELOPMENT,0.468181818181818,0.627121295554666,0.0897104652742981,0.407274010677805,0.99511477484256,10,PTPRC,GO:BP
GOBP_FEMALE_GENITALIA_DEVELOPMENT,0.468864468864469,0.627862824394616,0.0778840111977068,-0.38267793432096,-1.00739988933052,15,MERTK;RBP4;AXL,GO:BP
GOBP_SKIN_EPIDERMIS_DEVELOPMENT,0.469072164948454,0.627968101946678,0.096887770327544,0.228424055009705,0.985544685324293,129,FOXE1;TGM3;CYSRT1;TMEM79;TNF;NSUN2;WNT5A;ALOX12B;GRHL1;ZDHHC21;HPSE;PKP3;UGCG;MSX2;FERMT1;CDH3;NFKBIZ;ABCA12;AP3B1;ELOVL1;GRHL3;HRNR;STARD7,GO:BP
GOBP_PROGESTERONE_METABOLIC_PROCESS,0.469298245614035,0.62809792707353,0.0875697115548511,0.351659867956382,0.986982241002966,15,DHRS9,GO:BP
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,0.469642857142857,0.628386276127613,0.0764767053228531,-0.35220546571683,-0.996000377570395,19,KCNE1;AMIGO1;FHL1;KCNQ1;NOS1AP;ANK2;KCNC1;EDN3;KCNN4;KCNIP2;FLNA,GO:BP
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,0.469945355191257,0.62861813390307,0.0774767547848578,-0.40322462231805,-0.997959787556927,12,FOXA1;AR;WBP2,GO:BP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME,0.470198675496689,0.628784100135072,0.0878312634480124,0.384206741820382,1.00639172679481,12,RAB11A;NUP62;NSFL1C,GO:BP
GOBP_MEMBRANE_TUBULATION,0.470454545454546,0.628953383796747,0.0894366833718621,0.406883285103262,0.994160093763132,10,SNX5;OPA1;DNM2;SNX6,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.470890410958904,0.629183280408121,0.0741758965588009,-0.281071531795193,-1.00089428484726,48,GATA2;TMEM178A;PRDM16;LRRC17;TOB2;FSTL3;PIK3R1;CLDN18;FBXW7,GO:BP
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION,0.471014492753623,0.629183280408121,0.0770736734944102,-0.392361865160567,-0.994610031418619,13,NTRK2;RPGRIP1;RPGRIP1L;BBS10;RORB,GO:BP
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,0.470899470899471,0.629183280408121,0.0982123351217438,0.219284064526951,0.992564302712784,172,PDZK1IP1;SLC6A14;TNF;SLC5A1;SLC2A5;ATP1B3;PCSK9;ATP12A;LCN2;LRRC8B;SLC15A1;SCNN1D;ACE2;SLC7A7;MFSD4B;LRRC8D;SLC5A6;TRPV3;KCNJ2;SCNN1A;SLC1A3;FXYD3;SLC39A11;ARL6IP1;KCNJ15;SLC39A6;SLC7A5;CACNA1I;SLC38A5;SLC7A11,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,0.471204188481675,0.6292638970528,0.0751181635276302,-0.318358926335204,-0.988922409530287,26,HPN;GSN;CLEC3B;KLKB1;CNTN2;ANXA2;SPON1;CCBE1;ANXA2P2;MMP14;NKD2;BAG2;RHBDD1;MELTF,GO:BP
GOBP_MATERNAL_PLACENTA_DEVELOPMENT,0.471698113207547,0.62975063687012,0.0913924325943768,0.28198449093698,0.972199006773685,34,CYP27B1;SPP1;DCAF13;PPARD;PRDM1;CTSB,GO:BP
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.472406181015453,0.630349991947388,0.0875697115548511,0.383650149839073,1.0049337889082,12,HSH2D;AURKB;FOXP1;CD74;NOC2L,GO:BP
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION,0.472406181015453,0.630349991947388,0.0875697115548511,0.383388000156056,1.00424711362781,12,MTOR;NCK1;AKT2;SYNCRIP;YTHDF2;GAPDH,GO:BP
GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION,0.472727272727273,0.630605478974001,0.0891647117820678,0.406664529296669,0.993625595785072,10,CMPK2;AK2,GO:BP
GOBP_VASODILATION,0.47313691507799,0.63070156541036,0.0745500777420554,-0.288325294425811,-1.00162761652708,44,KCNJ8;SCARB1;BBS2;ADRB2;APOE;KCNMA1;PRKG1;GPER1;PLOD3;ABCC9;KLF2;RGS2,GO:BP
GOBP_PORE_COMPLEX_ASSEMBLY,0.473317865429234,0.63070156541036,0.0902635484340068,0.329697628348375,1.00001136009293,20,NDC1;NUP107;NUP93;NUP205,GO:BP
GOBP_EMBRYONIC_BRAIN_DEVELOPMENT,0.473214285714286,0.63070156541036,0.0760837160951725,-0.350364784011829,-0.990795121401425,19,EN1;TTBK2;RPL10;MFSD2A;CDK20;IFT140,GO:BP
GOBP_GUANINE_NUCLEOTIDE_TRANSPORT,0.473021582733813,0.63070156541036,0.0764767053228531,-0.402429386994827,-0.977984905645005,11,SLC46A2;ABCC4,GO:BP
GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,0.47415329768271,0.631296057259546,0.0758886900606117,-0.3346226298212,-1.01038389484506,24,GDF15;PTK2;JAK1;GHRL;PIK3R1;STAT5B;STAT5A,GO:BP
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,0.474137931034483,0.631296057259546,0.0741758965588009,-0.283139413350777,-0.999976525931075,46,ALDH1A1;NOVA2;ABHD6;LGR4;ZNF423;LAMA4;NR1D1;WNT10B;ADIPOQ;DOCK7;TLR4;DDIT3;NR1H3;FOXC2;CIDEA;ADAMTS5;RBPJ;NOVA1,GO:BP
GOBP_EMBRYONIC_PATTERN_SPECIFICATION,0.474036850921273,0.631296057259546,0.0727141077934447,-0.267659245320504,-0.997421184476302,59,MEOX2;SIM2;COBL;TDRD5;ZBTB16;DISP1;CDX4;SATB2;MEIS1;ERBB4;TDRD1;CHRDL1;SMAD4;NODAL;SMAD5;MEIS3;MEIS2;MEIS3P1;SMAD3;HOXD8;PTCH1;FGF10;TBX3;PLD6;CTNNB1;DLL1;NCKAP1;TDRD6,GO:BP
GOBP_CRANIAL_NERVE_MORPHOGENESIS,0.474516695957821,0.631422564626902,0.0751181635276302,-0.318909822639189,-0.997991945111378,27,EGR2;TBX1;PLXNA3;EPHB1;SEMA3A;HOXB3;HOXD3;ADARB1;HOXA3,GO:BP
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION,0.47463768115942,0.631422564626902,0.0766746872490091,-0.391384018325835,-0.992131257721745,13,PAX6;EPCAM;PDGFRA;EDN1;MSX1;SMAD3,GO:BP
GOBP_ASTROCYTE_DIFFERENTIATION,0.474576271186441,0.631422564626902,0.0732558655828455,-0.253637055984116,-0.985618913721255,73,PAX6;HES1;PLPP3;LAMC3;ID4;PLP1;MAPT;TAL1;GPR37L1;TSPAN2;NR1D1;CNTN2;NTRK3;LIF;NR3C1;LAMB2;APP;VIM;LRP1,GO:BP
GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,0.475336322869955,0.632179117212229,0.0880945010398517,0.38462477742131,0.981786157734552,11,TNFRSF1A;IER3IP1;TMEM38B;TNFRSF1B,GO:BP
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.449300699300699,0.632434557229218,0.0776798560117236,-0.278961069700956,-1.00667164618116,57,NGEF;PLEKHG5;ARHGEF40;TRIO;MCF2L;ITSN1;ARHGEF17;ARHGEF9;ARHGEF7;ARHGEF10;ARHGEF26;FGD4;ARHGEF12;TIAM2;ARHGEF15;ARHGEF10L;ARHGEF6;SOS2;AKAP13;VAV3;ARHGEF2;ARHGEF39;OBSCN,Reactome
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.44920993227991,0.632434557229218,0.0916795246008379,0.324772129156789,0.993598081022237,23,ABCG1;PCSK6;LIPG;P4HB;FURIN;ANGPTL4,Reactome
REACTOME_HYALURONAN_METABOLISM,0.449771689497717,0.632448191078328,0.0922597260527354,0.342244511749003,0.990491489298119,19,CEMIP;HYAL4;HMMR;CD44;HAS3;HYAL1;CHP1,Reactome
HALLMARK_ADIPOGENESIS,0.582064297800338,0.632678584565585,0.0630790410571939,-0.213233734664481,-0.952023762585443,191,CAT;SORBS1;BCL6;CYP4B1;SCARB1;ACADL;SSPN;PPM1B;LTC4S;FABP4;ANGPT1;ARL4A;LIFR;APOE;PDCD4;PHLDB1;MGST3;EPHX2;LAMA4;OMD;FZD4;ITSN1;MYLK;ADCY6;PHYH;LEP;RMDN3;LPL;VEGFB;REEP5,Hallmark
GOBP_INNERVATION,0.476274165202109,0.63308027696947,0.0749278818393739,-0.331718532675951,-0.99771420847456,23,COL25A1;SULF2;SLITRK6;LRIG1;EDN1;SEMA3A;NPTX1;GABRB2;ADARB1;LRIG2;ECE1;GABRB3,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,0.476271186440678,0.63308027696947,0.0730744399126987,-0.284121704182213,-0.987993229302351,42,PLA2R1;ABCA2;CRY2;APOE;EGF;MIR27B;CES1;IRS2;LEP;CLSTN3;ADIPOQ;ITGAV;APOC2;NR1H3;ITGB3;PPARA,GO:BP
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.450805008944544,0.633251708261239,0.0787113806986485,-0.421362191967154,-1.01568446696206,11,RXRA;CYP27A1;AKR1C3,Reactome
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.451467268623025,0.633532881558001,0.0913924325943768,0.324011885423779,0.991272214217752,23,IL2RG;IL2RA;CSF2RA;CSF2RB;JAK3,Reactome
REACTOME_CA_DEPENDENT_EVENTS,0.452127659574468,0.633810860201018,0.0780892306943345,-0.312096960167937,-1.00860894700966,35,ADCY2;PDE1C;CAMK2A;CAMK2D;ADCY5;ADCY6;CAMKK2;CAMK2B;ADCY9;NBEA;PRKAR2B;ADCY8;ADCY4;MAPK1;PLA2G4A;PRKCA,Reactome
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,0.477777777777778,0.634065712577485,0.0873098257637931,0.369810611167095,0.996646271804561,13,ZC3H12A;FOXP3;JAK3,GO:BP
GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.477777777777778,0.634065712577485,0.0873098257637931,0.369568553163867,0.995993921116959,13,TMX1;PRKCD;SH2B3;MAP2K1;CEACAM1,GO:BP
GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL,0.477777777777778,0.634065712577485,0.0873098257637931,0.369334556988852,0.995363297201896,13,UBAC2;EDEM1;YOD1;UBE2J1;DERL2;BCAP31;UBE2G2,GO:BP
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.477157360406091,0.634065712577485,0.0728938564822936,-0.249388171212797,-0.991602194932404,86,CAV1;ABCA3;RXRA;PLA2R1;ABCB4;SCARB1;CYP4A11;ABCA5;GHRL;APOE;ABCA8;TAC1;DENND5B;CES1;ATP8A1;LPL;ACACB;ADIPOQ;ANXA2;P2RX7;LRP1;EDN1;NR1H3;PLIN2;FABP3;ZDHHC8;C3;EEPD1,GO:BP
GOBP_PROSTATE_GLAND_MORPHOGENESIS,0.477797513321492,0.634065712577485,0.0753093764172773,-0.324496104759866,-0.989637772476444,25,FOXA1;ID4;AR;BMP4;CRIP1;STAT5A,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,0.477434679334917,0.634065712577485,0.0911073131586733,0.278046579400454,0.96147938785516,35,SNX5;NUP62;PTPN2;LGMN;RAB7A;VPS25;CHMP6;SNX6;ZFYVE28;SPRY3;PTPRJ;PTPN18;RNF126;TSG101;MVP;CBLC,GO:BP
