rank,gene,gene_types,logFC,direction,SE,P,FDR,FDR_lncRNA,I2,I2_flag,k,k_flag,confidence
1169,AC007381.3,lincRNA,-1.1876813304312,down_in_PP,0.141422872240005,4.53817878409766e-17,1.28225295024865e-15,1.44387497049931e-15,0,low,2,k2_or_less,C_significant_but_flagged
1170,RP11-244O19.1,sense_overlapping,-1.18637584043421,down_in_PP,0.410946595842629,0.00389015400215445,0.011315580269498,0.0123678885873051,91.62700989425,high,4,all4,C_significant_but_flagged
1171,RP11-507K2.3,antisense,-1.1842778260859,down_in_PP,0.306190877806124,0.000109832341028074,0.000512973934186657,0.000565094577441708,88.3603641023331,high,2,k2_or_less,C_significant_but_flagged
1172,RP11-94C24.8,processed_transcript,1.18393310516832,up_in_PP,0.197988869427547,2.23416850900236e-09,2.63743434633147e-08,2.95634469065848e-08,82.6519408844808,high,4,all4,C_significant_but_flagged
1173,RP4-565E6.1,lincRNA,-1.18188789315856,down_in_PP,0.31850865480638,0.00020669249753043,0.00089668121397051,0.000982811469026561,77.6201277488099,high,3,k3,C_significant_but_flagged
1174,RP11-327F22.1,antisense,1.17232257126148,up_in_PP,0.229766999304761,3.35686074295553e-07,2.75203284069191e-06,3.13717849563036e-06,93.7801470630358,high,4,all4,C_significant_but_flagged
1175,RP11-214O1.2,lincRNA,1.16933481007612,up_in_PP,0.281857140217738,3.34399260892362e-05,0.000178998596251268,0.000197670164191428,85.6222648300137,high,4,all4,C_significant_but_flagged
1176,AL773572.7,antisense,-1.16906906130133,down_in_PP,0.197588479015132,3.28492209222841e-09,3.80261974482348e-08,4.23031484912867e-08,20.886500918107,low,2,k2_or_less,C_significant_but_flagged
1177,RP11-277P12.20,antisense,1.16805233761593,up_in_PP,0.371700046732299,0.00167534896863355,0.00551018318266325,0.00605111434664221,95.0492872170216,high,4,all4,C_significant_but_flagged
1178,RP11-368L12.1,lincRNA,-1.16678293160492,down_in_PP,0.510866257231898,0.022375626698871,0.0491565529739749,0.0520534068419434,92.3709138840561,high,3,k3,C_significant_but_flagged
1179,RP11-380F14.2,antisense,1.16392624166558,up_in_PP,0.175626280812557,3.41906225395446e-11,5.20902967833475e-10,5.75653010617158e-10,75.5603667653469,high,3,k3,C_significant_but_flagged
1180,RP11-732A19.6,antisense,-1.16245213418122,down_in_PP,0.248215675407492,2.82383589689725e-06,1.9346904113734e-05,2.19366928651246e-05,72.7973845705063,moderate,2,k2_or_less,C_significant_but_flagged
1181,RP11-593F23.1,antisense,-1.16201019399618,down_in_PP,0.342043956097361,0.000680657589659891,0.00254416711589205,0.00282107796020915,80.4101909708332,high,2,k2_or_less,C_significant_but_flagged
1182,AC005618.6,lincRNA,-1.16172006412272,down_in_PP,0.259352872480729,7.48872162354233e-06,4.65713005779697e-05,5.19290039504289e-05,79.9408808667074,high,3,k3,C_significant_but_flagged
1183,RP11-903H12.3,antisense,-1.15855565680481,down_in_PP,0.208876473805788,2.91266848173239e-08,2.89671815433243e-07,3.29063094528879e-07,86.0610802022979,high,4,all4,C_significant_but_flagged
1184,RP11-108L7.4,antisense,-1.15827037878013,down_in_PP,0.24543271522001,2.36658700873601e-06,1.64434165824624e-05,1.85511267876825e-05,79.8324898130258,high,2,k2_or_less,C_significant_but_flagged
1185,RP11-797H7.5,antisense,-1.15683739926823,down_in_PP,0.35103560142159,0.000982471270464425,0.00349406768559379,0.00384789229409145,88.2650236511749,high,4,all4,C_significant_but_flagged
1186,RP11-618K13.2,antisense,-1.15312072976279,down_in_PP,0.0939400061583023,1.23275756513656e-34,1.26103551418173e-32,1.5688652895135e-32,0,low,2,k2_or_less,C_significant_but_flagged
1187,RP11-259N19.1,lincRNA,1.14899116481704,up_in_PP,0.365585815762697,0.00167296259259805,0.00550450157485788,0.00604754313965895,95.1290934917012,high,4,all4,C_significant_but_flagged
1188,RP11-61I13.3,antisense,-1.1483272786667,down_in_PP,0.290604428869547,7.76585409206759e-05,0.00037791812670951,0.000414338479116849,89.8649549132456,high,3,k3,C_significant_but_flagged
1189,LINC01359,processed_transcript,-1.14805448957566,down_in_PP,0.421415462930715,0.00644414899089158,0.0172841675952188,0.0188786951141421,91.0957713688066,high,3,k3,C_significant_but_flagged
1190,RP11-356I2.4,antisense,-1.14550292176578,down_in_PP,0.262214878490694,1.25065199901928e-05,7.37807792807546e-05,8.16224917007002e-05,89.6403887527204,high,4,all4,C_significant_but_flagged
1191,LINC01214,lincRNA,1.14481512683092,up_in_PP,0.365918960316905,0.0017563948930582,0.00574282698105996,0.00630175845958775,92.5216813241392,high,3,k3,C_significant_but_flagged
1192,CTD-2619J13.23,antisense,-1.14343048453053,down_in_PP,0.119338374314594,9.57243989017083e-22,4.09393325132187e-20,4.81627295404293e-20,0,low,2,k2_or_less,C_significant_but_flagged
1193,RP11-410E4.1,lincRNA,-1.13990353710092,down_in_PP,0.469249680759553,0.0151319855168506,0.0354494130700421,0.0379132028554792,86.5216752565469,high,2,k2_or_less,C_significant_but_flagged
1194,LIFR-AS1,antisense,-1.13916435502578,down_in_PP,0.471924438310767,0.0157840826822291,0.0367128241468237,0.0392065015878331,97.0543981271687,high,3,k3,C_significant_but_flagged
1195,RP11-108K14.12,antisense,1.13539383466496,up_in_PP,0.337615297666325,0.000771056677276143,0.00283387922655737,0.00313566004213317,87.6121074400547,high,3,k3,C_significant_but_flagged
1196,LINC02095,lincRNA,-1.13516705044301,down_in_PP,0.193864709176535,4.75691500163017e-09,5.38472465089681e-08,6.0184711146356e-08,0,low,2,k2_or_less,C_significant_but_flagged
1197,RP11-1000B6.7,sense_intronic,-1.13314588295817,down_in_PP,0.151331242150545,7.0010122758116e-14,1.47444848450748e-12,1.61996685119983e-12,0,low,2,k2_or_less,C_significant_but_flagged
1198,KB-1732A1.1,lincRNA,1.12556770547009,up_in_PP,0.220717231880464,3.40387408618832e-07,2.78875097574539e-06,3.17425930408122e-06,79.81495787287,high,4,all4,C_significant_but_flagged
1199,RP11-12G12.7,lincRNA,1.1242263231012,up_in_PP,0.418811706013439,0.00726766323922929,0.0190944728065378,0.0207983987011542,97.111949572808,high,4,all4,C_significant_but_flagged
1200,RP11-783K16.5,antisense,1.11923431830851,up_in_PP,0.326393823515576,0.000605605100573676,0.00229373961471626,0.00255156111994381,96.4567921721577,high,4,all4,C_significant_but_flagged
1201,CHL1-AS1,antisense,-1.11878656716154,down_in_PP,0.377264177441082,0.00302166219304072,0.00914489770341584,0.0100036207416122,91.8189233171292,high,3,k3,C_significant_but_flagged
1202,DNAJC27-AS1,antisense,-1.11671317637744,down_in_PP,0.256899347331756,1.38081491178073e-05,8.06102569742575e-05,8.94429060370542e-05,88.893823982636,high,3,k3,C_significant_but_flagged
1203,RP11-543C4.1,lincRNA,-1.10899552318442,down_in_PP,0.124454383775087,5.06384716490231e-19,1.72198287173381e-17,2.04778193294694e-17,0,low,2,k2_or_less,C_significant_but_flagged
1204,RP4-647C14.3,antisense,-1.10594707856878,down_in_PP,0.30738511728805,0.000320772175029449,0.00131833260914858,0.00144883215172487,93.0211035587049,high,4,all4,C_significant_but_flagged
1205,LINC01806,lincRNA,1.10395169405028,up_in_PP,0.205992042928375,8.35932133211969e-08,7.69376831529871e-07,8.82214229367851e-07,84.6485799849181,high,4,all4,C_significant_but_flagged
1206,LINC01535,lincRNA,-1.09443732702334,down_in_PP,0.240050119531798,5.13480148921316e-06,3.32700090286091e-05,3.72790034292372e-05,34.9745052870078,low,2,k2_or_less,C_significant_but_flagged
1207,CTA-384D8.36,antisense,1.09421044265392,up_in_PP,0.255245351260026,1.81186531939195e-05,0.00010289818408022,0.000114284857682346,93.24337221189,high,4,all4,C_significant_but_flagged
1208,SEMA5A-AS1,lincRNA,-1.09416323486963,down_in_PP,0.267224212440215,4.22986833002333e-05,0.000221128410694712,0.000244687704064318,42.6728894071267,low,2,k2_or_less,C_significant_but_flagged
1209,AC006129.2,lincRNA,1.09315136010269,up_in_PP,0.19901674629143,3.9569883275632e-08,3.85725559958727e-07,4.41004155219747e-07,49.9745899790642,low,2,k2_or_less,C_significant_but_flagged
1210,CTD-2528L19.6,lincRNA,-1.09259684372544,down_in_PP,0.276550670593129,7.7889860512413e-05,0.000378686681273639,0.000415060869996565,88.7613034315432,high,4,all4,C_significant_but_flagged
1211,RP11-660L16.2,antisense,-1.09183911121414,down_in_PP,0.468507856860112,0.019781818970919,0.0443405730300663,0.0469018798285844,87.9319366838553,high,4,all4,C_significant_but_flagged
1212,RP11-981P6.1,antisense,-1.09174924663912,down_in_PP,0.257279864568298,2.20128483282523e-05,0.000122742140472101,0.000135683183356621,83.7662052790186,high,3,k3,C_significant_but_flagged
1213,SNHG23,lincRNA,-1.08891256958408,down_in_PP,0.281343447475016,0.000108655511031015,0.000508045600272257,0.000560372343541361,81.2074992639263,high,3,k3,C_significant_but_flagged
1214,RP5-1024N4.4,antisense,-1.08865248094615,down_in_PP,0.118258576177936,3.39464624023672e-20,1.26602119155971e-18,1.48370043247518e-18,0,low,2,k2_or_less,C_significant_but_flagged
1215,AC115522.3,lincRNA,1.08849605411334,up_in_PP,0.271371831909214,6.04398060358386e-05,0.000302827352832904,0.000332726514907218,90.2953287604502,high,4,all4,C_significant_but_flagged
1216,RP11-567M16.1,processed_transcript,-1.08761028290275,down_in_PP,0.446721341040633,0.0149061845078156,0.0350153525292787,0.0374776643610216,86.6442602243446,high,4,all4,C_significant_but_flagged
1217,RP11-809O17.1,antisense,1.0833443965043,up_in_PP,0.427707837996273,0.0113120795198455,0.0277291996211236,0.0299922598543943,84.0029832133014,high,2,k2_or_less,C_significant_but_flagged
1218,RP3-510L9.1,antisense,-1.08294021066513,down_in_PP,0.411707386594324,0.00852935361571528,0.0218615934053034,0.0236428655318386,92.303690183074,high,2,k2_or_less,C_significant_but_flagged
1219,RP11-355F16.1,antisense,-1.079522205476,down_in_PP,0.295293360184117,0.000256419304320834,0.00108334130224018,0.00118412628580176,76.1234235256875,high,3,k3,C_significant_but_flagged
1220,LINC01152,lincRNA,-1.07918921244414,down_in_PP,0.404591010800497,0.00764501075776444,0.0199188335181508,0.021620889901207,80.9260556168686,high,4,all4,C_significant_but_flagged
1221,CALML3-AS1,antisense,1.07673399538692,up_in_PP,0.386780493646411,0.00537199608897675,0.0148029649237972,0.0161758017237317,95.2445708049947,high,4,all4,C_significant_but_flagged
1222,CTB-147C22.8,antisense,1.07355552815842,up_in_PP,0.283154387005115,0.000149791973301461,0.000673862221303395,0.00073989711013176,87.2683737045529,high,4,all4,C_significant_but_flagged
1223,AP000473.5,lincRNA,-1.07289110514469,down_in_PP,0.425811938063358,0.011747623517188,0.0286511230622582,0.03095734893963,88.0683092896115,high,3,k3,C_significant_but_flagged
1224,RP11-21L23.2,sense_overlapping,-1.07089336725808,down_in_PP,0.302506077424564,0.000400017519788298,0.00160532251095826,0.00176981166474843,89.7155490802487,high,4,all4,C_significant_but_flagged
1225,AC005754.7,antisense,-1.07035620475203,down_in_PP,0.104923662704847,1.9566599183815e-24,1.01108888400984e-22,1.20949535240525e-22,0,low,2,k2_or_less,C_significant_but_flagged
1226,LINC01376,lincRNA,-1.06812084169682,down_in_PP,0.232217365674735,4.23181814650078e-06,2.79246514975257e-05,3.11943392161991e-05,80.5552313733806,high,3,k3,C_significant_but_flagged
1227,LINC01515,lincRNA,-1.06804504469543,down_in_PP,0.387608685685588,0.00586074446402365,0.0159649025959528,0.0173575915782549,94.3604199159595,high,4,all4,C_significant_but_flagged
1228,GAS1RR,lincRNA,-1.06744341084112,down_in_PP,0.287954994183927,0.000209745481174982,0.000908510412929037,0.000994051146817248,92.8351483546892,high,3,k3,C_significant_but_flagged
1229,MIR133A1HG,antisense,-1.06572478289032,down_in_PP,0.171648832587274,5.34075217083972e-10,6.96772154636049e-09,7.75484384000788e-09,0,low,2,k2_or_less,C_significant_but_flagged
1230,MAFTRR,lincRNA,-1.06451368750762,down_in_PP,0.382793179126717,0.00542066284159808,0.0149124755363481,0.0162883389691631,91.7628619898325,high,3,k3,C_significant_but_flagged
1231,LINC02031,lincRNA,1.05948663390313,up_in_PP,0.245098251036479,1.54130043491652e-05,8.90082206460817e-05,9.8829660105943e-05,0,low,2,k2_or_less,C_significant_but_flagged
1232,AL161668.5,lincRNA,1.05926509742452,up_in_PP,0.274548667107513,0.000114222728218962,0.000531103898816999,0.00058421010047689,78.8468830888799,high,3,k3,C_significant_but_flagged
1233,RP11-401P9.5,antisense,1.05892688031047,up_in_PP,0.213556024553609,7.10235636399357e-07,5.47521547814232e-06,6.17376078694822e-06,85.4540854359371,high,3,k3,C_significant_but_flagged
1234,RP11-363J20.2,lincRNA,-1.05772002999864,down_in_PP,0.434370832179991,0.0148892266496566,0.0349787962405037,0.0374567928564326,90.8660537905861,high,3,k3,C_significant_but_flagged
1235,LINC01124,lincRNA,-1.05364687040845,down_in_PP,0.300803574428951,0.000460440346209596,0.00181553743812223,0.00200032668478807,69.3891971849882,moderate,2,k2_or_less,C_significant_but_flagged
1236,RP11-709D24.8,sense_intronic,-1.04804763598165,down_in_PP,0.416151513111802,0.0117879970992102,0.0287356077522036,0.0310032306192623,79.248315307065,high,2,k2_or_less,C_significant_but_flagged
1237,RP5-965G21.4,lincRNA,-1.04383329472428,down_in_PP,0.143837473687776,3.95673169391016e-13,7.66926602573678e-12,8.64685759573195e-12,0,low,2,k2_or_less,C_significant_but_flagged
1238,RP11-77H9.5,antisense,1.0428556276886,up_in_PP,0.235622289779185,9.60128094408232e-06,5.82632694965111e-05,6.47114371418134e-05,92.2328671344109,high,4,all4,C_significant_but_flagged
1239,RP11-553L6.5,3prime_overlapping_ncRNA,-1.0417907183183,down_in_PP,0.281635407028489,0.000216385975414243,0.000933723367050921,0.0010210491991466,91.9573664442757,high,4,all4,C_significant_but_flagged
1240,RP11-734K21.5,lincRNA,-1.04171915664874,down_in_PP,0.375678197387329,0.00555586987813305,0.0152392700980377,0.0165680557978509,86.8216383863346,high,3,k3,C_significant_but_flagged
1241,AC008440.5,antisense,-1.04125367942442,down_in_PP,0.354546437310798,0.00331552450028252,0.0098956383263166,0.0108273769907339,93.0807828180969,high,4,all4,C_significant_but_flagged
1242,CTC-513N18.7,lincRNA,-1.03930771611865,down_in_PP,0.202554252454631,2.88192948839409e-07,2.39320466660479e-06,2.70501277576599e-06,89.047016004271,high,4,all4,C_significant_but_flagged
1243,RP11-70C1.3,antisense,1.03786617631718,up_in_PP,0.259573390513649,6.37846389052265e-05,0.00031761784626322,0.000348040520230662,95.6019997501084,high,4,all4,C_significant_but_flagged
1244,LINC00665,lincRNA,-1.03660183508541,down_in_PP,0.337987256087486,0.00216229728037824,0.00686576643112119,0.00753322087938538,94.320153162972,high,4,all4,C_significant_but_flagged
1245,FAM157C,lincRNA,1.0354512559579,up_in_PP,0.431484011130728,0.0164065321118846,0.037909820991638,0.0403129270006387,93.410339666788,high,4,all4,C_significant_but_flagged
1246,RP11-15H20.7,lincRNA,-1.03352308262569,down_in_PP,0.254555087046309,4.90484237345995e-05,0.000251380694404199,0.000276704732072506,84.8301284832914,high,4,all4,C_significant_but_flagged
1247,AC005264.2,antisense,1.0310069734675,up_in_PP,0.330861896169907,0.00183244678137018,0.00595420474973415,0.0065420769166574,95.5689164303468,high,4,all4,C_significant_but_flagged
1248,RP11-305L7.7,lincRNA,-1.02719856369575,down_in_PP,0.247022572026379,3.20598629688044e-05,0.000172458528809653,0.000191871406730313,78.1049539035401,high,4,all4,C_significant_but_flagged
1249,ATP13A4-AS1,antisense,1.02623593255058,up_in_PP,0.348309319474231,0.00321563946781933,0.009641148025181,0.0105649749257815,95.381297849948,high,3,k3,C_significant_but_flagged
1250,CTB-92J24.2,sense_intronic,-1.02504825745909,down_in_PP,0.329946049271273,0.00189178847380042,0.00610821988281191,0.00670415129085538,87.7311652462073,high,4,all4,C_significant_but_flagged
1251,CTC-523E23.5,lincRNA,-1.0246559984664,down_in_PP,0.369171868572915,0.00551079573303475,0.015133855211628,0.0164790692030694,81.005513199154,high,2,k2_or_less,C_significant_but_flagged
1252,ABCA9-AS1,antisense,-1.02102236415759,down_in_PP,0.35520023342864,0.00404670320145274,0.0116814645974209,0.0127531571396111,88.5273447789834,high,3,k3,C_significant_but_flagged
1253,CTD-2619J13.3,antisense,-1.01895536337073,down_in_PP,0.124637506572255,2.95005808159303e-16,7.76621382782401e-15,8.62493332368449e-15,0,low,2,k2_or_less,C_significant_but_flagged
1254,AATBC,antisense,-1.01446558791171,down_in_PP,0.281150338023407,0.000308248746333164,0.0012738075412241,0.00140104235859622,81.7783138393505,high,4,all4,C_significant_but_flagged
1255,RP11-325F22.2,lincRNA,-1.01088932518556,down_in_PP,0.395577679944043,0.0106042628979102,0.0262560795047843,0.0283939638361742,88.3727849679141,high,2,k2_or_less,C_significant_but_flagged
1256,RP11-404F10.2,antisense,1.00987933118685,up_in_PP,0.182013207658673,2.88320611574633e-08,2.86969466532306e-07,3.26587247718177e-07,78.0423077359429,high,3,k3,C_significant_but_flagged
1257,RP11-77H9.2,antisense,1.00965774025791,up_in_PP,0.312598578885568,0.00123839632666081,0.00424694700858967,0.00466771855876422,97.025707052071,high,4,all4,C_significant_but_flagged
1258,CTD-2501E16.2,antisense,-1.00559156427883,down_in_PP,0.305991900411932,0.00101500605060957,0.00358914174383586,0.00395313337622647,71.5914142681577,moderate,2,k2_or_less,C_significant_but_flagged
1259,CH17-140K24.2,antisense,-1.00557867433245,down_in_PP,0.247379511924674,4.80483167132351e-05,0.000247215543721432,0.000272483704348844,68.2791099155048,moderate,2,k2_or_less,C_significant_but_flagged
1260,RP11-234K24.3,antisense,1.0053613522636,up_in_PP,0.210576293155274,1.80303799916429e-06,1.2833779703225e-05,1.44209712058852e-05,0,low,2,k2_or_less,C_significant_but_flagged
1261,AC013472.3,processed_transcript,-1.00533860761136,down_in_PP,0.270269319763202,0.000199407493863105,0.00086832938881342,0.000952463314539213,40.8303384858111,low,2,k2_or_less,C_significant_but_flagged
1262,RP11-359K18.4,sense_intronic,-1.00386664320336,down_in_PP,0.329096473277933,0.00228558136574914,0.00718710667357654,0.00786770928368857,0,low,2,k2_or_less,C_significant_but_flagged
1263,RP11-395I6.3,sense_overlapping,-1.00370227849144,down_in_PP,0.416436946363878,0.0159431532218733,0.0370346933030483,0.0395098310585688,94.2523534301537,high,3,k3,C_significant_but_flagged
1264,RP11-757G1.6,lincRNA,-1.0027028174534,down_in_PP,0.293124062952899,0.000624497441230985,0.00235745667602515,0.00261841126764193,80.8583562275573,high,3,k3,C_significant_but_flagged
1265,RP11-348N5.7,antisense,-0.998479886999052,down_in_PP,0.350421770733601,0.0043806451484734,0.0125014494091369,0.013685957803209,91.2629861321395,high,3,k3,C_significant_but_flagged
