"gene","logFC","SE","P","I2","k","FDR"
"TCAIM",0.0599846629850246,0.0929022642881645,0.518489899772516,78.0090276449975,4,0.613094766643368
"SNX19P3",-0.0626695823234899,0.0972050102240095,0.519111532783754,0,2,0.613800635958194
"MAP3K4",-0.0682144979584682,0.105913280064771,0.51953658364144,89.8337807597532,4,0.614274009263851
"YLPM1",-0.122067189273877,0.18956055247089,0.519608981122,94.3604518599484,4,0.614330397707286
"RBM15",-0.128557315165651,0.19966197278181,0.519656616393336,96.1199044910422,4,0.614357505978068
"CD320",-0.187171955074487,0.29078255005105,0.51978063467632,88.990191836517,4,0.614474910233972
"RP11-330M2.4",0.127528195890551,0.198287603723687,0.520128332355458,61.393204994186,3,0.614856720339949
"RP11-58A11.2",-0.205395133495165,0.319526759887093,0.520347115393407,81.7203120593914,2,0.615086108165643
"LHFPL2",-0.0400971116793029,0.0624049315415494,0.520528378373145,0,4,0.615271125000077
"KB-431C1.5",-0.0771546794468208,0.120105979842946,0.520621077011942,79.9650292398372,4,0.61535144505081
"SLC25A35",0.088685426362636,0.13808192726998,0.520700019506897,84.3898671376446,4,0.61541549907593
"GPR52",-0.339088228593209,0.52806564734989,0.520787014998879,65.4303999594381,2,0.61548906439934
"STRN4",0.0554836087735609,0.0864834336122196,0.521164190276214,72.7843540409187,4,0.615905553700316
"NAT9",0.0689283090877798,0.107456206646591,0.521227181031503,60.1576858611971,4,0.615950721582043
"ACBD3-AS1",0.0525466245996178,0.081928602834025,0.521281712109564,67.071597597753,4,0.615985888576554
"ARPC3P2",0.226227644642378,0.352800406983733,0.521370610209185,91.2152582437294,2,0.616061660970423
"ZNF394",0.0576763933907757,0.0899625188342525,0.521447441172722,87.9789869960537,4,0.616099405828961
"HOXB-AS1",-0.252226937504675,0.393458802403356,0.521489913689232,88.8542604826647,4,0.616099405828961
"CTA-963H5.5",-0.137966144272323,0.215223682674888,0.52149924656652,77.8762936908171,4,0.616099405828961
"RP11-606P2.1",0.310576535218133,0.484494319033689,0.521501660656638,97.8055385694798,2,0.616099405828961
"PAQR6",0.177685737044901,0.277278365505313,0.521639133679841,80.5307672274822,4,0.61623253827179
"G6PC3",0.126317988063818,0.197204516961149,0.521819593170152,88.7403393496648,4,0.616416437233682
"DOCK11",0.142003170290566,0.221892279401364,0.522195712325032,88.0784200014191,4,0.616830583194241
"VN1R83P",-0.263772231495317,0.412190865727258,0.522219795600626,59.8398853358178,2,0.616830583194241
"NRBF2P5",-0.23923929109595,0.373909761216573,0.522282068308175,62.17921545668,3,0.616874835441556
"C1QBPP2",-0.303052956166852,0.473674361391918,0.522307986460386,96.8909844065164,4,0.616876146638356
"RP11-274J2.1",0.314502864837263,0.491789135019443,0.522492803673779,86.0306617568398,2,0.617065117841472
"LRFN1",-0.169631104735087,0.265274552080999,0.522527062307507,84.8524732909487,4,0.617076269535451
"RP11-366M4.17",-0.131769942396828,0.206144471683186,0.522685271632627,74.3039407833406,2,0.617233792297901
"MIR22HG",0.132298751169187,0.207053389573825,0.522849213469647,91.5043309689136,4,0.617398069243814
"ANK3",-0.178219935587373,0.278951709775931,0.522893379666606,95.6765435853332,4,0.617420902169611
"RP13-942N8.1",-0.0401590873925946,0.0628745287803686,0.523006461673422,0,4,0.617525103322474
"AC007750.5",-0.245190541434376,0.384181271222831,0.523333240450897,80.7752015300274,4,0.617881599024358
"RP5-1028K7.3",0.0460108803337738,0.0721012140099225,0.523380639871418,76.753413682407,4,0.61790822291533
"PROS1",-0.0511750025428819,0.0802122283318156,0.523476919224524,55.5751378618906,4,0.617992549657552
"GTF2H2C",0.0312969033894796,0.0490601105759482,0.523519419859106,0,4,0.618013382748601
"TEDDM1",0.63769345318765,0.999770768519906,0.523578055716042,94.16051748034,2,0.618053260547595
"TNRC6B",-0.122202210722202,0.191842878179952,0.524130624779725,94.901777365473,4,0.618676166133705
"RP11-268J15.5",-0.191611383108536,0.300869019573953,0.52421617102833,79.2472754608353,4,0.618747771813284
"RPL23AP75",-0.117476099247466,0.184498131558213,0.524298596322861,64.759082724881,2,0.618815687116208
"RPS27",-0.0654283509500199,0.102794467237574,0.52445265654597,68.1231653994664,4,0.618968140759983
"RPL4P4",-0.0710303651780423,0.111609101616813,0.524502120497409,88.059234862279,4,0.618997139453658
"AK5",0.161751202102181,0.254230075936346,0.524620367876734,78.4134381651456,4,0.619107307086653
"FBXO43",-0.440986214269413,0.69351869205097,0.524862582993186,66.2654048528095,2,0.619363752311531
"LSM3P3",0.110198760882465,0.173435434503786,0.525175516509491,49.1286592959157,3,0.619703620439663
"TOMM20P1",-0.185237265621946,0.291562904446288,0.5252163301487,92.1711779505392,2,0.619722371902703
"GPR156",-0.129309338873598,0.203610972328619,0.525375975852074,60.2326116368753,4,0.619881329325631
"MYO6",0.0916807119613129,0.144401212474134,0.525491910907166,89.5649704928013,4,0.619988700731524
"LUM",-0.180283452774369,0.283990345777446,0.525544206581978,72.9989964776154,4,0.620020982154361
"MAPRE1P1",0.112806876739054,0.178032466721726,0.526321713199964,73.9096270233203,2,0.620908801614494
"ISY1-RAB43",0.0805881260210915,0.127200117632719,0.526372017942254,92.3024573667154,4,0.620938687705872
"BACH1",0.0700603248957604,0.11060863235348,0.526467641755299,79.2402414817783,4,0.621022029406417
"RP11-1H15.1",0.165706925342367,0.261723137877741,0.526643376241127,73.0301147222891,4,0.621199857388732
"RAD1",0.0283430443594768,0.0447827893978325,0.526798700637679,50.3598804024777,4,0.62134162279094
"RLIM",0.0353658097405668,0.0558809577451188,0.526813537895174,55.2260166094043,4,0.62134162279094
"SPRR4",-0.599556333370046,0.947595877861725,0.526921008147068,90.222588689769,4,0.621438900995305
"RP11-656D10.5",-0.0517455746058419,0.0818789940132815,0.527402436338343,16.1208153594227,4,0.621977186719906
"RP11-404P21.8",0.178150554995572,0.282016465816721,0.527581181740429,93.3017636802434,4,0.622158477907498
"RP11-217B1.2",-0.99133414122869,1.56994842190677,0.52775040821893,94.2400833022087,2,0.62232852709119
"CIR1",-0.0619777360943776,0.0981613802012599,0.527788068510301,71.129788711979,4,0.622343423348689
"GOSR2",0.0336074953965091,0.0532392402892583,0.527874311501515,71.5402340908736,4,0.622415601962951
"ZCCHC7",-0.0649480979989915,0.102918458883892,0.527998909504544,85.3813815410852,4,0.62253299590991
"RAP1B",-0.0589966697609353,0.0935614958204598,0.528324534352145,84.3081669275052,4,0.622867083383578
"RHOQP2",0.0767085894018866,0.12165274116118,0.528332362371367,71.3617440801173,4,0.622867083383578
"COQ10A",0.0906341476803878,0.143781604758434,0.528459187548367,80.8391979332695,4,0.622987064788209
"EVL",0.0682601787438258,0.108298074938985,0.528498914272237,68.4442999676278,4,0.623004361538516
"TAF4",-0.0898885934465432,0.142635779347068,0.528565916437826,92.5711492950292,4,0.623053807923346
"PCSK7",-0.176215607637868,0.279673229934132,0.528644352149087,96.2870717140085,4,0.623116726419188
"SEPT1",0.109448445328738,0.173717934304463,0.528671434389021,72.3685829858677,4,0.623119111130369
"C5orf34",-0.0818549613049329,0.129935263308989,0.528716007633333,60.0800678538904,4,0.623142110428024
"PLPPR2",0.145045872933555,0.230311359445947,0.52883743891279,90.1132932195199,4,0.623255687757972
"EAF2",0.223109280105396,0.354330274983033,0.528913957273232,91.4065413875397,4,0.623316325192236
"SNORD16",0.25375270152028,0.403194294178751,0.52911609275252,54.9648910913647,2,0.623524987554341
"DISP2",0.231525180554178,0.368100782861547,0.529367218471915,70.4096561067765,4,0.623772340370832
"CRHBP",0.433278715259965,0.688882733183976,0.529376164193906,79.6837486958344,2,0.623772340370832
"RP11-385F5.4",-0.0613284079819359,0.0975767335736341,0.529666843038718,66.6240140359917,4,0.624085278572819
"RP11-490B18.6",0.230111957336332,0.366163196797763,0.529715100217664,87.1961800369953,3,0.624112564890425
"GRIPAP1",-0.031641822430589,0.0503776163636906,0.529943093389722,51.0609729652818,4,0.624351604293984
"TMEM186",-0.0438015603771509,0.069746950706171,0.529999475484962,49.0757927708665,4,0.624388447311748
"ZNF860",-0.0768765059874733,0.122427001146984,0.530044878778467,65.1346314689412,4,0.624412353406545
"DENND6A-AS1",0.0338863168093637,0.053977119748143,0.530141265357961,0,4,0.624494386530881
"TLR5",0.110523644818352,0.176069596691498,0.530182775797312,74.1496274910551,4,0.624494386530881
"EFR3A",-0.0598985943373607,0.0954230468506453,0.530189857397789,82.8609913000309,4,0.624494386530881
"DENND5B-AS1",0.0991735349679328,0.158063410177894,0.530378197565681,59.4522902356181,4,0.624686636068029
"ADAMTS7P3",0.271439590753354,0.432837872970036,0.530583146522243,88.133931443643,3,0.624898428523758
"CTD-2010I16.2",-0.0627541667361984,0.100118878733803,0.530792612124697,56.7230648796237,4,0.625115520180578
"IL33",0.178695541158948,0.285245935179412,0.53101240892253,80.45993418079,4,0.625342354833537
"RP11-123M21.2",0.180883494631362,0.288754738079619,0.531035516957491,84.6486846571398,3,0.625342354833537
"KAZALD1",-0.311928960177906,0.498160625687067,0.531209075480444,94.642283193623,4,0.625482801601038
"PARG",0.0614192917524255,0.0980951288536513,0.531236437654875,91.3114198401673,4,0.625482801601038
"NEAT1_2",-0.147949053185614,0.236324731925018,0.531287822587174,79.5266116244545,4,0.625482801601038
"USP34",-0.0709694184432541,0.113363215951303,0.53129153601426,88.4570676883919,4,0.625482801601038
"MORF4L1P1",0.0670437198462577,0.107094793983705,0.531300372181551,90.3244764895359,4,0.625482801601038
"RP11-112J1.1",-0.0775785758810407,0.123924650761582,0.531305708011627,81.1504147570765,4,0.625482801601038
"NOX4",0.379321788327945,0.606130096322648,0.531440099262798,92.5567398161806,3,0.625611395553129
"RASGRP2",0.441562899093008,0.705846923387954,0.531591221865725,97.5312439358509,3,0.625751678765768
"RNF39",0.0966747839701292,0.154543449927304,0.531609595991589,71.1245233977683,4,0.625751678765768
"NPAT",-0.0847727636539344,0.135553465787841,0.531720053023137,89.7799481958667,4,0.625852070362271
"SPRN",-0.157931381384064,0.25277226349179,0.532104223370577,87.0862486425851,4,0.626274606822207
"RP11-629N8.5",0.0903569072228789,0.14467218607929,0.532257852457782,77.2379638518557,4,0.626425774290762
"RP11-665G4.1",0.109033955798964,0.174608482914251,0.532333267931952,80.523424505328,4,0.626484880514739
"API5P2",-0.0594802475203099,0.0952659467113248,0.532391181018774,0,2,0.626523384155836
"CXCL3",0.559723421914676,0.896851990868871,0.532563309228927,90.3068733093919,3,0.626696287316573
"ALG1L6P",-0.0554415138904902,0.088840510545752,0.532590363418524,0,4,0.626698465680722
"PRDX4",0.134333029306745,0.21532365811781,0.532715834810807,95.2141198758654,4,0.626816445767544
"ZNRF2",0.116021587435624,0.186142199224076,0.533090381573103,93.3025083021615,4,0.627227473653675
"AP000692.9",-0.0912047902276177,0.146394086914755,0.533278802698939,31.0986159061597,3,0.627419479910661
"ZBTB12",-0.14075088641394,0.225958530827687,0.533346406024938,69.1530988648286,4,0.627440645407104
"RP11-1018J11.1",0.031143224299078,0.0499967853566636,0.533347258182657,0,4,0.627440645407104
"UPF1",-0.0570534737558642,0.0916212320109662,0.533474992664537,75.1523608853504,4,0.627561224694691
"MAOB",0.171826347424457,0.275962214074914,0.533518179094664,87.3034338947455,3,0.627582337923644
"ELMOD2",-0.0284396002316144,0.0456845172663493,0.533598924362504,11.3628146193784,4,0.62764762787124
"CTB-13L3.1",0.108306452123048,0.174071316205438,0.533813088591065,71.6531181991143,4,0.627869838744877
"OTX1",0.143831362278675,0.23124699757206,0.533954010424036,89.0998731648698,4,0.62800588511986
"G0S2",0.387399698538705,0.623088244942491,0.534111986785079,78.376386147594,4,0.628161976228434
"LINC00310",-0.339111865417203,0.545720873372932,0.534335369501217,75.7621985424472,2,0.628394972475277
"RP11-3K24.3",-0.178217813855644,0.286925285540889,0.534514295396814,34.9717087721641,2,0.628571343649193
"POGLUT1",0.0588156314663251,0.0946963921843629,0.534535897724034,82.781823532092,4,0.628571343649193
"AC073641.2",0.0550845956076222,0.0887275955381133,0.534712650492097,33.3147679068167,4,0.62874945699799
"TNFRSF14",-0.110820608750875,0.178602215738094,0.534936267837857,72.1440710346951,4,0.62898265727521
"OS9",-0.0999951665014788,0.161289212508142,0.535274707621486,94.4905275079593,4,0.629331672291714
"CCZ1B",-0.0274028740331539,0.0442009915833805,0.535283715473729,33.3561469390915,4,0.629331672291714
"PPME1",-0.0477334894920022,0.0770021643936269,0.535324927294763,77.040721508803,4,0.629341456530087
"SEPT7P7",-0.0336362114121973,0.0542634414371884,0.535344203696455,0,4,0.629341456530087
"SPEN",-0.123594065627619,0.199399086356738,0.535367965494287,93.4137066031312,4,0.629341456530087
"RP11-549L6.3",0.0588391371138457,0.0949570169080032,0.53549502585992,28.0412388236016,3,0.629461062353823
"ATP5LP2",0.206482288820527,0.333296206635785,0.535576571615902,86.9328552773297,2,0.629527158109243
"RP11-114H7.2",0.170906972438733,0.275953255035519,0.535696972990115,74.5772118786857,2,0.629638917109671
"PPP1R3C",-0.198315595540068,0.32027971498433,0.535787910642991,85.9248756789298,4,0.629716036585935
"CNTNAP1",-0.118069372126556,0.190721666126371,0.535872627855989,76.2954215317564,4,0.62978583818258
"NCOA2",-0.101089136025809,0.163306622554739,0.535906932866468,91.9340496748687,4,0.629796388896337
"EHHADH-AS1",-0.071250396401136,0.115161526853616,0.536114240372836,39.5630425214605,4,0.630010241073295
"PPP2R3A",0.0668099759357676,0.108056578577199,0.536386181097818,70.7931439849187,4,0.63030002264441
"TERF1P5",0.0443051333029364,0.0716753537347662,0.536485538506692,0,4,0.63038698613115
"KB-1396H2.2",-0.0561159581030003,0.0908027047272038,0.536576161979011,0,2,0.630463679240661
"P2RX4",0.103025197323803,0.166807909295967,0.536820733569251,85.7507447908737,4,0.630721241775326
"C17orf67",0.0918677255068192,0.148770369154427,0.536896016850027,68.6714606291696,4,0.630779889203533
"RP11-325L7.1",-0.146737152117326,0.237737818050902,0.537087916634973,77.1016264086397,4,0.630975533168536
"RP11-157J24.1",-0.202637663327192,0.328398148256001,0.537202578303761,66.9285475042098,2,0.63108042292726
"UNC13B",0.0304518414773714,0.0493823095860304,0.537462397428829,49.5323908293526,4,0.631320265022414
"TMEM234",-0.129135841812975,0.20942623241913,0.537487168800509,91.0829645122657,4,0.631320265022414
"MAP3K10",0.148708004797047,0.241177907346271,0.537504866816092,91.178987685596,4,0.631320265022414
"ZNF485",0.109876728850945,0.178201994329221,0.537508297707292,84.7541247671729,4,0.631320265022414
"TLK2P1",0.0451761880487923,0.0732785861819632,0.537565115140499,67.4281558932938,4,0.631357177077444
"RPSAP61",-0.045353120051907,0.073583258778096,0.537662841620389,0,3,0.631442130058687
"RP11-138I1.2",-0.107938959503275,0.175136778386866,0.537688389268151,38.7701346864474,4,0.631442310736839
"RYR1",-0.0574745308183373,0.0933066392089786,0.53791120566759,47.0798828968829,4,0.631674145932953
"RP11-603B24.2",0.219303048438234,0.356122772294328,0.538021624393781,72.4540142332619,2,0.631773975829985
"LRCH4",-0.0363961103990936,0.0591218349146277,0.538150636497793,27.861490650595,4,0.63187113231131
"FBXL20",-0.115596591826254,0.187777183927481,0.538155185397286,90.9863268463344,4,0.63187113231131
"RP11-131O15.2",0.310032456633697,0.503843966965706,0.538333993845668,87.7360404844894,2,0.632051234287095
"ALG1L13P",-0.0515902339904603,0.0838811978301463,0.538528760621188,0,4,0.632250054844498
"FGF18",0.732543793483191,1.19168149651074,0.538743338681405,91.3943807080988,2,0.632472114614599
"ACTG1P14",0.0736406220983161,0.119832353927937,0.538864903459334,41.9134496026542,4,0.63258496314889
"APIP",0.0774022310005863,0.125981132816612,0.538954061594952,82.3686708774246,4,0.632659759978288
"VOPP1",0.0901400741083274,0.146774637254752,0.539123275275064,86.7535190434459,4,0.632828519778594
"SIX1",0.804373618275732,1.3098633062605,0.539156027220717,86.8490527370821,2,0.632837091001669
"DCAF7",0.0521075545573745,0.0848840566038223,0.539302958589507,80.8968727532941,4,0.632930723103313
"SLC13A4",0.155196147371571,0.252822259736091,0.539311308013995,83.5790110582352,4,0.632930723103313
"RP11-203J24.9",0.211809101492219,0.345048308172696,0.539312159620084,97.2792967107833,4,0.632930723103313
"RP11-545A16.3",-0.638192879510233,1.039965723752,0.539435250799329,94.3679459353745,2,0.63304530399623
"ACSL4",-0.0311533395736586,0.0507826998747793,0.539569821888628,0,4,0.633149458639468
"TM2D2",0.0170980282323698,0.0278716498091943,0.539574928739201,0,4,0.633149458639468
"GREM1",-0.345272035066144,0.562914354113927,0.539634938305391,91.1049697174306,4,0.633189995087856
"LARP1B",-0.048428998432613,0.0789811924792957,0.539763096535625,68.2893105433688,4,0.633310487352185
"RP11-341D18.5",0.304226439761936,0.496258887967307,0.53985003655412,90.120824933476,2,0.633382608707877
"CH507-9B2.4",0.0590589393995268,0.0963800943538631,0.54002768217074,59.6026692560431,4,0.633561139177053
"RP11-298J20.4",-0.053704483138795,0.0876584660689386,0.540103837206348,58.9042098375966,4,0.633620589543926
"RP11-384P7.7",-0.307847839629755,0.502860567307218,0.540409914048979,70.5073455274725,3,0.633949753396325
"GMCL1P1",0.0587674478134388,0.0960658126378744,0.540708775903759,0,2,0.634270422757943
"RP11-597A11.4",0.152933051387771,0.250014113304251,0.540737801601081,80.8453862661243,2,0.634274549488772
"APPL1",-0.042472193152728,0.0694715360444067,0.540960564129775,57.7110514907498,4,0.634505616127235
"CHST3",-0.0745479585795138,0.121951797963945,0.541007371229427,86.2703667682926,4,0.634505616127235
"RBM42",0.0620871728802314,0.101568397656636,0.541011343727565,80.7028256717519,4,0.634505616127235
