gene,k,logFC,SE,z,P,FDR,I2,tau2,Q,direction,in_leading_edge,leading_edge_sets,stat3_target,in_coexpr_module,absLFC,neglog10FDR,robustness,pathway_support,evidence_score,evidence_rank
TMPRSS2,2,-1.971,0.573,-3.44,0.0005829949891234,0.0019092514969768,74.8,0.5145,3.97,down,False,,False,False,1.971,2.7191368602102353,0.504,0,-0.24347078528285998,1255
LRRC17,2,-1.85,0.317,-5.83,5.429275939706671e-09,4.33767646664142e-08,78.9,0.1629,4.74,down,False,,False,False,1.85,7.362742843744662,0.42199999999999993,0,-0.24372590383731282,1256
LILRB4,2,1.575,0.24,6.55,5.688844503047369e-11,5.828015797454531e-10,59.6,0.0751,2.47,up,False,,False,False,1.575,9.234479279699228,0.808,0,-0.24418072451480352,1257
CAMK2N2,2,1.54,0.329,4.68,2.80901265135241e-06,1.50196841378503e-05,42.0,0.12,1.72,up,False,,False,False,1.54,4.823339200396501,1.1600000000000001,0,-0.24485225282839626,1258
HSPB6,3,-1.136,0.246,-4.61,4.0843442390901e-06,2.11996484019645e-05,36.0,0.0763,3.13,down,False,,False,False,1.136,4.673671341823744,1.92,0,-0.24514523170488783,1259
GSTM5,2,-2.125,0.548,-3.88,0.0001061673029392,0.000414903237814,91.9,0.555,12.36,down,False,,False,False,2.125,3.382053176018781,0.16199999999999992,0,-0.24567723405687433,1260
AP000438.2,2,-2.035,0.451,-4.51,6.56198842336929e-06,3.28295761920606e-05,87.4,0.3586,7.96,down,False,,False,False,2.035,4.483734723686666,0.2519999999999998,0,-0.24659614935358218,1261
GLYATL2,3,1.115,0.273,4.08,4.54568282825445e-05,0.000192597084754,33.0,0.0847,2.98,up,False,,False,False,1.115,3.7153502908606697,2.01,0,-0.2474216958883565,1262
AURKA,3,1.71,0.25,6.84,8.14222153361606e-12,9.102257109857609e-11,83.9,0.1268,12.43,up,False,,False,False,1.71,10.040850901216425,0.48299999999999976,0,-0.24805199148389853,1263
SYT17,2,-1.925,0.312,-6.18,6.51415310869234e-10,5.9219343736457906e-09,89.9,0.1747,9.86,down,False,,False,False,1.925,8.227536409733181,0.20199999999999996,0,-0.24811931542741442,1264
PDK4,3,-2.157,0.738,-2.92,0.0034513483036068,0.0091105787594871,94.1,1.1895,33.9,down,False,,False,False,2.157,2.0404540331183605,0.17700000000000016,0,-0.2482570366011987,1265
CTD-2331H12.5,3,-1.394,0.242,-5.76,8.248855214025651e-09,6.432293527819e-08,58.1,0.0999,4.77,down,False,,False,False,1.394,7.191634145446885,1.2570000000000001,0,-0.24834931671916569,1266
PRDM6,2,-2.143,0.556,-3.85,0.0001174018745101,0.0004539577932619,94.2,0.5837,17.11,down,False,,False,False,2.143,3.342984523807109,0.11599999999999988,0,-0.24849613981951407,1267
CTD-2525P14.5,2,-2.189,0.77,-2.84,0.0044552833763116,0.0113006532187754,93.9,1.1151,16.45,down,False,,False,False,2.189,1.9468964519935414,0.12199999999999989,0,-0.24855969083836438,1268
OVCH2,2,-1.604,0.249,-6.44,1.20525710722245e-10,1.18895337644207e-09,62.5,0.0783,2.67,down,False,,False,False,1.604,8.924835175449381,0.75,0,-0.2487473122674059,1269
PCDH20,3,-1.922,0.466,-4.13,3.67078553050636e-05,0.0001584143720314,83.5,0.5075,12.1,down,False,,False,False,1.922,3.800205419900657,0.4950000000000001,0,-0.24888890727625249,1270
LUCAT1,2,2.173,0.726,3.0,0.0027402145129222,0.0074553325817058,93.3,0.9828,14.85,up,False,,False,False,2.173,2.1275329779416543,0.13400000000000012,0,-0.2496580622606184,1271
PBK,3,1.457,0.182,8.02,1.05864271685484e-15,1.6789815283777e-14,76.7,0.0619,8.58,up,False,,False,False,1.457,13.774954081805825,0.699,0,-0.24970878519966622,1272
WBSCR17,2,-1.77,0.371,-4.77,1.79789206482141e-06,9.90512010953268e-06,65.4,0.1975,2.89,down,False,,False,False,1.77,5.00414025383659,0.692,0,-0.25011221938887757,1273
AADAC,2,-1.085,0.16,-6.78,1.2211479481542e-11,1.34439822512193e-10,17.9,0.01,1.22,down,False,,False,False,1.085,9.871472069558898,1.642,0,-0.2508696896790026,1274
MAD2L1,3,1.161,0.134,8.64,5.7450117759216495e-18,1.09071354957461e-16,63.4,0.03,5.46,up,False,,False,False,1.161,15.962289291733873,1.0979999999999999,0,-0.25115285907703333,1275
CHRM3,2,-1.89,0.502,-3.76,0.0001666746039806,0.0006244695589923,71.1,0.3784,3.46,down,False,,False,False,1.89,3.204488727320092,0.5780000000000001,0,-0.2518364807384169,1276
RP11-310K10.1,3,-1.928,0.477,-4.04,5.24240728439683e-05,0.0002190997191369,84.3,0.5398,12.75,down,False,,False,False,1.928,3.659358179159389,0.4710000000000001,0,-0.25302190347268466,1277
MATN2,3,-1.058,0.111,-9.51,1.98042610549782e-21,4.7065781424973103e-20,64.8,0.0201,5.68,down,False,,False,False,1.058,19.32729472640044,1.056,0,-0.2534085093497124,1278
PGM5,3,-1.399,0.193,-7.25,4.26871458690473e-13,5.4160617758727794e-12,68.3,0.062,6.31,down,False,,False,False,1.399,11.266316390709978,0.9510000000000002,0,-0.25365478353688575,1279
TTC23L,2,-1.21,0.17,-7.13,9.87542411041496e-13,1.2002793509901498e-11,34.2,0.0253,1.52,down,False,,False,False,1.21,10.920717665223654,1.3159999999999998,0,-0.2554164488824152,1280
CACNA2D2,3,-1.689,0.256,-6.59,4.44610948869931e-11,4.61957288153405e-10,82.4,0.1291,11.37,down,False,,False,False,1.689,9.335398176774591,0.5279999999999998,0,-0.25562753402598687,1281
NTRK3,2,-1.252,0.176,-7.12,1.0731687519111798e-12,1.2996279003356799e-11,38.2,0.031,1.62,down,False,,False,False,1.252,10.886180973818464,1.236,0,-0.25618768453660634,1282
CDH26,3,2.021,0.477,4.23,2.30891602571508e-05,0.000104282105433,91.4,0.5657,23.22,up,False,,False,False,2.021,3.9817902091041755,0.2579999999999999,0,-0.25652216125884,1283
KPNA2,3,1.624,0.209,7.77,7.86500880770298e-15,1.16012596836496e-13,86.5,0.0917,14.86,up,False,,False,False,1.624,12.935494851811374,0.405,0,-0.2569137816395948,1284
RP11-195F19.30,3,-2.083,0.567,-3.67,0.0002400210672622,0.0008650736202526,93.3,0.8065,29.85,down,False,,False,False,2.083,3.0629469312531854,0.20100000000000018,0,-0.2569227656304097,1285
TPSD1,2,-1.078,0.251,-4.29,1.80646496262548e-05,8.33909254784061e-05,0.0,0.0,0.78,down,False,,False,False,1.078,4.078881206305608,2.0,0,-0.2576850724621164,1286
HOXA11,2,-1.463,0.259,-5.65,1.56307356575035e-08,1.1742615244111e-07,45.4,0.0788,1.83,down,False,,False,False,1.463,6.930235168880641,1.092,0,-0.2584107486525783,1287
GRIK5,2,-1.293,0.174,-7.44,9.74335652816424e-14,1.3040722296614998e-12,45.9,0.0331,1.85,down,False,,False,False,1.293,11.884698353332109,1.082,0,-0.25842349364102046,1288
ERC2,3,1.569,0.317,4.94,7.6564373974641e-07,4.51801217638611e-06,66.8,0.1907,6.03,up,False,,False,False,1.569,5.345052602957451,0.9960000000000002,0,-0.258999797148869,1289
NOTUM,2,-1.691,0.39,-4.33,1.49371637296413e-05,6.99888041927889e-05,57.9,0.204,2.37,down,False,,False,False,1.691,4.154971426645319,0.8420000000000001,0,-0.2600023615295927,1290
PRLR,3,-1.755,0.289,-6.08,1.19156283005906e-09,1.04665269376557e-08,84.4,0.1601,12.81,down,False,,False,False,1.755,7.980197404475443,0.46799999999999975,0,-0.26056870075450544,1291
FPR2,2,2.132,0.818,2.61,0.0091637091384181,0.0210513510521325,91.1,1.2213,11.25,up,False,,False,False,2.132,1.6767200264004325,0.17800000000000016,0,-0.26124231381460106,1292
SLC14A1,2,-1.919,0.609,-3.15,0.0016210173430993,0.0047232256640045,73.6,0.5699,3.79,down,False,,False,False,1.919,2.3257613044146885,0.528,0,-0.2619123720904011,1293
KCNMB4,3,-1.573,0.237,-6.63,3.33573340266782e-11,3.50319350484751e-10,76.6,0.1075,8.55,down,False,,False,False,1.573,9.455535873025882,0.7020000000000003,0,-0.26196931830092746,1294
ADGRB1,2,-2.117,0.599,-3.53,0.0004120711694036,0.0014016527178974,93.9,0.6759,16.46,down,False,,False,False,2.117,2.8533595765146242,0.12199999999999989,0,-0.26244416007933424,1295
TPPP,3,-2.086,0.617,-3.38,0.000716235140752,0.0022933043919935,93.6,0.9886,31.48,down,False,,False,False,2.086,2.639538297215328,0.19200000000000017,0,-0.2627732900283576,1296
ACE2,2,1.286,0.15,8.57,1.07509572735867e-17,1.9973742763285e-16,59.3,0.0273,2.46,up,False,,False,False,1.286,15.699540547591022,0.8140000000000001,0,-0.26399780765567177,1297
ANG,3,-1.326,0.154,-8.61,7.12716304283057e-18,1.34439774109284e-16,75.9,0.0442,8.29,down,False,,False,False,1.326,15.871472225919712,0.723,0,-0.2649794482438589,1298
MYH11,3,-1.539,0.295,-5.22,1.81369663651804e-07,1.18198286648805e-06,67.3,0.1492,6.12,down,False,,False,False,1.539,5.927388818753939,0.9810000000000002,0,-0.26506994957036456,1299
CADM3,3,-1.919,0.451,-4.26,2.07127788528304e-05,9.44420413256538e-05,86.7,0.4097,15.09,down,False,,False,False,1.919,4.024834634396296,0.399,0,-0.26511209352790704,1300
CES1,3,-1.936,0.511,-3.79,0.0001536497240877,0.000579472594034,86.1,0.5192,14.34,down,False,,False,False,1.936,3.236967099029561,0.41700000000000004,0,-0.26553245009799686,1301
RP11-96C23.12,3,1.206,0.169,7.16,8.21164596133594e-13,1.0090625738000698e-11,57.9,0.0423,4.75,up,False,,False,False,1.206,10.996081901539636,1.2630000000000001,0,-0.2657869823637302,1302
DACT3,2,-1.081,0.12,-9.04,1.60173869184624e-19,3.3840343896596097e-18,46.6,0.0153,1.87,down,False,,False,False,1.081,17.470565232168617,1.068,0,-0.2660199185854687,1303
FAM95C,3,-2.11,0.725,-2.91,0.0036214439370485,0.0094995944780782,94.4,1.4688,35.87,down,False,,False,False,2.11,2.0222949336260916,0.16799999999999982,0,-0.26650964781906294,1304
LLNLR-285B5.1,3,-2.078,0.575,-3.61,0.0003021289815129,0.0010622615392365,94.6,0.9241,37.1,down,False,,False,False,2.078,2.973768542517085,0.16200000000000014,0,-0.2670494820376774,1305
RP11-367J11.3,2,-1.568,0.242,-6.47,9.794727267930279e-11,9.72782225774205e-10,64.6,0.0796,2.83,down,False,,False,False,1.568,9.011984373226257,0.7080000000000002,0,-0.268046351384575,1306
ANGPTL5,2,-2.139,0.692,-3.09,0.00199342148289,0.0056596729524527,95.5,0.9145,22.02,down,False,,False,False,2.139,2.247208664050036,0.09000000000000008,0,-0.26823498123206313,1307
THEMIS,2,1.192,0.145,8.22,2.02191438177388e-16,3.3856218714552804e-15,47.8,0.0209,1.91,up,False,,False,False,1.192,14.470361548386155,1.044,0,-0.2688285549310466,1308
KRT18,3,-1.26,0.294,-4.28,1.84054458179012e-05,8.48637150189577e-05,46.7,0.1296,3.75,down,False,,False,False,1.26,4.071277960350238,1.5989999999999998,0,-0.269434755311735,1309
PCDHB19P,2,-1.125,0.169,-6.66,2.7792671187144297e-11,2.94521792584817e-10,25.5,0.019,1.34,down,False,,False,False,1.125,9.530882564886477,1.49,0,-0.2695621609851854,1310
CTD-2555C10.3,3,2.103,0.937,2.24,0.024842522186921,0.0485586674911183,93.0,2.4073,28.71,up,False,,False,False,2.103,1.3137332393379568,0.20999999999999985,0,-0.2698149745761934,1311
CEMIP,3,1.401,0.175,8.03,1.01335302639236e-15,1.60933385310846e-14,76.9,0.0545,8.64,up,False,,False,False,1.401,13.793353853027925,0.693,0,-0.2700808669766057,1312
FAM3D,2,2.119,0.781,2.71,0.0066842651555319,0.0160863537602392,92.7,1.1354,13.77,up,False,,False,False,2.119,1.7935423848172107,0.1459999999999999,0,-0.2703073877158205,1313
AC129492.6,3,1.92,0.357,5.39,7.18304963479105e-08,4.91517126281274e-07,93.0,0.2547,28.57,up,False,,False,False,1.92,6.308461345136281,0.20999999999999985,0,-0.2719843229846378,1314
DNASE1L3,3,2.1,0.612,3.43,0.0005974128906614,0.0019501936072365,96.4,0.8181,55.55,up,False,,False,False,2.1,2.709922271519203,0.10799999999999976,0,-0.272739288986371,1315
CATSPERB,3,1.134,0.151,7.51,6.07183206751289e-14,8.26850010869164e-13,57.1,0.0355,4.66,up,False,,False,False,1.134,12.08257326355459,1.287,0,-0.2729693637854812,1316
ALPL,3,1.528,0.3,5.09,3.6546092148916e-07,2.27105779430309e-06,67.5,0.1506,6.16,up,False,,False,False,1.528,5.6437718136325135,0.9749999999999999,0,-0.2735082997419731,1317
CES1P1,2,-1.986,0.453,-4.39,1.15803513864733e-05,5.52669613875542e-05,89.6,0.3697,9.66,down,False,,False,False,1.986,4.257534412546773,0.20800000000000018,0,-0.27464742098832695,1318
NR3C2,3,-1.615,0.226,-7.13,9.73184240954648e-13,1.1852897969046498e-11,84.7,0.0996,13.04,down,False,,False,False,1.615,10.926175454033954,0.4590000000000001,0,-0.2746823077658993,1319
CADM2,2,-2.043,0.688,-2.97,0.0029974883366946,0.0080588267455709,88.0,0.8431,8.32,down,False,,False,False,2.043,2.093728180901297,0.24,0,-0.275474749049915,1320
MYO3B,3,-1.773,0.392,-4.52,6.04559616187828e-06,3.04150785629505e-05,80.6,0.3562,10.28,down,False,,False,False,1.773,4.516911057405502,0.5820000000000002,0,-0.27562758744407956,1321
RP11-344B5.2,2,-2.144,0.86,-2.49,0.0126444301583231,0.0275317147778053,95.7,1.4161,23.12,down,False,,False,False,2.144,1.5601667382853428,0.08599999999999985,0,-0.2757002705049725,1322
PYHIN1,2,1.534,0.222,6.9,5.32533984912399e-12,6.08101856234846e-11,67.5,0.0689,3.08,up,False,,False,False,1.534,10.216023670898593,0.6499999999999999,0,-0.27589306270284836,1323
MERTK,2,-1.614,0.257,-6.28,3.33532163596089e-10,3.12181304183161e-09,69.4,0.0975,3.27,down,False,,False,False,1.614,8.505593109387668,0.6119999999999999,0,-0.2762250814427891,1324
F10,2,-1.614,0.23,-7.01,2.44802184685835e-12,2.88403338767525e-11,76.1,0.0827,4.18,down,False,,False,False,1.614,10.539999716213638,0.4780000000000002,0,-0.27623189444870344,1325
CDC45,3,1.517,0.21,7.21,5.46882369638191e-13,6.85739757407052e-12,79.5,0.089,9.75,up,False,,False,False,1.517,11.163840670540521,0.6149999999999999,0,-0.2766816341628904,1326
FAM218A,2,-1.724,0.313,-5.51,3.62771701324534e-08,2.59222306358548e-07,73.5,0.1478,3.77,down,False,,False,False,1.724,6.586327629685682,0.53,0,-0.27691811917223286,1327
RCC1,3,1.078,0.112,9.62,6.50523040999167e-22,1.59958969188545e-20,71.5,0.0222,7.01,up,False,,False,False,1.078,19.795991403220494,0.8550000000000001,0,-0.27825503404622554,1328
FCGR3A,2,1.993,0.446,4.46,8.01567810586136e-06,3.94365297982574e-05,91.8,0.3663,12.15,up,False,,False,False,1.993,4.404101307619615,0.16400000000000015,0,-0.27863338414104366,1329
ANGPT4,2,-1.135,0.174,-6.54,6.280168499524309e-11,6.39462655090755e-10,27.8,0.0249,1.39,down,False,,False,False,1.135,9.194184813439577,1.444,0,-0.2788269341708708,1330
NDNF,3,-1.81,0.37,-4.89,9.9268248189207e-07,5.72943252901687e-06,85.1,0.2658,13.39,down,False,,False,False,1.81,5.241888390549363,0.44700000000000006,0,-0.2790699925101864,1331
ARHGAP20,2,-1.17,0.164,-7.13,9.80855493677771e-13,1.1933911773130399e-11,36.9,0.0237,1.58,down,False,,False,False,1.17,10.9232171771995,1.262,0,-0.2793917180792109,1332
AFF3,3,-1.043,0.155,-6.75,1.4910721705975297e-11,1.62497711552689e-10,47.6,0.0325,3.82,down,False,,False,False,1.043,9.789152750789953,1.572,0,-0.27957535794458854,1333
BCAR3,3,-1.992,0.426,-4.68,2.91623356642357e-06,1.55256109975914e-05,95.6,0.4185,45.22,down,False,,False,False,1.992,4.8089512995146055,0.13200000000000012,0,-0.27997955694409205,1334
ACRV1,3,1.845,0.45,4.1,4.08063902546641e-05,0.0001746319541995,84.2,0.4642,12.66,up,False,,False,False,1.845,3.7578762860440698,0.47399999999999975,0,-0.28011622178539675,1335
GRIK4,2,-1.232,0.211,-5.85,4.9612427863921404e-09,3.99235931201971e-08,31.5,0.0348,1.46,down,False,,False,False,1.232,7.398770379156933,1.37,0,-0.281021583644685,1336
IL21R,2,1.747,0.269,6.49,8.337260864812589e-11,8.36549248111436e-10,85.1,0.1238,6.72,up,False,,False,False,1.747,9.077508486795477,0.29800000000000004,0,-0.2816216542094919,1337
PAMR1,3,-2.097,0.693,-3.02,0.0024922861297732,0.0068750796620153,96.6,1.3743,58.34,down,False,,False,False,2.097,2.1627222652688673,0.10200000000000009,0,-0.2816395802184315,1338
ALOX12B,3,1.895,0.352,5.39,7.13776113187257e-08,4.88703861760764e-07,93.2,0.2464,29.27,up,False,,False,False,1.895,6.310954229142968,0.20399999999999985,0,-0.2817702779969,1339
NAMPTP1,3,1.921,0.382,5.03,4.89165652652725e-07,2.97348189118349e-06,93.2,0.3829,29.38,up,False,,False,False,1.921,5.526734702055584,0.20399999999999985,0,-0.28238012384968125,1340
SCEL-AS1,3,-1.669,0.313,-5.32,1.0129820487028e-07,6.79063481617521e-07,79.0,0.1856,9.52,down,False,,False,False,1.669,6.168089624206263,0.6299999999999999,0,-0.2825029417273279,1341
AC007182.6,3,1.431,0.195,7.32,2.49566488632358e-13,3.23125106880247e-12,76.0,0.0669,8.33,up,False,,False,False,1.431,11.490629295910164,0.72,0,-0.2829434265803601,1342
KCNA6,2,-2.081,0.696,-2.99,0.0027991138874155,0.0075935168606456,93.9,0.9126,16.51,down,False,,False,False,2.081,2.1195570384090923,0.12199999999999989,0,-0.283997277507566,1343
LINC00885,2,-1.576,0.239,-6.58,4.6738287476522e-11,4.83899412444893e-10,70.7,0.0845,3.41,down,False,,False,False,1.576,9.315244905215401,0.5859999999999999,0,-0.2843358593995054,1344
OTOP3,2,2.124,0.869,2.44,0.0145362578637846,0.0309626260539886,96.0,1.4512,25.26,up,False,,False,False,2.124,1.509162212317605,0.08000000000000007,0,-0.28440569130616344,1345
RPRML,2,-1.865,0.498,-3.75,0.0001775581931365,0.000661603231479,77.7,0.3914,4.48,down,False,,False,False,1.865,3.1794023822190063,0.44599999999999995,0,-0.28551428706874804,1346
GRB14,3,-1.199,0.266,-4.51,6.39434825392552e-06,3.20525263974609e-05,46.9,0.1018,3.77,down,False,,False,False,1.199,4.494137733470148,1.593,0,-0.28656746734844885,1347
ANKRD33B,3,-2.103,0.687,-3.06,0.0022084831798344,0.0061869773524108,98.0,1.3736,100.22,down,False,,False,False,2.103,2.2085214737231733,0.06000000000000005,0,-0.28683982215165016,1348
PLAC8,3,1.536,0.351,4.38,1.21091835020276e-05,5.75444329271143e-05,67.4,0.2432,6.14,up,False,,False,False,1.536,4.239996685344043,0.9779999999999999,0,-0.28744378729126846,1349
SOAT1,3,-1.335,0.264,-5.06,4.19742619143276e-07,2.58368524100051e-06,58.0,0.1166,4.76,down,False,,False,False,1.335,5.587760395639389,1.2600000000000002,0,-0.2880506243853409,1350
ADH6,2,-1.955,0.464,-4.21,2.54743768364043e-05,0.000113803375451,89.5,0.3876,9.55,down,False,,False,False,1.955,3.9438448564119244,0.20999999999999996,0,-0.28891661414304837,1351
LMO3,2,-1.957,0.503,-3.89,0.0001014565662147,0.0003983557125998,88.0,0.4488,8.37,down,False,,False,False,1.957,3.3997289504758674,0.24,0,-0.28931067145530603,1352
ADRA1A,2,-1.984,0.603,-3.29,0.0009939108535417,0.0030670259913734,87.7,0.6425,8.1,down,False,,False,False,1.984,2.513282543592925,0.246,0,-0.2897094543451716,1353
DCLK1,3,-1.264,0.206,-6.14,8.098758886431101e-10,7.269319278085341e-09,59.5,0.0653,4.94,down,False,,False,False,1.264,8.138506255937779,1.215,0,-0.28975982315803905,1354
C7,2,-1.765,0.397,-4.45,8.70989923871132e-06,4.25480031884376e-05,73.5,0.2423,3.78,down,False,,False,False,1.765,4.3711208168859015,0.53,0,-0.2899245436051553,1355
SAPCD1,3,-2.083,0.713,-2.92,0.0034975790120785,0.009217024326663,97.1,1.4627,68.38,down,False,,False,False,2.083,2.035409266267115,0.08700000000000008,0,-0.2908797514404653,1356
PRODH,3,-1.137,0.164,-6.94,3.99277044906091e-12,4.60881476538791e-11,57.0,0.0404,4.65,down,False,,False,False,1.137,10.336410746418004,1.29,0,-0.29285822483427326,1357
RP11-231D20.2,2,1.968,0.456,4.31,1.60331524497719e-05,7.46163152478549e-05,92.4,0.3851,13.2,up,False,,False,False,1.968,4.127166201382511,0.1519999999999999,0,-0.29298028516422925,1358
RP11-360L9.7,3,1.19,0.168,7.09,1.3825506623345998e-12,1.66482142256125e-11,61.3,0.0468,5.17,up,False,,False,False,1.19,10.778632344353205,1.161,0,-0.29309458972706204,1359
GM2A,3,1.567,0.204,7.69,1.50171342954871e-14,2.16463113745725e-13,88.9,0.0897,17.95,up,False,,False,False,1.567,12.66461609867093,0.33299999999999996,0,-0.2935312827936978,1360
ANKRD2,3,-1.607,0.358,-4.49,6.98971720679612e-06,3.47319656323266e-05,73.6,0.2621,7.59,down,False,,False,False,1.607,4.459270637388455,0.792,0,-0.29481853560447785,1361
CYP4Z2P,2,1.848,0.471,3.92,8.89737628133173e-05,0.0003538543686199,79.7,0.3551,4.93,up,False,,False,False,1.848,3.4511754383071214,0.4059999999999999,0,-0.29555871971308845,1362
ZNF667-AS1,3,-1.951,0.439,-4.45,8.72797723938176e-06,4.26274189853302e-05,94.9,0.5376,38.93,down,False,,False,False,1.951,4.370310962317986,0.1529999999999998,0,-0.2957132241360989,1363
P2RY8,2,1.816,0.357,5.08,3.68908278682385e-07,2.28883485175615e-06,84.0,0.2177,6.24,up,False,,False,False,1.816,5.640385542213392,0.32000000000000006,0,-0.2958174848995715,1364
C21orf62-AS1,2,-2.002,0.568,-3.53,0.0004228991658336,0.001434523485437,92.1,0.5956,12.6,down,False,,False,False,2.002,2.8432923372665697,0.15800000000000014,0,-0.29583626833282417,1365
CDHR1,3,-1.59,0.239,-6.66,2.77905729675774e-11,2.94521792584817e-10,83.9,0.111,12.43,down,False,,False,False,1.59,9.530882564886477,0.48299999999999976,0,-0.296065520166517,1366
APOD,3,-1.672,0.356,-4.69,2.68051687103794e-06,1.4381897647061e-05,78.7,0.2353,9.39,down,False,,False,False,1.672,4.8421838063541385,0.6389999999999999,0,-0.2960974341422705,1367
LINC01550,3,-1.771,0.305,-5.8,6.501569535746661e-09,5.13306041356808e-08,90.3,0.2103,20.64,down,False,,False,False,1.771,7.289623624279107,0.2909999999999999,0,-0.29658941981927867,1368
SLC26A7,3,-1.224,0.289,-4.23,2.36265063534915e-05,0.0001065240537806,49.1,0.125,3.93,down,False,,False,False,1.224,3.9725523148105806,1.5270000000000001,0,-0.2966293887348358,1369
FAM26E,3,-1.412,0.313,-4.51,6.60711763956763e-06,3.30271229606318e-05,61.9,0.1644,5.25,down,False,,False,False,1.412,4.481129256667119,1.143,0,-0.29676102260569426,1370
CTD-2547L24.3,2,1.559,0.207,7.54,4.75468937104218e-14,6.55106082911868e-13,81.9,0.0707,5.52,up,False,,False,False,1.559,12.183688367958087,0.3619999999999999,0,-0.2968125364096763,1371
CST6,3,-1.774,0.367,-4.84,1.31339499725173e-06,7.41206930826079e-06,85.8,0.2623,14.1,down,False,,False,False,1.774,5.1300605283635985,0.42600000000000005,0,-0.29689278895939086,1372
