"collection","pathway","NES","ES","padj","pval","size","leadingEdge"
"Reactome","REACTOME_NUCLEOTIDE_EXCISION_REPAIR",1.79023285119613,0.44043508459237,0.000511212027217698,8.93597134247979e-05,108,"RUVBL1;PCNA;POLE2;UBE2N;POLE3;COPS3;POLR2H;RFC5;RFC4;POLD3;GTF2H1;INO80C;CDK7;RFC3;RPA3;POLR2D;AQR;ACTR8;COPS5;POLE4;POLD2;RBX1;COPS2;ACTL6A;GTF2H3;MCRS1;PARP1;RFC2;ACTB;ISY1"
"Reactome","REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS",-1.89426964148773,-0.481125937082514,0.000520223167216308,9.13137533132777e-05,61,"ADAMTSL3;B4GAT1;LARGE1;SBSPON;ADAMTSL5;LFNG;GALNT12;MUC1;MUC7;POMGNT1;THSD7B;ADAMTS16;SPON2;ADAMTSL1;ADAMTSL4;POMT1;ADAMTS10;MUC16;MUCL1;ADAMTS8;NOTCH2;MUC12;ADAMTS15;DAG1;THSD7A;MUC6;ADAMTS1;MUC15;SPON1;SEMA5A"
"Reactome","REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",1.98401985011218,0.603441621973521,0.000543585949375062,9.58104877995374e-05,34,"CCNB1;FOXM1;STAT3;HDAC1;GZMB;DNMT1;BCL2A1;ICOS;CUL1;NPM1;JUNB;PRF1;RB1;CEBPB;ZAP70;AGO2;RBX1;IL10RA;MAPK3;IRF4"
"Reactome","REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS",2.03163735266067,0.604830258761111,0.000561326948497298,9.93462844026535e-05,36,"NUP210;NUP50;SLC25A5;NUP88;POM121;RAE1;NUP37;NUP188;SEH1L;NUP205;NDC1;KPNA1;NUP58;NUP155;HMGA1;NUP153;POM121C;NUP107;NUP98;NUP160;NUP35;NUP85"
"Reactome","REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",2.06985405706522,0.673595513078782,0.000569948791822934,0.000101287330811942,26,"UBE2C;NEK2;CDC20;BUB1B;MAD2L1;ANAPC7;UBE2S;BUB3;UBE2D1;UBE2E1"
"Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2",1.79049532241229,0.44119935520566,0.000610607702439375,0.000108957674506662,101,"CCNB1;STAT1;CDK1;PSMD11;PPARGC1B;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;SKP2;PSMD12;DLX5;PSMA4;PSMD2;PSMD14;CBFB;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;RB1;CDKN1A;PSMD7;PSMC2"
"Reactome","REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL",1.69848576611574,0.399215466506002,0.000632198657678629,0.000113270844711539,142,"PSMD11;PSMA5;RPL26L1;PSMB2;PSMA3;VCP;PSMD1;ASCC3;PSMA6;PSMD6;PSMC4;PSMD12;RPL22L1;RPS26;PSMA4;PSMD2;PSMD14;ELOC;PSMB5;PSMA7;UBE2D1;PSMA2;PSMA1;UBE2D3;ZNF598;PSMB3;PSMB6;PSMD7;ABCE1;NPLOC4"
"Reactome","REACTOME_FANCONI_ANEMIA_PATHWAY",1.99473501527781,0.584978033136808,0.00066144960824897,0.000119225937025614,39,"UBE2T;FANCI;EME1;FANCD2;CENPS;DCLRE1B;RPA3;SLX1A;SLX1B;FANCG;FANCA;FAAP24;FANCL;FANCB;ATR;CENPX;SLX4;ATRIP"
"Reactome","REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION",2.05555358538771,0.771013314440213,0.00066144960824897,0.000119475238780586,14,"GBP1;CASP4;SERPINB1;GBP2;CASP5;CALM1;IL1B;GBP4;GBP3;GSDMD;CASP3"
"Reactome","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",-2.02806363056661,-0.57669556806415,0.000669344962286325,0.000121388853320681,34,"FBLN1;EFEMP1;BMP4;LTBP4;FBLN5;EMILIN3;LTBP3;ITGB5;ITGA8;ITGB3;MFAP2;FN1;EFEMP2;MFAP5;FBN3;ELN;MFAP4;TGFB2;ITGB1;FBLN2;ITGB8;LTBP2"
"Reactome","REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",2.02168467887846,0.668263969261276,0.000717669786598576,0.000130675489184009,24,"PCNA;POLB;POLE2;POLE3;RFC5;RFC4;POLD3;RFC3;FEN1;RPA3;POLE4;POLD2;PARG;PARP1;RFC2;APEX1"
"Reactome","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES",1.89273620164989,0.504854900133864,0.000788859333987453,0.000144212449257721,61,"FANCI;CHEK1;CCNK;NELFCD;FANCD2;ELOA;POLR2H;BRCA1;ELOC;SSRP1;CDK12;GTF2H1;CDK7;POLR2D;CDK13;ATR;GTF2H3;SUPT4H1;MLH1;GTF2H4;ELL;NELFE;POLR2L;CDK9;POLR2G;CCNH;POLR2B;POLR2E"
"Reactome","REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES",1.94650389096828,0.57943371891909,0.000797522003964317,0.000146376944646036,37,"PCNA;POLB;TDG;POLE2;POLE3;RFC5;RFC4;POLD3;RFC3;FEN1;RPA3;MBD4;POLE4;POLD2;PARG;PARP1;RFC2;APEX1"
"Reactome","REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION",2.03796521091174,0.764416127679072,0.000820509074330246,0.000151193587622398,14,"CCNB1;CCNB2;PLK1;CDK1;BLZF1;RAB1A;GORASP2"
"Reactome","REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",1.9100259590068,0.596784070891097,0.000824404183306634,0.000152511771711497,31,"TNFSF10;TNFRSF10A;MLKL;BIRC3;TNFRSF10B;CASP8;RIPK3;UBE2L3;FASLG;FLOT2;CFLAR;PELI1;CDC37;FADD;TRAF2;PDCD6IP;FAS;HSP90AA1"
"Reactome","REACTOME_LEISHMANIA_INFECTION",1.59628770740402,0.354227218439234,0.0009200738339203,0.000170880428004134,203,"WNT5A;LYN;PLK2;SYK;NFKB1;MYO5A;HMOX1;ARPC3;FCGR3A;MEFV;ADAM17;ARPC2;FCGR1A;RHBDF2;CASP1;ACTR3;CALM1;PYCARD;CD3G;CD247;ARPC1A;ARPC4;GNB5;IL1B;GNAI3;WASL;MAPK14;GNG5;FURIN;TXN"
"Reactome","REACTOME_SUMOYLATION",1.63614793490049,0.374009739096834,0.000927149760136114,0.00017286987516012,170,"BIRC5;AURKA;NUP210;CDCA8;HDAC1;TOP1;AURKB;TOP2A;DNMT1;BLM;DNMT3B;IKBKE;PCNA;NUP50;RNF168;TDG;CBX2;NPM1;NUP88;POM121;TFAP2C;RAE1;PML;BRCA1;NUP37;SP100;NOP58;RANGAP1;HNRNPC;CDKN2A"
"Reactome","REACTOME_HIV_TRANSCRIPTION_ELONGATION",1.90895856038347,0.549017977592423,0.000998463065787441,0.000186893669269754,42,"NELFCD;ELOA;POLR2H;ELOC;SSRP1;GTF2H1;CDK7;NCBP1;POLR2D;GTF2H3;SUPT4H1;GTF2H4;ELL;NELFE;NCBP2;POLR2L;CDK9;POLR2G;CCNH;POLR2B;POLR2E"
"Reactome","REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE",1.98997229506251,0.699192842645932,0.00100336414204153,0.000188541841694621,18,"CASP7;CYCS;C1QBP;BAK1;AVEN;CDKN2A;BAX;GSDMD;DIABLO;CASP3;MAPK3"
"Reactome","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",1.96561311772336,0.589956363076283,0.00101307863875671,0.000191843005154221,35,"LCK;CD3D;ENAH;CD3E;CD3G;CD247;ITK;LCP2;TRBV7-9;TRAV8-4;ZAP70;CD101;HLA-DPA1;PLCG2;WAS;HLA-DRA;TRBV12-3;TRAV19;LAT;GRAP2;HLA-DPB1;HLA-DQA2;VASP;NCK1;PAK2;HLA-DQA1;PAK1;EVL"
"Reactome","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA",1.98851746629866,0.640447075982809,0.00101307863875671,0.000191577140965416,27,"EXO1;RAD51;BLM;RAD51AP1;BRIP1;BRCA2;DNA2;BRCA1;XRCC2;PALB2;RMI2;RTEL1;SEM1;RAD50;RBBP8;TOP3A"
"Reactome","REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING",1.97708486671592,0.798307618003313,0.00101546062251952,0.000193033665315072,11,"CD274;PRDM1;STAT3;HDAC1;DNMT1;HIF1A;IL2RG"
"Reactome","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",1.91889763778272,0.571215911586185,0.00112222687344138,0.000214146715835136,37,"EXO1;RAD51;BLM;BRIP1;HUS1;DNA2;RFC5;BRCA1;RFC4;RMI2;RFC3;RPA3;ATR;RAD50;RFC2;ATRIP;RBBP8;TOP3A;RAD9A"
"Reactome","REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE",2.00462684682,0.672854703711179,0.00112390644606161,0.000215285794110855,22,"CCNA2;RUVBL1;PIF1;NOP10;DKC1;SHQ1;CDK2;PPP6R3;RTEL1;GAR1;NHP2;TINF2;WRAP53;RUVBL2"
"Reactome","REACTOME_HEME_DEGRADATION",1.9922456611769,0.82624372239423,0.00115479807195472,0.000222044203201782,10,"ABCC1;HMOX1;HMOX2;UGT1A4;UGT1A1"
"Reactome","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",1.97551457270079,0.672085099135346,0.00117166295581007,0.000226140337428746,21,"UBE2C;CDC20;BUB1B;MAD2L1;ANAPC7;UBE2S;BUB3;UBE2D1;UBE2E1"
"Reactome","REACTOME_DUAL_INCISION_IN_TC_NER",1.84896196233367,0.49154699865449,0.00118469814348628,0.000230381940503159,63,"PCNA;POLE2;POLE3;POLR2H;RFC5;RFC4;POLD3;GTF2H1;CDK7;RFC3;RPA3;POLR2D;AQR;POLE4;POLD2;RBX1;GTF2H3;RFC2;ISY1;CUL4A;GTF2H4;POLR2L;RPA1;POLR2G;ERCC8;POLD1;CCNH;POLR2B;POLR2E"
"Reactome","REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",2.00466422467801,0.628796215218391,0.00118469814348628,0.000230157235355794,29,"CSTF2;CPSF3;SNRPD3;SNRPG;SNRPF;CPSF2;NCBP1;CPSF6;CLP1;CPSF4;ZNF473;PAPOLA;CSTF3;PABPN1;CSTF1;SNRPB;NCBP2;SLBP;LSM10;WDR33"
"Reactome","REACTOME_BASE_EXCISION_REPAIR",1.94564608064214,0.555617692605513,0.00119485066568125,0.000233226495559049,44,"PCNA;POLB;TDG;POLE2;NEIL3;POLE3;RFC5;RFC4;POLD3;RFC3;FEN1;RPA3;MBD4;POLE4;POLD2;TINF2;PARG;PARP1;RFC2;APEX1"
"Reactome","REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT",1.90604531814756,0.545715319798274,0.00122952706560529,0.000240890590420847,45,"EIF4A1;EIF4A3;UHRF1;CNOT11;CNOT9;CNOT6;EIF4E;SRPK1;ELOC;EIF4G1;TEAD4;DICER1;KDM5B;POLR2D;CNOT1;PABPC1;AGO2;HIRA;CNOT10"
"Reactome","REACTOME_SARS_COV_1_HOST_INTERACTIONS",1.76959126055671,0.441588546879515,0.00123587709541687,0.000243034825755685,94,"KPNA2;IRAK2;NMI;NFKB1;TRIM25;IFIH1;YWHAQ;IKBKE;CASP1;NPM1;SFN;TRAF3;PPIA;KPNB1;PYCARD;RPS26;RIPK3;YWHAG;FKBP1A;YWHAZ;YWHAE;PPIH;TBK1;PPIB;YWHAB;PSMC6"
"Reactome","REACTOME_ECM_PROTEOGLYCANS",-1.86079945206445,-0.457459235511837,0.00123715703481239,0.000244187586623567,68,"NCAM1;LRP4;APP;ITGA9;MATN4;DCN;ITGB5;ITGA8;TNN;COL4A5;ITGB3;PTPRS;FN1;ITGA7;LAMC1;TNXB;LAMB2;ASPN;LAMA4;HAPLN1;TGFB2;MUSK;LAMA2;ITGB1;SPARC;COL9A2;DAG1;BCAN;COL1A2"
"Reactome","REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION",1.9795475882348,0.720628183070505,0.0012646470008123,0.000250534584283283,16,"NFKB1;FBXW11;CUL1;MAP2K4;TNIP2;CHUK;MAP3K8;BTRC;IKBKB;IKBKG"
"Reactome","REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS",1.97405380858007,0.65527765058302,0.00128934820376213,0.000256367122816505,23,"PGK1;ENO1;RAB5A;KPNB1;NOS2;RAB7A;RNF213;SFPQ;VPS33B;CORO1A;KPNA1;ATP6V1H;MAPK3;TRIM27;DUSP16;GSK3A"
"Reactome","REACTOME_NUCLEOTIDE_SALVAGE",1.99657583708795,0.690636368668354,0.00131540720491184,0.000262506608991875,20,"TYMP;PNP;UPP1;AMPD3;PUDP;UCK2;TK1"
"Reactome","REACTOME_MRNA_SPLICING_MINOR_PATHWAY",1.89335706334253,0.527833839853864,0.00132787586618903,0.0002659620270954,50,"SRSF1;SNRPD3;SRSF2;SNRPD1;EFTUD2;POLR2H;SNRPG;SNRPF;SNRNP40;SRSF7;SF3B3;NCBP1;POLR2D;SF3B6;YBX1;SNRNP25;TXNL4A;SF3B5;SNRPB;NCBP2;POLR2L;SF3B4;POLR2G;DDX23;SRSF6;POLR2B;POLR2E"
"Reactome","REACTOME_PCP_CE_PATHWAY",1.82231615987314,0.469837683928856,0.00133649848687939,0.000268662478061699,77,"WNT5A;PSMD11;FZD5;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;RAC2;AP2S1;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;PFN1;PSMB3;PSMB6;CLTA;PSMD7;PSMC2;PSMD13;PSMC3;RAC1;PSMC6"
"Reactome","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",1.87671358293281,0.582752691294541,0.00133825560463532,0.000269990387825188,32,"TDP1;RNF168;TDP2;UBE2N;NSD2;BRCA1;DCLRE1C;PRKDC;LIG4;XRCC6;XRCC4;RNF8;BRCC3;RAD50;XRCC5"
"Reactome","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",1.99797119076296,0.771587534352453,0.00140648507990685,0.000284779936062712,13,"CCNB1;PLK1;CDK1;NCAPG2;SMC4;KMT5A;RB1;SMC2"
"Reactome","REACTOME_PHASE_0_RAPID_DEPOLARISATION",-2.00262186678172,-0.595640142405733,0.00141200113154159,0.000286925211726222,28,"CACNA2D2;CAMK2B;SCN3B;CACNB2;CAMK2G;SCN7A;CACNG4;SCN5A;FGF13;CACNB1;SCN8A;CACNG8;SCN4A;SCN2B;CAMK2A;SCN9A;SCN1B;SCN11A;FGF11;FGF14;CAMK2D"
"Reactome","REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX",1.87930073743525,0.591213238497898,0.00142345798464568,0.000290290047851997,30,"DTL;PCNA;POLE2;POLE3;RFC5;RFC4;POLD3;RFC3;RPA3;POLE4;POLD2;RBX1;RAD18;RFC2;CUL4A"
"Reactome","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM",-1.87981443776255,-0.520181793698011,0.00153876542630562,0.000314925771880465,38,"SDC4;GPC4;PRELP;SDC2;ST3GAL3;DCN;GPC2;CSPG4;OGN;OMD;GPC3;CHST14;GPC6"
"Reactome","REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",1.87643495720544,0.539664163836908,0.00154162470710905,0.000316633770870177,42,"WDR4;NSUN2;DUS2;TRMT6;METTL1;FTSJ1;PUS7;PUS1;GON7;TP53RK;ADAT1;TRMT112;TPRKB;LCMT2;PUS3;TRMT1;CTU2;QTRT2;TRMT13;THG1L;ADAT2;LAGE3;QTRT1;TYW5;TYW3"
"Reactome","REACTOME_SARS_COV_1_INFECTION",1.6593207823699,0.390900337470785,0.00154254110515171,0.00031794547178291,139,"KPNA2;IRAK2;PARP9;NMI;NFKB1;TRIM25;PARP14;IFIH1;YWHAQ;IKBKE;VCP;CASP1;NPM1;SFN;TRAF3;PPIA;KPNB1;PYCARD;RPS26;ACE2;CTSL;RIPK3;YWHAG;FKBP1A;YWHAZ;YWHAE;RB1;PPIH;PARP8;PARP4"
"Reactome","REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES",1.94940748989041,0.787132042721684,0.00159377401759371,0.000329666293515378,11,"CCNB1;NCAPH;CCNB2;NCAPG;CDK1;NCAPD2;SMC4"
"Reactome","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",1.94610026376161,0.645998606063312,0.0016724466482952,0.000347783266134887,23,"NOD2;IRAK2;MAPKAPK3;UBE2N;MAPK14;IRAK1;MAP2K3;UBE2V1;MAPKAPK2;MAP2K6;IKBKG"
"Reactome","REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",1.94408107962635,0.661391185457844,0.0016724466482952,0.000348375631036,21,"PCNA;POLB;POLE2;POLE3;RFC5;RFC4;POLD3;RFC3;FEN1;RPA3;POLE4;POLD2;RFC2;APEX1"
"Reactome","REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION",1.7433469430612,0.441829662187932,0.00175761306371649,0.000367396175736804,85,"CCNB1;CCNB2;AURKA;PLK1;NEK2;CDK1;FBXW11;TUBG1;CUL1;DYNLL1;RAB8A;CKAP5;YWHAG;BORA;MAPRE1;PLK4;YWHAE;HAUS1;HAUS8;ACTR1A;CEP164;CEP152"
"Reactome","REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",-1.739228195362,-0.417994007677941,0.00176676745821952,0.000370596524375252,76,"APBA1;SYT9;NRXN3;SLITRK6;NLGN3;GRIA4;DLG2;NRXN1;SLITRK5;GRIN2A;NTRK3;SLITRK4;SHANK1;SLITRK2;PTPRS;PPFIBP1;RTN3;NRXN2;EPB41;EPB41L2;PTPRF;SYT7;LIN7B;NLGN1;SYT1"
"Reactome","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",1.48029950560698,0.314270961230351,0.00176698477057502,0.000371929059501952,320,"KYNU;CKMT1B;GOT2;ARG1;DUOXA1;CKMT1A;HAL;AASS;PSMD11;SLC7A5;IDO1;DUOXA2;SAT1;PSMA5;ALDH7A1;DUOX1;SMOX;RPL26L1;PSMB2;PSMA3;ALDH4A1;SLC25A13;PSMD1;AMD1;ASPG;GOT1;PSMA6;PSMD6;TXNRD1;PSPH"
"Reactome","REACTOME_HCMV_LATE_EVENTS",1.8218571017557,0.501101225880248,0.00177855628905395,0.000375660104752837,53,"NUP210;NUP50;NUP88;POM121;RAE1;UBAP1;NUP37;VPS25;NUP188;SEH1L;CEBPD;NUP205;NDC1;NUP58;NUP155;VPS37B;NUP153;POM121C;NUP107;NUP98;HNRNPK;NUP160;NUP35;NUP85;SEC13;CHMP2B;VPS37A;CHMP7;MVB12A;AAAS"
"Reactome","REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",1.74473310871101,0.43315701508253,0.00178198856909978,0.000377682937806289,97,"TNFRSF21;NUP210;DNAJC7;DNAJB6;NUP50;HSPA14;VCP;HSPA8;NUP88;POM121;HSPA4;HSPA5;HSPH1;RAE1;BAG3;NUP37;HSPA9;YWHAE;HSBP1;DNAJB1;NUP188;RPA3;SEH1L;DEDD2;NUP205;HSPA6;MAPKAPK2;NDC1;NUP58;NUP155"
"Reactome","REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B",1.96171745270818,0.648441918372325,0.00179442873370766,0.000382933444265364,24,"CCNB1;UBE2C;CDC20;CDK1;ANAPC7;UBE2S;UBE2D1;UBE2E1"
"Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3",1.74221671355063,0.441543219535285,0.00179442873370766,0.000381946052993695,85,"PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;MYC;ITGAL;PSMA4;PSMD2;PSMD14;CBFB;PSMB5;PSMA7;PSMA2;PSMA1;TCF7;TEAD4;CDKN2A;PSMB3;PSMB6;CDKN1A;ITGA4;PSMD7;LEF1;PSMC2;PSMD13"
"Reactome","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",-1.53103643505757,-0.310565368521657,0.00183509775837363,0.000392948828085833,219,"CACNA2D2;APBA1;ADCY2;ARHGEF7;CAMK2B;SYN2;PRKCB;GLRB;VAMP2;TUBA8;GRIA4;MAPT;CACNB2;TSPAN7;DLG2;PRKAG2;SLC17A7;GABBR2;ERBB4;GRIK3;ARHGEF9;CAMK2G;ADCY5;GNG7;PRKAB2;GRIN3A;CACNG4;MAOA;GRIN2A;GRIK5"
"Reactome","REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",1.89341392670837,0.575883739739573,0.00185794546941843,0.000399194401659458,34,"BLM;PCNA;DNA2;POLA2;RFC5;RFC4;POLD3;STN1;RFC3;FEN1;RPA3;POLD2;TINF2;PRIM1;RFC2;POLA1;PRIM2;CHTF18;DSCC1;RPA1;POLD1"
"Reactome","REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION",1.86828602580731,0.556149887478307,0.001884507800674,0.000406274077931175,37,"CCNA2;SGK1;PRDM1;CDK1;PPP2CA;RNF34;PPP2R1B;CHEK2;CDK2;CDKN2A;USP2;MTOR;RFFL;MAPKAP1;DAXX"
"Reactome","REACTOME_HCMV_EARLY_EVENTS",1.79973360666836,0.471610906337638,0.0019154425500215,0.000414338264644126,71,"EZH2;NUP210;NFKB1;NUP50;TUBA1C;TUBB6;DYNLL1;NUP88;POM121;RAE1;PML;NUP37;NUP188;SEH1L;TUBB2A;NUP205;GPS2;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;TUBB3;NUP160;NUP35;TUBB2B;DAXX;EED"
"Reactome","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",1.45125343604938,0.299837048760711,0.0020543430744484,0.00044737696959947,431,"CCNB1;STAT1;FOXM1;LYN;STAT3;HDAC1;PSMD11;GZMB;DNMT1;BCL2A1;CSNK1A1;ICOS;FZD5;PSMA5;MCL1;SHC1;CDK8;TGFA;EPGN;ADAM17;ATIC;PSMB2;PSMA3;VCP;PSMD1;CUL1;MARK3;LCK;AREG;PSMA6"
"Reactome","REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS",1.94977848975373,0.644495517206921,0.0020543430744484,0.000447286844797951,24,"LCK;CD3D;PTPN22;CD3E;CD3G;CD247;PTPRC;PAG1;CSK;TRBV7-9;TRAV8-4;HLA-DPA1;HLA-DRA;TRBV12-3;TRAV19;HLA-DPB1"
"Reactome","REACTOME_IRAK4_DEFICIENCY_TLR2_4",1.95452799643713,0.717325383530592,0.00207684007162761,0.000455301428667088,15,"S100A8;S100A9;MYD88;CD36;TLR2"
"Reactome","REACTOME_PARASITE_INFECTION",1.70636015159935,0.418686618490286,0.00207684007162761,0.000453971621057721,106,"LYN;SYK;MYO5A;ARPC3;FCGR3A;ARPC2;ACTR3;CD3G;CD247;ARPC1A;ARPC4;WASL;HCK;ARPC1B;ACTR2;RAC1;ABI1;YES1;NCKAP1L;FGR;WAS;GRB2;MYO10;VAV1;ARPC5;CYFIP1;CDC42;MAPK3;SRC;BRK1"
"Reactome","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",-1.96831407783331,-0.664821396706506,0.00210225775169132,0.000462404836861455,18,"SDC4;GPC4;SDC2;DCN;GPC2;CSPG4;GPC3;GPC6"
"Reactome","REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING",1.9504433313803,0.654667960734526,0.00218059283415228,0.000481223327566016,22,"STAT1;IL26;STAT3;IL20;SOCS3;JAK3;IL19;IL24;STAT2"
"Reactome","REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS",1.82121825476309,0.49367664875518,0.00235299452138501,0.000520983491989107,56,"NUP210;HDAC1;NUP50;CBX2;NUP88;POM121;RAE1;NUP37;NUP188;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;HDAC2;NUP160;NUP35;NUP85"
"Reactome","REACTOME_DAP12_INTERACTIONS",1.85214345286792,0.551344579297526,0.00236732932595396,0.000526946055278815,37,"SYK;SHC1;LCK;CD300E;LCP2;B2M;HLA-B;TREM2;PIK3R2;KLRD1;TREM1;RAC1;KLRK1;PLCG2;GRB2;LAT;GRAP2;HRAS;SIRPB1;TYROBP;HLA-C;CD300LB;CLEC5A;HLA-E;SIGLEC14"
"Reactome","REACTOME_PHOSPHORYLATION_OF_THE_APC_C",1.94681636456163,0.673424049068938,0.00236732932595396,0.000527605807532346,20,"CCNB1;UBE2C;PLK1;CDK1;ANAPC7;UBE2S;UBE2D1;UBE2E1"
"Reactome","REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",1.93553861279587,0.639788553357876,0.00239687379126459,0.00053593609171029,24,"STAT1;LYN;SYK;STAT3;SOCS3;ELOC;UBE2D1;UBE2D3;HCK;SOCS1;UBE2D2;CSF3R"
"Reactome","REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY",1.83787169307937,0.57069159893985,0.0024190088035088,0.000542647277116322,32,"CCNK;NELFCD;ELOA;POLR2H;ELOC;SSRP1;POLR2D;SUPT4H1;ELL;NELFE;POLR2L;CDK9;POLR2G;POLR2B;POLR2E"
"Reactome","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",1.7191705646864,0.437777497329491,0.0025376388993249,0.000571107370641947,84,"RUVBL1;PCNA;POLE2;UBE2N;POLE3;COPS3;RFC5;RFC4;POLD3;GTF2H1;INO80C;CDK7;RFC3;RPA3;ACTR8;COPS5;POLE4;POLD2;RBX1;COPS2;ACTL6A;GTF2H3;MCRS1;PARP1;RFC2;ACTB;CUL4A;GTF2H4;UBE2V2;RPA1"
"Reactome","REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS",1.84070132623278,0.547938496207065,0.00254764589997177,0.000575215024756919,37,"CCNE1;STAT3;CCT5;CCT6A;CCT2;CCT3;NOP56;FBXO6;FBXW10;CCNE2;CCT8;CCT7;XRN2;TCP1"
"Reactome","REACTOME_DEFENSINS",1.9057932448057,0.76952147643253,0.00256600079908795,0.00058145652199776,11,"DEFB4A;DEFB103B;PRSS3;DEFB4B;TLR2"
"Reactome","REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS",1.8963069135843,0.610748579559443,0.00256600079908795,0.000585542044950042,27,"EIF4A1;EIF4A3;CNOT11;CNOT9;CNOT6;EIF4E;ELOC;EIF4G1;DICER1;POLR2D;CNOT1;PABPC1;AGO2;CNOT10"
