"gene","logFC","AveExpr","t","P.Value","adj.P.Val","qvalue","B"
"S100A7",8.01469735234753,8.23364090970156,40.745746834972,4.14184393160729e-93,9.23555890495124e-90,1.23137900543225e-90,202.235148624567
"SERPINB4",10.2082368592092,5.7059174432649,40.5330182717715,9.73376982493767e-93,1.98958255221726e-89,2.65271458889318e-90,200.962710267178
"SERPINB11",6.72833918612663,5.96359942065383,40.2116181256534,3.56379009468111e-92,6.72404949556448e-89,8.96518929231942e-90,200.029505200094
"FABP5P1",3.65673509645352,6.56425204487217,38.6124469432636,2.57546811132726e-89,4.51222013104535e-86,6.01615256254742e-87,193.56259566688
"SPRR2D",6.134981321572,7.0603858568789,38.4948842972818,4.21401348470357e-89,6.89075485018728e-86,9.18745789120801e-87,193.053198527538
"IL36G",5.60216375685223,5.07078700386533,38.2349116517123,1.2571684830484e-88,1.9272392845132e-85,2.56959217933369e-86,191.895642846825
"TPBG",1.79684445921431,5.09551766078837,37.4012209932591,4.35342561036149e-87,6.28122490417333e-84,8.37477033604397e-85,188.441457515766
"FABP5P2",3.53693825632025,5.53457020586517,37.2739714782674,7.51855401032882e-87,1.02452829314081e-83,1.36600572161213e-84,187.889846398666
"GJB6",2.97489079324103,7.4057586981659,36.4445116345184,2.74415520115933e-85,3.54255993547559e-82,4.7233025904815e-83,184.314422605727
"PLA2G4D",4.49721564264678,6.09912238124702,35.8211573233722,4.26995461278817e-84,5.23667233712341e-81,6.98206620803926e-82,181.566556212774
"PLBD1",2.0029274986501,6.11480967048869,35.431944229002,2.41360043235839e-83,2.7659338860246e-80,3.68782545021547e-81,179.845079457859
"MPZL2",2.41543302976199,6.11740189960785,35.425793713961,2.48086046528625e-83,2.7659338860246e-80,3.68782545021547e-81,179.817531467064
"KYNU",4.36099203161583,3.24808369277139,35.1433208440223,8.80048529916546e-83,9.38514362686654e-80,1.25132316777214e-80,178.413297192896
"CDK5R1",2.31227462555421,2.67111779205149,34.9618067336236,1.99348363321817e-82,2.03734027314897e-79,2.71639005835619e-80,177.619707634037
"KRT77",-3.64968260046855,6.69506869135916,-34.6521841929499,8.10062836302958e-82,7.75091791761099e-79,1.03343151127086e-79,176.337332377112
"LCE3D",5.63390363909893,6.36955473993607,34.6490695924537,8.21607411357982e-82,7.75091791761099e-79,1.03343151127086e-79,176.316170598069
"WNT5A",2.45543382577412,4.28973012784926,34.1247169825683,9.0190230003963e-81,8.19328133902668e-78,1.09241191900888e-78,173.921233156984
"HPSE",2.81997540520296,4.52991611526548,33.8399975143597,3.35013422308382e-80,2.93471757942143e-77,3.91286510254961e-78,172.614630909178
"SPRR2E",4.24376189290767,9.56542412736406,33.7513867143917,5.04826092761219e-80,4.26978427698179e-77,5.69291232995266e-78,172.211495344606
"FAM110C",2.08136692477959,4.45080240276659,33.6392302028221,8.49237334803774e-80,6.94336444935565e-77,9.25760238009802e-78,171.689634627182
"RRM2",2.76819070793581,4.12692044380884,33.5332684278953,1.38976948324581e-79,1.099621480163e-76,1.46612762533423e-77,171.188740876106
"ARNTL2",2.13978816094025,5.3661879063522,33.5079668437705,1.56348453426776e-79,1.19841089551624e-76,1.59784375997952e-77,171.083393273725
"PLA2G4E",2.39002651001235,7.09461620488918,33.2853459499175,4.41939090461066e-79,3.28481273055425e-76,4.37964770168118e-77,170.041629285092
"KPNA2",1.8135025928095,5.38115302840229,33.171823740371,7.52175081948458e-79,5.42627953236229e-76,7.23486987904489e-77,169.514373265633
"ADAP2",2.04488583347216,4.6129060054238,33.0963564710457,1.07193637652054e-78,7.51213012665592e-76,1.00159388503062e-76,169.161343962495
"ZC3H12A",3.7573318428583,5.65389016590102,32.9690236856648,1.9513077441912e-78,1.32949100970894e-75,1.7726131510989e-76,168.56399046886
"TTC39A",2.58173229023008,4.29875683843235,32.9073473921267,2.60973876827947e-78,1.73004520292862e-75,2.30667289685412e-76,168.269348331367
"C10orf99",5.6855621233841,4.11050880629525,32.0820474886509,1.32642800596834e-76,8.56174371852408e-74,1.14153908533137e-74,164.299627464569
"LCE3E",5.70940765848118,4.65668076314759,31.980593691412,2.16045123963348e-76,1.35875764117257e-73,1.81163441219953e-74,163.840889888354
"SERPINB13",2.96050653674678,5.86331047413295,31.9290312691152,2.76949363394392e-76,1.69825349633441e-73,2.26428494778698e-74,163.613622592371
"BTC",-4.49373896588793,1.83232953630876,-31.7741589183547,5.84911100670035e-76,3.49919499444747e-73,4.66548402367532e-74,162.662864067596
"SPRR2G",4.9604443147825,8.3278334176242,31.7559297653485,6.38822067283769e-76,3.73072087293721e-73,4.97417796296002e-74,162.775934645604
"DSG3",2.12414790896713,7.97351600712169,31.6491542167037,1.07144164999148e-75,6.11170250953278e-73,8.14874577179258e-74,162.254317265032
"KRT6A",4.61201829737216,11.5231351693822,31.3853475685968,3.86472502748e-75,2.15440853350067e-72,2.87247741536744e-73,160.984641469208
"CCNB1",2.20408026778635,3.92517633604299,31.1467376408489,1.24122570967386e-74,6.76550760152899e-72,9.02046547193679e-73,159.821745084012
"PGM2",1.62484805332447,5.8172661593574,31.0754382283215,1.761110583407e-74,9.39054791082758e-72,1.2520437220859e-72,159.459562428881
"GM2A",1.89159741225022,8.42765304879415,31.0470209146642,2.02492694359368e-74,1.05675336324395e-71,1.40897147515448e-72,159.318004911891
"CD24",2.68471393160534,7.45118706858368,30.7829643789603,7.43954531167154e-74,3.80160765426416e-71,5.06869145714809e-72,158.016316591785
"CLEC7A",2.39804639312264,3.61828568358409,30.7123174258347,1.05513121808994e-73,5.28168541169595e-71,7.04208223475623e-72,157.683336015315
"SLC7A1",1.6031031910575,7.35882060745534,30.6664441396369,1.3242691288866e-73,6.49633463866608e-71,8.66157659611392e-72,157.437935421476
"NOD2",1.90570423529581,4.54863966574364,30.6046628521207,1.79895965224733e-73,8.65193771574953e-71,1.15356466989452e-71,157.15223301727
"ANKRD33B",-2.74241337356657,4.32577000099371,-30.5676685900278,2.16159980563264e-73,1.0196100006261e-70,1.35944815188895e-71,156.970834973118
"RHCG",5.16733737857524,5.66526812181901,30.5416196515965,2.46020896110254e-73,1.13856613958345e-70,1.51805262140387e-71,156.842316130307
"NFKBIZ",2.136230237861,6.05248065349321,30.4339054508587,4.2043052913238e-73,1.90968889232574e-70,2.54619220462815e-71,156.288800973739
"CHI3L2",4.36003263381747,4.69062516451858,29.996102426551,3.76131168444887e-72,1.67740823629385e-69,2.23649191886379e-70,154.12114871157
"HEPHL1",6.64690619135326,4.59715816403551,29.8723730196717,7.01407999627158e-72,3.07216703836695e-69,4.09612675438403e-70,153.475434396983
"F3",-2.20450494732255,4.17937782221353,-29.6198465881388,2.51557163731639e-71,1.08249019508941e-68,1.44328644702245e-69,152.221611692265
"SPRR2F",8.78603635718475,4.48614108897845,29.5589316448444,3.42690609914428e-71,1.44922677241053e-68,1.93225709458684e-69,151.792569202994
"VNN3",8.12597755742534,-1.0646139207492,29.5243371937752,4.08540102232277e-71,1.69841891992429e-68,2.26450550740624e-69,150.104377410207
"GINS3",1.4663256444518,3.21924455374445,29.3661930427935,9.13965837807665e-71,3.73629234495773e-68,4.98160641828799e-69,150.936610154496
"KRT6C",4.54032817318523,9.08552814679363,29.2551623421334,1.61132911652393e-70,6.4791279623113e-68,8.63863489844884e-69,150.34543650328
"SNTB1",-2.00849690710768,3.77377199725617,-29.2076262391626,2.05494887294474e-70,8.12964289606266e-68,1.08392699206393e-68,150.128096144372
"RP11-641A6.3",-3.61036104998864,2.09005950707878,-29.1733972876817,2.44861846247567e-70,9.53328788057193e-68,1.27107527218354e-68,149.89796985716
"TMEM45B",2.09549740375974,5.50473170571106,29.164006502144,2.56930110855006e-70,9.84684649851809e-68,1.31288210846545e-68,149.882837643384
"PTPN21",-1.25026343665643,5.42666581428201,-29.1540495218812,2.70379289260974e-70,1.02028664722972e-67,1.36035032622443e-68,149.826759524863
"RORC",-2.47860420644058,3.3960032947548,-29.1169036504166,3.27101034430438e-70,1.21562638977421e-67,1.62079721457341e-68,149.665901093783
"AKR1B10P1",6.470267259238,-0.0246181156577824,29.0538086557695,4.52195015383607e-70,1.65543870706404e-67,2.20719989947304e-68,148.008290118672
"CCNE1",2.52865184111865,2.13572769972264,28.9720722073735,6.88363751813433e-70,2.48296854477645e-67,3.31054716736987e-68,148.874221724983
"SH3PXD2A-AS1",2.34491171436903,3.29811681681442,28.877532022021,1.12024558933047e-69,3.98222953841996e-67,5.30951499404507e-68,148.436456701338
"COBL",-1.4882063212235,5.21869900541445,-28.8305586617277,1.42745819623579e-69,5.00181351961019e-67,6.66892845416561e-68,148.16765695727
"STAT1",2.04142335227591,7.34920964029259,28.7284691472603,2.41930352492474e-69,8.35784181117663e-67,1.11435280126786e-67,147.627321344121
"PPP4R1",1.18395191231193,6.59953841245188,28.7227973471654,2.49135342496589e-69,8.48721066771712e-67,1.13160157803819e-67,147.596706745739
"C5orf46",-3.36068761541592,3.50119872563043,-28.6747300472317,3.19529758117339e-69,1.07361998727426e-66,1.43145978034227e-67,147.392158615768
"IRAK2",2.01049199883491,2.90919821216675,28.640066659767,3.82403340368739e-69,1.26504733626784e-66,1.68669026616579e-67,147.208322775941
"KCNJ15",2.51450849338171,3.22500266595445,28.6378528659313,3.86817311725733e-69,1.26504733626784e-66,1.68669026616579e-67,147.199622222146
"FOXM1",1.67113928234782,4.11153969752407,28.4920713143392,8.24647782848515e-69,2.66144221285637e-66,3.5485064832682e-67,146.438950163256
"NCAPH",1.79848377451761,2.40381719697638,28.4336759426995,1.11753557642218e-68,3.55985878162121e-66,4.74636717832198e-67,146.127146075403
"JADE1",-1.14484786739745,4.74017364284999,-28.3181914063279,2.04081319889221e-68,6.41757258236259e-66,8.5565629812857e-67,145.516168045729
"IL36RN",2.91360074878209,6.98623641443799,28.2727273528473,2.58793270637244e-68,7.93674490707193e-66,1.05820786274237e-66,145.261318720456
"UBE2F",1.25501199874417,4.92431823757831,28.2726756817198,2.58863173746638e-68,7.93674490707193e-66,1.05820786274237e-66,145.277202766312
"H2AFY",0.817475058020614,7.40487699545174,28.2316124290657,3.2086754563338e-68,9.71634464110563e-66,1.29548226845128e-66,145.040537502277
"TYMP",3.41177941118835,6.29733680231502,28.2069430183085,3.6508316169086e-68,1.09204387682359e-65,1.45602439091206e-66,144.927503768657
"IL34",-2.54344434500011,4.10594163754173,-28.203846624197,3.71048898170443e-68,1.09651655112345e-65,1.46198781693496e-66,144.937647978257
"ABCG4",4.8856577564002,0.866934491051527,28.1841152512465,4.11433760741281e-68,1.20138658136454e-65,1.60181124816087e-66,144.396891932916
"KIF2C",1.8070355118599,2.98929185050909,28.1376607267708,5.24825582760342e-68,1.51446139928773e-65,2.01923455939486e-66,144.599184326444
"BCAR3",-1.78549557382775,3.23564365487643,-28.0633158158612,7.75226128719528e-68,2.21101703316658e-65,2.94795364667625e-66,144.210578382102
"IFI16",1.50730487613282,7.04053094981503,28.0335368274717,9.06497129850259e-68,2.55569673574335e-65,3.4075158168922e-66,144.00228783852
"EHF",2.11329040484888,6.91553524698927,27.9416817682468,1.46964046282451e-67,4.09628878092723e-65,5.46159042125463e-66,143.521127314892
"PARP9",2.05019093490741,5.60889746082716,27.9213863300257,1.63544034568917e-67,4.50720008978248e-65,6.00945933100494e-66,143.42683220073
"IFI27",3.73180847886952,7.04876294196182,27.8800178459973,2.03388321845729e-67,5.54300973136894e-65,7.3905064981559e-66,143.204436954656
"SOX7",1.57914656414522,5.29951070521385,27.8597375150649,2.26349322184034e-67,6.10098480717581e-65,8.13445583676572e-66,143.103976921247
"LMNB1",1.48443460136029,4.67044236341762,27.8402584178801,2.50851669403761e-67,6.6879236381907e-65,8.91702261092944e-66,143.014452909526
"PRKCQ",2.89576128832752,1.59005499320108,27.8263331209899,2.69985097546672e-67,7.1206392178761e-65,9.4939632006997e-66,142.876617003905
"RGMB",-1.16780429944449,5.16893656595872,-27.7982927653664,3.13076620633029e-67,8.16930143711376e-65,1.0892146736584e-65,142.777921682891
"DSC2",2.69684462146744,7.18906532807847,27.7825949671624,3.40150683241651e-67,8.78233258794866e-65,1.17095024554776e-65,142.683478475632
"RP11-295G20.2",2.72149577167107,4.55248192548472,27.7643518467827,3.74583432984761e-67,9.57060671276065e-65,1.27605099990477e-65,142.626036859086
"GALNT6",2.10610727212584,4.92471058532834,27.7163095593586,4.82960862377051e-67,1.22124371467879e-64,1.62828680564785e-65,142.358848488054
"KLK13",3.86176489826942,5.05958099459445,27.6924961127711,5.47848608413781e-67,1.37118680277278e-64,1.82820623942421e-65,142.24686459234
"CTC-463N11.4",-1.19539348109033,4.63065317423169,-27.6265622812423,7.76960894911659e-67,1.92497947781749e-64,2.56657917432763e-65,141.881137115586
"AKR1B15",5.09369643267031,1.1527294444083,27.5915057572598,9.35769282797861e-67,2.29525489684659e-64,3.06026816696199e-65,141.379996408047
"GJB4",-3.79142954379589,3.32732212439734,-27.5670075639189,1.06573659519884e-66,2.5881571492116e-64,3.45079535423674e-65,141.597038479328
"SPRR1B",3.81038461014969,8.51973617613838,27.5438209408023,1.20541250626061e-66,2.89866254446668e-64,3.86479284883944e-65,141.422993405883
"HRH2",3.09603242869494,3.84945335450691,27.5108633842368,1.43617871313104e-66,3.42005742482313e-64,4.55996973614899e-65,141.297326178518
"SPTLC2",1.25102236253448,6.50934654868573,27.4820830708715,1.67372968818464e-66,3.9474270953647e-64,5.26311282374108e-65,141.086474464014
"CXCR2",2.66337951114508,3.20750276158615,27.4664190711949,1.81921524124559e-66,4.2496868035497e-64,5.66611632648259e-65,141.063618943105
"MELK",2.05882074012672,2.37358143055818,27.3974670280647,2.626516848451e-66,6.07766087347227e-64,8.10335798705006e-65,140.687281267162
"CLDN1",-1.60561875585245,7.85681505874772,-27.3552926892995,3.28894887148683e-66,7.53937737568495e-64,1.00522676645722e-64,140.41366882733
"KIF20A",2.14979672983366,2.96574911801101,27.3361606905782,3.64248529903889e-66,8.27248883470609e-64,1.1029726710171e-64,140.370972583364
"SFXN1",1.07932117700203,4.78246155694146,27.2540183169335,5.64922310663516e-66,1.27123068219768e-63,1.69493453426012e-64,139.896087332519
"ACP7",3.75464979676592,5.17997586315295,27.1485268206866,9.93735083631062e-66,2.21584855739115e-63,2.95439552805625e-64,139.348216638039
"MTURN",-1.2397495326133,5.66125216308785,-27.1205114901696,1.15480198622403e-65,2.55180028091017e-63,3.40232066549252e-64,139.162107159512
"CCNB2",1.69189032747666,3.15784870796257,27.0802273469563,1.43345994034506e-65,3.13927726935569e-63,4.18560496608699e-64,139.004063853604
"IL4R",1.6459271971601,6.01827227410034,27.0568132794726,1.62550600187903e-65,3.52835497469813e-63,4.70436308649006e-64,138.818518003598
"SAPCD1",-2.73825401794028,1.50742284177046,-26.9858467462489,2.38046549203077e-65,5.12175943759041e-63,6.82885259812722e-64,138.452026020879
"OASL",4.72576249523029,2.99608885171051,26.9645787594125,2.66909422016796e-65,5.69282982889388e-63,7.59026194834866e-64,138.367179708988
"CRABP2",2.18869858315572,8.0148638902171,26.9086743772993,3.60680020020867e-65,7.62651683713089e-63,1.01684508912437e-63,138.01832269407
"FUT3",3.13058911840626,2.47495654745644,26.8943347670545,3.89662193748071e-65,8.16891819508777e-63,1.08916357591871e-63,137.994753393826
"DEPDC1B",2.18467938454394,1.45064553365431,26.8909198910702,3.9690211094632e-65,8.25018218414519e-63,1.09999852062025e-63,137.930081119661
"CYP2W1",-5.05006121754232,-0.175660070387936,-26.8683124637002,4.48362071447658e-65,9.24153351972113e-63,1.23217560207236e-63,137.307752452167
"SAPCD1-AS1",-2.94915394188302,0.389219663939087,-26.8542372323252,4.83733199380183e-65,9.88750659533094e-63,1.31830332769966e-63,137.578165751453
"TMEM165",1.46462358187764,5.52606516303702,26.8514665799065,4.91019244828436e-65,9.95348763400981e-63,1.3271005934225e-63,137.719518089244
"NOCT",1.77552062728309,2.65844605227394,26.8333174179527,5.41549786371616e-65,1.08878140656746e-62,1.45167453247838e-63,137.678580380682
"CLCA2",1.50196754861627,8.41569644262142,26.8210576909757,5.78607136189583e-65,1.15382730377708e-62,1.53840036362488e-63,137.547243330908
"KCNK10",4.03222788061756,0.280306239278835,26.8191100797308,5.84724213836282e-65,1.15662221911099e-62,1.54212683010034e-63,137.172241379772
"PNP",2.07720457401932,5.39882613286516,26.7890899547803,6.87663075481925e-65,1.34935999323365e-62,1.79910450849633e-63,137.390832500092
"PRSS27",4.15538302462028,3.61645749261499,26.7485572444885,8.56124831919245e-65,1.6665896728028e-62,2.22206750547535e-63,137.222680554349
"PTTG1",1.74162010647983,3.47311206796028,26.6390193305698,1.54931287942068e-64,2.99224774066381e-62,3.989570187171e-63,136.62458631677
"FLVCR2",1.62531073529273,3.82380460476812,26.6301487167762,1.62565339293112e-64,3.11515831420427e-62,4.15344711260776e-63,136.568408690163
"CTSC",1.26740682597854,6.82490979186067,26.603999780352,1.87339130370322e-64,3.56205751141337e-62,4.74929874936446e-63,136.366402439261
"SLC39A6",1.23313728564181,7.18117827402696,26.584598955347,2.08139945115003e-64,3.92712044136984e-62,5.23603791938803e-63,136.260930816258
"DEFB4A",13.1555260650874,2.8823845830499,26.557154574965,2.41587585681261e-64,4.52340481037402e-62,6.03106511894986e-63,135.091167242484
"AMMECR1",1.59135646180032,4.91203052083332,26.5503446308722,2.50691691336074e-64,4.65830742809942e-62,6.21093106204492e-63,136.104961478806
"CFB",1.8964170543626,4.89249354608544,26.5340816680217,2.73851908800739e-64,5.05040572861995e-62,6.73371654833293e-63,136.020074150241
"GLTP",1.52692771820813,8.90442320249317,26.51694313454,3.00588811378775e-64,5.50212116828254e-62,7.33598969125221e-63,135.902807757055
"APOL6",1.98880419120934,5.78264411918703,26.4650387120791,3.98650686812258e-64,7.24304003417116e-62,9.65716046573225e-63,135.624622628409
"DEFB103B",5.7959910967857,3.41966074866777,26.4160608908233,5.20509932082215e-64,9.38754971625923e-62,1.25164397217541e-62,135.407036070534
"MFHAS1",1.27732233488053,5.7100316566699,26.3937831860599,5.87705285140587e-64,1.05220695138163e-61,1.40290973468492e-62,135.23223499935
"SLC5A1",2.01672164470444,6.0486823146754,26.2790129784962,1.09959683913954e-63,1.95217386239064e-61,2.60283750430382e-62,134.605671482867
"LINC01605",3.0788553832809,0.917192298794538,26.2779017563959,1.1062955270397e-63,1.95217386239064e-61,2.60283750430382e-62,134.517759591321
"GCH1",1.28064675545591,3.65669313664966,26.2638338486383,1.19472893570947e-63,2.093165095363e-61,2.79082141087507e-62,134.578740570723
"EDA",-1.68016401918895,2.73878779810189,-26.2159697961197,1.5523182910804e-63,2.70037326550497e-61,3.6004133374004e-62,134.332190715092
"FAM234B",-1.53222919046305,3.47730022423045,-26.1795829227689,1.89455437124639e-63,3.27250912802334e-61,4.36324328262689e-62,134.12003255939
"PHYHD1",-1.64681642765424,3.29388651342899,-26.1273772474552,2.5221603341798e-63,4.32612228508825e-61,5.76802791429805e-62,133.838971983002
"ARSF",3.5522720862794,3.05277432927287,26.0936705940028,3.03446378947666e-63,5.16870332140858e-61,6.89144297686018e-62,133.664537218583
"RP11-203M5.8",2.11645685508768,2.97924745407407,26.0492298892232,3.87309871205975e-63,6.55168035926908e-61,8.73536916145018e-62,133.420476583556
"SLC6A14",4.16618211523021,5.08773558099768,25.9658010166045,6.1276437943805e-63,1.02944415745592e-60,1.37256005381172e-61,132.936744567537
"MATN2",-1.14834687903995,6.19730467503182,-25.9521817630632,6.60469314859416e-63,1.10204022822257e-60,1.469352547194e-61,132.805161878847
"C20orf24",1.29837482007239,5.56639913935218,25.9420006226582,6.98552180700751e-63,1.15770864109649e-60,1.54357535881175e-61,132.759144103435
"BIRC5",1.867411177696,3.42497562767927,25.8649766917478,1.06798673762551e-62,1.75809253023346e-60,2.34406845716304e-61,132.40016712207
"A2ML1",2.48374534164292,7.84445005134999,25.8631811881653,1.07861738547601e-62,1.76375514873037e-60,2.3516184382791e-61,132.316015214404
"INA",3.1982279554852,1.613913694694,25.8590212163253,1.1036574049896e-62,1.79274892911158e-60,2.3902759064594e-61,132.324917667715
"CCNA2",1.84412967718654,3.45032418161141,25.8436852595294,1.2011179313382e-62,1.93822504078049e-60,2.58423951120126e-61,132.282202591431
"MYD88",1.1701606082437,5.9404309401898,25.8327161445762,1.27608602507267e-62,2.04574104725376e-60,2.72759082808596e-61,132.149444245032
"SGK1",1.4372347158727,6.56203030398808,25.8186861076604,1.37886273447609e-62,2.19615228254737e-60,2.92813444350526e-61,132.067576558034
"RAB3B",-3.37464602538513,2.21567943504375,-25.7903687843761,1.612323187168e-62,2.55142342805527e-60,3.40181820679084e-61,131.994429163427
"TGM1",2.84476009998809,7.29509287277558,25.7791888639774,1.71507721037169e-62,2.69662909076902e-60,3.59542122137368e-61,131.853269486731
"MXD1",1.75998828478568,5.32928756871425,25.746069262547,2.05972526892445e-62,3.21789435644452e-60,4.29042529315732e-61,131.687205761272
"INPP5A",-0.889398391210183,4.84582388483704,-25.7220755128808,2.35211706236687e-62,3.6514384370718e-60,4.86847052497069e-61,131.558378864426
"SKA1",1.93921732251506,1.16168703596125,25.7102098998764,2.51176939133539e-62,3.87475972519965e-60,5.1662252667214e-61,131.502440262688
"FABP5",3.60904843232112,5.42542120166986,25.6879014685515,2.84198606817009e-62,4.35676464250475e-60,5.80888343369645e-61,131.386572799545
"FOXE1",3.1770392909892,2.0567570282792,25.6727613620985,3.09059844228893e-62,4.70845953990453e-60,6.27779897788031e-61,131.332382215079
"GDA",6.3751282082662,2.22262934434551,25.6419258797158,3.66654990365736e-62,5.55142815042641e-60,7.40173079393808e-61,131.036089507794
"GDPD3",2.41965205468418,4.1673280460579,25.5836448526586,5.0660330950555e-62,7.62329200954118e-60,1.01641512218561e-60,130.829628988518
"CHAD",-2.54778216589228,1.26644123576085,-25.5287274177659,6.87292734135702e-62,1.02792171846832e-59,1.3705301827171e-60,130.516893272051
"RP4-724E13.2",-1.54319068549873,0.620116680422919,-25.46176337139,9.97456587100547e-62,1.48276455566074e-59,1.97697309132084e-60,130.102359795246
"SLC7A11",2.85275563867213,2.8301456347031,25.4441355142402,1.10030816937609e-61,1.62580474569016e-59,2.1676888766328e-60,130.084775459141
"TGIF2-C20orf24",1.28539255470945,5.30729419436267,25.4333456006774,1.1684503286562e-61,1.7161526743281e-59,2.28814995933935e-60,129.947385706247
"USP54",-0.90277236829699,4.98841197305798,-25.4291227949348,1.19625844419909e-61,1.74653732853067e-59,2.32866188250223e-60,129.92782587627
"EPHB2",2.55669473700972,3.75034570536985,25.4169192498701,1.28041334112836e-61,1.8583419190057e-59,2.47773117742936e-60,129.916599937068
"MPHOSPH6",1.86980188605358,4.23376979043462,25.3858609752122,1.52239913208749e-61,2.19655328893188e-59,2.92866910615861e-60,129.72240715573
"SHCBP1",1.65252921766694,2.41155140210653,25.3565425800889,1.79284621479324e-61,2.57163344774553e-59,3.42876426842293e-60,129.598146666035
"KIF4A",1.70944308911229,2.4100148384561,25.3553074609816,1.80524328825702e-61,2.57436089385861e-59,3.43240077804478e-60,129.59126686196
"TAP2",1.40549710816737,6.31710303681668,25.3466638469598,1.89444308802385e-61,2.68594798052307e-59,3.58118007468517e-60,129.447737956349
"AL591704.7",5.2678938525456,-2.75386157527377,25.3407144176073,1.95839812332414e-61,2.76066604418934e-59,3.6808018256502e-60,128.253930666443
"EZH2",1.29979962178088,3.89823452500289,25.2865410850648,2.65024930294498e-61,3.71458942300768e-59,4.9526698669424e-60,129.175215286225
"TRIM14",1.34090648965359,5.52184501510833,25.2726631905059,2.8639802978218e-61,3.99134708778256e-59,5.32167144172912e-60,129.045988691305
"AURKA",2.0472923089002,2.10768656801692,25.2219777788184,3.80257495436384e-61,5.26946658082691e-59,7.02579084193647e-60,128.845645560944
"PDZK1IP1",2.36490768463366,6.37190717731718,25.2118616079157,4.02406638391038e-61,5.54507304857044e-59,7.3932575233073e-60,128.700039077004
"LRP8",1.7958224636434,3.1303602014617,25.2094859079586,4.07793290562522e-61,5.58790716811036e-59,7.45036834471017e-60,128.770427710392
"LCN2",4.7703251445191,5.16149054663375,25.2063067758209,4.15115074657945e-61,5.65663475067227e-59,7.54200297465712e-60,128.731211981796
"RP11-327F22.1",1.600207352409,1.30379425687913,25.1035748617257,7.3824787910884e-61,1.00042784413158e-58,1.3338725424111e-59,128.159822978526
"CTPS1",1.23041102800135,4.46043650279178,25.0500981616918,9.96740203283706e-61,1.34329910473312e-58,1.79102351314929e-59,127.830159431796
"FCHSD1",2.34661339685309,6.11649005398024,25.0399455058536,1.05524255079274e-60,1.41437099922647e-58,1.8857838191103e-59,127.73921409919
"MREG",1.46007444575267,4.98907372854288,25.0071285111603,1.26898625487007e-60,1.69161385105723e-58,2.25543229481602e-59,127.572791039855
"VSNL1",1.60589064531973,4.74526726300708,24.9668475376005,1.59169702278804e-60,2.11033213918621e-58,2.81371026640272e-59,127.355749362497
"RDH16",2.3625036077091,2.21458368279283,24.9397010206889,1.85450032836093e-60,2.44554752978692e-58,3.26065364961496e-59,127.267543772486
"RGS1",3.39025649164457,0.973157694200859,24.9347427939002,1.90700952008735e-60,2.50134382399479e-58,3.33504696568341e-59,127.126643463149
"CEP55",1.94257635101808,2.42948953759542,24.9332280340172,1.9233470519473e-60,2.50935406862571e-58,3.34572704164677e-59,127.232677492471
"PSME2",1.17617847205454,5.49236636539561,24.9297148756164,1.9617813719104e-60,2.54595626932372e-58,3.39452883258979e-59,127.120613298198
"RP11-391L3.1",-1.78902171231403,3.23514801900444,-24.891818179197,2.42876722495869e-60,3.13541065756772e-58,4.18044960448206e-59,126.981250558974
"ZSCAN18",-1.77337182034585,3.81836098131262,-24.8677759552637,2.78137069252834e-60,3.57180420661441e-58,4.76229403851418e-59,126.826477505779
"GBP1",2.13215828405769,4.97886755132116,24.8470755010858,3.12589117613383e-60,3.99332597751096e-58,5.32430989955359e-59,126.679505197615
"IL12RB2",2.03111773425315,2.0438046107652,24.8406375895564,3.24153803271309e-60,4.11960854229982e-58,5.49268270799269e-59,126.710144204131
"IGFL2",-2.51461864976767,3.28197134514613,-24.7682724531949,4.87808783632731e-60,6.16751229120806e-58,8.22315707072961e-59,126.287057253267
"RP11-903H12.5",-1.45521520550764,5.04520407368936,-24.7567996297496,5.20494869308934e-60,6.54702469456899e-58,8.72916175394294e-59,126.156204396702
"AQP9",-2.55668577585747,3.47255823201483,-24.7542671228093,5.28001252536245e-60,6.60755853173929e-58,8.80987164597752e-59,126.202708512793
"ATP10B",1.8435674612705,5.03615896064753,24.746676565231,5.51157142173059e-60,6.8623260828532e-58,9.14955375610825e-59,126.106847666743
"BUB1",1.75941508385144,2.59233892988626,24.7383817933488,5.77628847466725e-60,7.15559614679991e-58,9.54057134733617e-59,126.134679408891
"MACROD2",-1.98261847916863,1.95955011484912,-24.7257386816348,6.20454287017023e-60,7.64748882007716e-58,1.01964128800829e-58,126.064762480321
"NAMPT",2.12447500276663,6.45227486831249,24.7105896681759,6.75987239622289e-60,8.29030750672775e-58,1.1053484382942e-58,125.874812350463
"HYAL4",3.45656172925326,1.01167992770826,24.7036430936434,7.03094782925391e-60,8.57985514208657e-58,1.1439538852328e-58,125.835780415225
"LINC01206",5.1825471103117,-2.91196495163254,24.7005098601343,7.15676134851633e-60,8.69015061170339e-58,1.15865960332503e-58,124.733958453318
"PSME2P2",1.34682525527566,2.7261247971888,24.6973101832083,7.28757585419405e-60,8.8054019976193e-58,1.17402609477665e-58,125.899606454384
"PRC1",1.17629523135049,4.88702580423363,24.6830634109435,7.89980156491248e-60,9.49834964628301e-58,1.26641695007948e-58,125.744663437736
"CASP4",1.05844439811824,5.74357049570292,24.6814846668185,7.97074698969508e-60,9.53690156893858e-58,1.27155708601123e-58,125.712339701139
