pathway,collection,gsea_nes,gsea_padj,gsea_size,ora_padj,ora_fold,ora_k,ora_setsize,gsea_sig,ora_sig
GOBP_AROMATIC_AMINO_ACID_TRANSPORT,GO:BP,1.71175114124137,0.0587912905557027,13,0.104005071892923,2.89647931686148,6,13,FALSE,FALSE
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,GO:BP,1.59294191432435,0.0759050849834454,45,1,0.278920230512587,2,45,FALSE,FALSE
GOBP_ARTERY_DEVELOPMENT,GO:BP,-1.74258844599472,0.00130806675880146,107,0.944829045454405,0.997074655804342,17,107,FALSE,FALSE
GOBP_ARTERY_MORPHOGENESIS,GO:BP,-1.7282758400527,0.00670029281223587,71,0.906370413997054,1.06068256673801,12,71,FALSE,FALSE
GOBP_ARTERY_SMOOTH_MUSCLE_CONTRACTION,GO:BP,0.849742859108631,0.734548710126666,10,0.594213709778933,1.88271155595996,3,10,FALSE,FALSE
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,GO:BP,1.46028046350311,0.125180113370137,18,0.962721081755926,1.0459508644222,3,18,FALSE,FALSE
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT,GO:BP,1.06827638156011,0.497653072354692,19,0.984968811334459,0.990900818926297,3,19,FALSE,FALSE
GOBP_ASSOCIATIVE_LEARNING,GO:BP,-1.40865180564997,0.0951362430866622,81,0.605108475976215,1.23964546894483,16,81,FALSE,FALSE
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION,GO:BP,1.02020518625168,0.54528925464643,15,0.594213709778933,1.67352138307552,4,15,FALSE,FALSE
GOBP_ASTROCYTE_ACTIVATION,GO:BP,1.07744222390297,0.493445218272843,21,0.237102536494907,2.0919017288444,7,21,FALSE,FALSE
GOBP_ASTROCYTE_DEVELOPMENT,GO:BP,1.25672770364328,0.268688628444726,36,0.159903768946073,1.91757658477404,11,36,FALSE,FALSE
GOBP_ASTROCYTE_DIFFERENTIATION,GO:BP,-1.20977601004264,0.242244006919845,73,0.150186238435891,1.63340271978262,19,73,FALSE,FALSE
GOBP_ASYMMETRIC_CELL_DIVISION,GO:BP,-0.901368543964939,0.687098398159615,18,0.962721081755926,1.0459508644222,3,18,FALSE,FALSE
GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,GO:BP,-0.834271353347159,0.745914800268057,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_ATP_BIOSYNTHETIC_PROCESS,GO:BP,1.32713086982161,0.150022192632046,77,1,0.244507994280515,3,77,FALSE,FALSE
GOBP_ATP_METABOLIC_PROCESS,GO:BP,1.48260651074475,0.0250048334492856,198,1,0.602214134061268,19,198,TRUE,FALSE
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,GO:BP,1.89178631482477,0.000513800486983816,97,1,0.258791966454978,4,97,TRUE,FALSE
GOBP_ATP_TRANSPORT,GO:BP,1.18559643537681,0.348372510556239,16,1,0.392231574158326,1,16,FALSE,FALSE
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION,GO:BP,-1.24933869948817,0.309251740011534,16,0.906741278758732,1.17669472247498,3,16,FALSE,FALSE
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,GO:BP,-1.4742436596204,0.146917020810996,16,0.408568153127978,1.96115787079163,5,16,FALSE,FALSE
GOBP_ATRIAL_SEPTUM_DEVELOPMENT,GO:BP,1.01012634603852,0.568487641465916,18,1,0.348650288140734,1,18,FALSE,FALSE
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS,GO:BP,-0.707715203576727,0.874374918011282,12,,,,,FALSE,FALSE
GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT,GO:BP,-1.30080089601956,0.290006385168794,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,GO:BP,-1.45862177978993,0.123589288590149,27,1,0.232433525427156,1,27,FALSE,FALSE
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,GO:BP,2.27838621751399,6.39480538918852e-05,26,0.0271114161910753,2.65510604045636,11,26,TRUE,TRUE
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,GO:BP,2.67118337493126,6.32983795796764e-11,55,0.0157782105834151,2.16797088262056,19,55,TRUE,TRUE
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,GO:BP,-1.32059903677945,0.210822901879812,25,0.801635301593806,1.25514103730664,5,25,FALSE,FALSE
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,GO:BP,-1.42647278580912,0.137903642986855,19,0.788586078744843,1.32120109190173,4,19,FALSE,FALSE
GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION,GO:BP,-1.26356171103336,0.295377163350645,16,0.906741278758732,1.17669472247498,3,16,FALSE,FALSE
GOBP_AUTOCRINE_SIGNALING,GO:BP,1.75488906393811,0.0373470342488149,10,0.594213709778933,1.88271155595996,3,10,TRUE,FALSE
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,GO:BP,-1.97417484507913,0.00232490683359272,36,0.782598341187005,1.22027600849257,7,36,FALSE,FALSE
GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION,GO:BP,1.08712240789943,0.482848797013274,21,1,0.298843104120629,1,21,FALSE,FALSE
GOBP_AUTOPHAGOSOME_MATURATION,GO:BP,1.11462994266484,0.403054816232543,68,1,0.276869346464701,3,68,FALSE,FALSE
GOBP_AUTOPHAGOSOME_ORGANIZATION,GO:BP,1.25531387513034,0.185178286393068,122,1,0.154320619340981,3,122,FALSE,FALSE
GOBP_AUTOPHAGY_OF_MITOCHONDRION,GO:BP,1.39617149773116,0.0981699555774293,109,1,0.403026938584702,7,109,FALSE,FALSE
GOBP_AUTOPHAGY_OF_PEROXISOME,GO:BP,0.631842680193386,0.948605072189949,15,,,,,FALSE,FALSE
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION,GO:BP,-1.43270089317781,0.185609567251856,12,0.719442465053918,1.5689262966333,3,12,FALSE,FALSE
GOBP_AXIS_ELONGATION,GO:BP,0.925338833571919,0.667760008191702,27,1,0.697300576281468,3,27,FALSE,FALSE
GOBP_AXIS_SPECIFICATION,GO:BP,-1.24556559903507,0.207059646498227,77,0.408568153127978,1.38554530092292,17,77,FALSE,FALSE
GOBP_AXONAL_FASCICULATION,GO:BP,1.05714845955707,0.508288666174999,22,0.678746825280159,1.426296633303,5,22,FALSE,FALSE
GOBP_AXONAL_TRANSPORT,GO:BP,-1.13334499785175,0.351283739302172,71,0.978587630542299,0.972292352843174,11,71,FALSE,FALSE
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION,GO:BP,-1.69716265552652,0.0470507324800318,18,0.290924701964477,2.0919017288444,6,18,FALSE,FALSE
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,GO:BP,-0.52838614578238,0.987107007085691,20,1,0.313785259326661,1,20,FALSE,FALSE
GOBP_AXONEME_ASSEMBLY,GO:BP,-1.46668099247516,0.0804614545287002,65,1,0.675845173934346,7,65,FALSE,FALSE
GOBP_AXON_DEVELOPMENT,GO:BP,-1.9905911272254,3.40247690484309e-12,464,0.384057465375241,1.14964426908475,85,464,FALSE,FALSE
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,GO:BP,-1.96061747048122,0.00268182681574154,22,1,0.855777979981802,3,22,FALSE,FALSE
GOBP_AXON_EXTENSION,GO:BP,-1.44016077012406,0.0461678847754037,102,0.906370413997054,1.0459508644222,17,102,FALSE,FALSE
GOBP_AXO_DENDRITIC_TRANSPORT,GO:BP,-1.12319233050188,0.340488407028679,88,1,0.855777979981802,12,88,FALSE,FALSE
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT,GO:BP,1.1618663476018,0.388099374771006,10,0.906741278758732,1.25514103730664,2,10,FALSE,FALSE
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,GO:BP,-1.3904415891201,0.162011173184358,24,0.944829045454405,1.0459508644222,4,24,FALSE,FALSE
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,GO:BP,-1.39215748637678,0.134130206859781,42,1,0.298843104120629,2,42,FALSE,FALSE
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING,GO:BP,1.44723091121733,0.150022192632046,13,0.777355997263282,1.44823965843074,3,13,FALSE,FALSE
GOBP_BASE_EXCISION_REPAIR,GO:BP,1.89549898263333,0.00435220833233562,46,1,0.545713494481149,4,46,TRUE,FALSE
GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,GO:BP,1.27405105370237,0.277891550351813,12,1,0.522975432211101,1,12,FALSE,FALSE
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING,GO:BP,1.65485695880823,0.0767316893164435,13,1,0.482746552810247,1,13,FALSE,FALSE
GOBP_BASIC_AMINO_ACID_TRANSPORT,GO:BP,1.05218314820138,0.515362025028657,18,1,0.697300576281468,2,18,FALSE,FALSE
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE,GO:BP,-0.9349513391429,0.619194899124477,15,0.594213709778933,1.67352138307552,4,15,FALSE,FALSE
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL,GO:BP,-1.33107740133521,0.250994887738103,11,0.655369444735246,1.7115559599636,3,11,FALSE,FALSE
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN,GO:BP,-0.574109759454422,0.975754302997576,16,,,,,FALSE,FALSE
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO:BP,-0.949207489812029,0.63372178141113,22,0.470180903258393,1.7115559599636,6,22,FALSE,FALSE
GOBP_BICARBONATE_TRANSPORT,GO:BP,0.796571275836054,0.833457840618528,27,0.0793605564859744,2.32433525427156,10,27,FALSE,FALSE
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,GO:BP,1.18478944153445,0.318303593174106,50,1,0.87859872611465,7,50,FALSE,FALSE
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT,GO:BP,0.723554261113624,0.883423509852877,18,,,,,FALSE,FALSE
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,GO:BP,-1.49919238588351,0.107885760051342,32,0.303676489292972,1.76504208371247,9,32,FALSE,FALSE
GOBP_BILE_ACID_METABOLIC_PROCESS,GO:BP,-1.48419928252298,0.107853781008343,44,0.237102536494907,1.7115559599636,12,44,FALSE,FALSE
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,GO:BP,1.47347659883112,0.122597521489807,28,0.906741278758732,1.12066164045236,5,28,FALSE,FALSE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,GO:BP,1.63793058910098,0.00546116619686853,157,0.716363593231496,1.11923404600592,28,157,TRUE,FALSE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT,GO:BP,1.75799015703532,0.0324108152373782,25,0.0212190172986437,2.76131028207461,11,25,TRUE,TRUE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,GO:BP,-1.31536932669898,0.14938885005223,50,0.544976826914864,1.38065514103731,11,50,FALSE,FALSE
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,GO:BP,1.8029090429961,0.000269221190332128,185,0.176295994511637,1.35690922952069,40,185,TRUE,FALSE
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,GO:BP,-1.44175073379301,0.0296997514813365,153,0.0964724554308064,1.4766365144784,36,153,FALSE,FALSE
GOBP_BLASTOCYST_DEVELOPMENT,GO:BP,1.34168647428081,0.131592808885835,113,1,0.777520996561637,14,113,FALSE,FALSE
GOBP_BLASTOCYST_FORMATION,GO:BP,0.965135812526145,0.624938846037744,42,1,0.448264656180944,3,42,FALSE,FALSE
GOBP_BLASTOCYST_GROWTH,GO:BP,1.88080814834852,0.00762954978659403,21,1,0.896529312361887,3,21,TRUE,FALSE
GOBP_BLASTODERM_SEGMENTATION,GO:BP,1.41675853362265,0.160287502641563,19,0.556679392684558,1.65150136487716,5,19,FALSE,FALSE
GOBP_BLEB_ASSEMBLY,GO:BP,-1.20496196206046,0.341491399092462,11,0.944829045454405,1.1410373066424,2,11,FALSE,FALSE
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION,GO:BP,-1.55498444322047,0.108804833628312,16,0.203413740636149,2.35338944494995,6,16,FALSE,FALSE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION,GO:BP,-0.940236784080128,0.615640808012222,10,,,,,FALSE,FALSE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,GO:BP,-1.17676962346487,0.24231970927568,115,1,0.709427542825494,13,115,FALSE,FALSE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,GO:BP,1.06870709136473,0.48292898746513,25,0.221856837380877,2.00822565969063,8,25,FALSE,FALSE
GOBP_BLOOD_VESSEL_REMODELING,GO:BP,-1.2761798207652,0.208137458831687,44,1,0.713148316651501,5,44,FALSE,FALSE
GOBP_BODY_FLUID_SECRETION,GO:BP,-1.16442130485339,0.278178534571723,76,0.626394367676962,1.23862602365787,15,76,FALSE,FALSE
GOBP_BODY_MORPHOGENESIS,GO:BP,-1.70196081024898,0.0172876548346026,46,1,0.818570241721723,6,46,FALSE,FALSE
GOBP_BONE_CELL_DEVELOPMENT,GO:BP,1.29188459150079,0.236882360241145,18,0.962721081755926,1.0459508644222,3,18,FALSE,FALSE
GOBP_BONE_DEVELOPMENT,GO:BP,-1.60548192631541,0.00308696551638897,204,0.553228151642349,1.1690039072954,38,204,FALSE,FALSE
GOBP_BONE_GROWTH,GO:BP,-0.88838612443188,0.740563357148723,34,0.906741278758732,1.1074773858588,6,34,FALSE,FALSE
GOBP_BONE_MARROW_DEVELOPMENT,GO:BP,-0.684850530844773,0.887460959171512,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_BONE_MATURATION,GO:BP,0.712416028273982,0.90475379021439,25,0.801635301593806,1.25514103730664,5,25,FALSE,FALSE
GOBP_BONE_MINERALIZATION,GO:BP,-1.41830449221551,0.0646843794275522,114,0.0762698032840671,1.59645131938126,29,114,FALSE,FALSE
GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION,GO:BP,0.949473738237866,0.622608319903267,11,0.367902175932515,2.2820746132848,4,11,FALSE,FALSE
GOBP_BONE_MORPHOGENESIS,GO:BP,-1.63849209707903,0.0119601812486718,91,0.811909029345095,1.10342069213771,16,91,FALSE,FALSE
GOBP_BONE_REMODELING,GO:BP,0.994544215326434,0.585210880958323,76,0.279677467846086,1.48635122838945,18,76,FALSE,FALSE
GOBP_BONE_RESORPTION,GO:BP,1.14766391329945,0.354397496087637,55,0.527736968636828,1.36924476797088,12,55,FALSE,FALSE
GOBP_BONE_TRABECULA_FORMATION,GO:BP,-1.06314460452424,0.508288666174999,10,0.594213709778933,1.88271155595996,3,10,FALSE,FALSE
GOBP_BONE_TRABECULA_MORPHOGENESIS,GO:BP,-0.85066852924659,0.736051663287527,13,0.499747367215725,1.93098621124099,4,13,FALSE,FALSE
GOBP_BRAIN_MORPHOGENESIS,GO:BP,0.905616399564981,0.679036312992713,28,1,0.672396984271416,3,28,FALSE,FALSE
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,GO:BP,-1.52069494841913,0.0786724447972932,26,1,0.241373276405124,1,26,FALSE,FALSE
GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT,GO:BP,1.68983682686448,0.0695395638675082,14,0.825631269028654,1.34479396854283,3,14,FALSE,FALSE
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,GO:BP,-0.774049867243772,0.869031906360854,31,1,0.607326308374182,3,31,FALSE,FALSE
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS,GO:BP,1.43834355270599,0.158655009521405,13,0.499747367215725,1.93098621124099,4,13,FALSE,FALSE
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,GO:BP,1.13101184927447,0.418397390463598,23,0.506693934048772,1.63714048344345,6,23,FALSE,FALSE
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS,GO:BP,-1.52700155417454,0.131049712944624,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS,GO:BP,-0.947677811078259,0.628987447053445,20,1,0.313785259326661,1,20,FALSE,FALSE
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,GO:BP,-1.47469932827132,0.0226377241689223,140,0.284699268801871,1.34479396854283,30,140,FALSE,FALSE
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE,GO:BP,-1.5541255698898,0.1277730315537,10,0.906741278758732,1.25514103730664,2,10,FALSE,FALSE
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM,GO:BP,1.14807782546711,0.396016667942038,17,0.937040972683617,1.1074773858588,3,17,FALSE,FALSE
GOBP_BRONCHUS_DEVELOPMENT,GO:BP,-1.68696045425021,0.0547982937840059,10,0.594213709778933,1.88271155595996,3,10,FALSE,FALSE
GOBP_BROWN_FAT_CELL_DIFFERENTIATION,GO:BP,-1.35260631625633,0.140278887261165,54,0.244231855745088,1.62703467799009,14,54,FALSE,FALSE
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION,GO:BP,-1.14300770510618,0.388474952441344,14,0.0511469267416555,3.13785259326661,7,14,FALSE,FALSE
GOBP_B_CELL_ACTIVATION,GO:BP,2.01025922570732,1.00471586076482e-07,254,0.719442465053918,1.08713003231284,44,254,TRUE,FALSE
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,GO:BP,1.60068999624535,0.0329533524232951,79,0.999482152043102,0.953271673903779,12,79,TRUE,FALSE
GOBP_B_CELL_APOPTOTIC_PROCESS,GO:BP,1.84362458064485,0.0158556270278342,24,0.35318075340106,1.83041401273885,7,24,TRUE,FALSE
GOBP_B_CELL_DIFFERENTIATION,GO:BP,1.76701780244917,0.00176260234550843,135,1,0.929734101708624,20,135,TRUE,FALSE
GOBP_B_CELL_HOMEOSTASIS,GO:BP,1.52560389579174,0.0781641285593336,33,1,0.760691537761602,4,33,FALSE,FALSE
GOBP_B_CELL_MEDIATED_IMMUNITY,GO:BP,1.91716148139784,5.85807052315778e-05,152,0.719442465053918,1.11476342129208,27,152,TRUE,FALSE
GOBP_B_CELL_PROLIFERATION,GO:BP,1.85863749594296,0.00204432269548621,88,0.150628381051794,1.5689262966333,22,88,TRUE,FALSE
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,GO:BP,1.86609134938452,0.00204714988059964,73,0.564314427250105,1.28952846298628,15,73,TRUE,FALSE
GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,GO:BP,-1.26820213408246,0.263714669444612,19,0.788586078744843,1.32120109190173,4,19,FALSE,FALSE
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,GO:BP,-1.30444412211599,0.185600675833139,32,0.831189429132839,1.17669472247498,6,32,FALSE,FALSE
GOBP_C4_DICARBOXYLATE_TRANSPORT,GO:BP,1.11159805585658,0.442330666174965,27,0.470180903258393,1.62703467799009,7,27,FALSE,FALSE
GOBP_CALCINEURIN_MEDIATED_SIGNALING,GO:BP,-1.02380842522703,0.545690061418771,49,1,0.512302464206793,4,49,FALSE,FALSE
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION,GO:BP,-1.96346887859747,0.00243885357911462,42,0.00523952037511876,2.54016638502535,17,42,FALSE,TRUE
GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION,GO:BP,1.15772132217442,0.374141525136144,16,,,,,FALSE,FALSE
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION,GO:BP,-1.6373492317694,0.0453197563621396,19,0.164778477597013,2.31210191082803,7,19,FALSE,FALSE
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,GO:BP,-1.13034076254129,0.431900889112054,11,0.655369444735246,1.7115559599636,3,11,FALSE,FALSE
GOBP_CALCIUM_ION_HOMEOSTASIS,GO:BP,1.0466154416605,0.464181644256845,279,0.116117422746677,1.32712045163247,59,279,FALSE,FALSE
GOBP_CALCIUM_ION_IMPORT,GO:BP,-1.69975511978327,0.01237845240194,67,0.134052103493028,1.68601034862086,18,67,FALSE,FALSE
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,GO:BP,-1.64587629892001,0.036476999362957,31,0.610175830929717,1.41709471953976,7,31,FALSE,FALSE
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS,GO:BP,-1.63359872537204,0.0196100226762213,60,0.376937613321368,1.46433121019108,14,60,FALSE,FALSE
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER,GO:BP,0.641511039797404,0.942021376448213,15,1,0.836760691537762,2,15,FALSE,FALSE
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,GO:BP,-1.37861617464841,0.0387845695148765,159,0.24615437055853,1.34197469397566,34,159,FALSE,FALSE
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,GO:BP,-1.32601328650778,0.0370422699461382,277,0.167240805109309,1.29139059795088,57,277,FALSE,FALSE
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL,GO:BP,-1.60742552340121,0.107853781008343,17,1,0.738318257239201,2,17,FALSE,FALSE
GOBP_CALCIUM_ION_TRANSPORT,GO:BP,-1.32550729350778,0.021190452137244,358,0.124238292956699,1.27968290116459,73,358,FALSE,FALSE
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,GO:BP,-1.65333352190431,0.0606113340591142,24,0.55559567973604,1.5689262966333,6,24,FALSE,FALSE
GOBP_CALCIUM_MEDIATED_SIGNALING,GO:BP,1.08021471565516,0.399918400652795,218,0.0595558663857105,1.43938192351679,50,218,FALSE,FALSE
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,GO:BP,-1.43494011628744,0.0563758627514789,112,0.655369444735246,1.17669472247498,21,112,FALSE,FALSE
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,GO:BP,-0.997594249966997,0.559017705141301,22,1,0.855777979981802,3,22,FALSE,FALSE
GOBP_CAMKK_AMPK_SIGNALING_CASCADE,GO:BP,-1.25228260918292,0.337350320787553,10,0.594213709778933,1.88271155595996,3,10,FALSE,FALSE
GOBP_CAMP_BIOSYNTHETIC_PROCESS,GO:BP,-1.63528945063931,0.0972088329112297,11,0.367902175932515,2.2820746132848,4,11,FALSE,FALSE
GOBP_CAMP_METABOLIC_PROCESS,GO:BP,-1.11289815860506,0.427370826637178,23,0.506693934048772,1.63714048344345,6,23,FALSE,FALSE
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION,GO:BP,-1.26226039857186,0.197758825862753,53,1,0.710457190928288,6,53,FALSE,FALSE
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,GO:BP,1.96828509858585,2.51594180139999e-08,317,1,0.890872976006292,45,317,TRUE,FALSE
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,GO:BP,-1.68068152235028,3.1588567454088e-05,300,0.890376018279623,1.02503184713376,49,300,FALSE,FALSE
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,GO:BP,1.23152700175175,0.195213477965414,181,0.3073770938136,1.28287896078303,37,181,FALSE,FALSE
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,GO:BP,1.51509243053367,0.0215960392067006,168,0.932539728855762,1.00859547640712,27,168,TRUE,FALSE
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,GO:BP,1.78179773012553,4.69964355882736e-05,236,0.719442465053918,1.0902708163045,41,236,TRUE,FALSE
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT,GO:BP,1.28402468415316,0.186118431046211,79,1,0.635514449269186,8,79,FALSE,FALSE
GOBP_CARBOHYDRATE_HOMEOSTASIS,GO:BP,-1.09620390034671,0.340034502803353,215,0.256863185790333,1.28433036375563,44,215,FALSE,FALSE
GOBP_CARBOHYDRATE_MEDIATED_SIGNALING,GO:BP,0.984792673502083,0.583644638018668,11,0.655369444735246,1.7115559599636,3,11,FALSE,FALSE
GOBP_CARBOHYDRATE_PHOSPHORYLATION,GO:BP,0.789308197561715,0.831941518815641,23,1,0.545713494481149,2,23,FALSE,FALSE
GOBP_CARBOHYDRATE_TRANSPORT,GO:BP,-1.26054579345667,0.146449496725671,116,0.426982662077329,1.29842176273101,24,116,FALSE,FALSE
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT,GO:BP,1.29740834384704,0.164177292046145,130,0.470180903258393,1.25514103730664,26,130,FALSE,FALSE
GOBP_CARDIAC_ATRIUM_DEVELOPMENT,GO:BP,-0.984429335611447,0.581537562150179,29,1,0.649210881365505,3,29,FALSE,FALSE
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS,GO:BP,-1.19473568558359,0.325409529638124,23,1,0.545713494481149,2,23,FALSE,FALSE
GOBP_CARDIAC_CELL_DEVELOPMENT,GO:BP,-1.77425740946501,0.00248999001842041,74,0.831189429132839,1.10248874898556,13,74,FALSE,FALSE
GOBP_CARDIAC_CELL_FATE_COMMITMENT,GO:BP,-1.16518568104106,0.402230693788445,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,GO:BP,-1.8395455199345,0.000140660752500578,153,1,0.943406662027869,23,153,FALSE,FALSE
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,GO:BP,-1.99726193057227,3.7390891389661e-05,113,1,0.888595424641871,16,113,FALSE,FALSE
GOBP_CARDIAC_CONDUCTION,GO:BP,-1.72785092867036,0.00404269829152174,87,0.0350954446155792,1.80336355934862,25,87,FALSE,TRUE
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT,GO:BP,-1.4644245451929,0.131049712944624,32,0.978587630542299,0.980578935395814,5,32,FALSE,FALSE
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,GO:BP,-1.73403507981753,0.0114963993286507,35,1,0.358611724944755,2,35,FALSE,FALSE
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS,GO:BP,-1.44273260458354,0.165837491740365,16,1,0.392231574158326,1,16,FALSE,FALSE
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,GO:BP,-1.69418474986318,0.00670029281223587,76,0.124269868975993,1.65150136487716,20,76,FALSE,FALSE
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION,GO:BP,-1.80470083775071,0.00414092262227853,54,0.153160665990532,1.74325144070367,15,54,FALSE,FALSE
