gene,cls,trend_slope,trend_FDR,spearman_rho,mu_NN,mu_PN,mu_PP,pn_frac
FRMD3,late_PP,-0.578417153878261,1.13663143541924e-11,-0.615,1.92693955786035,1.81071947674089,0.726834372973155,0.097
STIL,late_PP,0.578140384137801,5.85509814074937e-16,0.626,2.80271989137464,2.83664442273863,4.00995013269078,0.028
NUF2,late_PP,0.577941125839037,1.25606547351427e-14,0.671,2.0707267883294,2.18032905830165,3.27045491070236,0.091
PAQR8,late_PP,-0.577873421342778,5.46575509740354e-13,-0.647,3.19433109577767,3.04441473497101,1.99851892495594,0.125
ERO1A,late_PP,0.577749027891121,1.19155229866998e-16,0.672,5.82215622065335,5.91684619243962,7.02287825186844,0.079
TUBG2,late_PP,0.577741250922412,6.02160274617843e-16,0.7,1.8808844466933,1.98601769074785,3.08061249703131,0.088
HSPA8P9,late_PP,0.577101015249871,1.20599578553481e-08,0.54,-0.251641309739155,-0.124176794981842,0.94465567746412,0.107
AMOT,late_PP,-0.57701598589185,8.48506605126689e-15,-0.676,4.05338199589176,3.88557994214135,2.86103942713227,0.141
SLC46A1,late_PP,-0.576895621042094,1.17799700446695e-19,-0.707,3.54397937675521,3.44596570101222,2.34535522023595,0.082
FOXP3,late_PP,0.576780916515236,1.39824236441034e-10,0.618,-0.730636899797626,-0.578409517589404,0.462671623337871,0.128
RCC1,late_PP,0.576021077818584,9.22501362530046e-20,0.71,4.03002463872001,4.17734326690093,5.22220190580037,0.124
ZNF253,late_PP,-0.576010352498024,1.11028439779452e-22,-0.755,3.71144962761582,3.55290680892246,2.52034562368521,0.133
GRIK4,late_PP,-0.575641398508323,0.000206300421593464,-0.411,-1.01767876270049,-1.0224077483384,-2.22241036397338,0.004
AMMECR1,late_PP,0.57550784224329,1.74191078429587e-22,0.733,5.64168166809651,5.76210400188192,6.83530244526119,0.101
ZNF575,late_PP,0.575378181597092,8.93505945159019e-13,0.63,0.445679629480852,0.558123552570925,1.63977588511501,0.094
RP5-1057J7.7,late_PP,-0.575344247725089,3.44733373196602e-08,-0.557,-0.974722096273256,-1.14488835268136,-2.1633433440312,0.143
HIST1H3G,late_PP,0.57509643179823,9.09034235432291e-12,0.592,4.01991394640459,4.04353457065408,5.22173595980623,0.02
RP13-1032I1.10,late_PP,0.574925306090349,4.10868910302631e-20,0.696,3.73571390409794,3.83627907196796,4.92997409926043,0.084
CAMSAP3,late_PP,-0.574724563983256,1.89944999788136e-17,-0.716,5.87004996876211,5.72147730326876,4.68070451188011,0.125
EBF1,late_PP,-0.574163789029747,9.89318143145156e-09,-0.536,3.11773447713252,3.03917851949235,1.92300810764612,0.066
FCGR1A,late_PP,0.574152368529544,2.13109380415885e-05,0.456,-1.79274242728418,-1.66107023484794,-0.603012708413307,0.111
ZNF572,late_PP,-0.574049902805773,2.12445728216269e-12,-0.629,1.39491423479195,1.26157999450968,0.20555464108008,0.112
CTC-325H20.4,late_PP,-0.573501548447625,7.60785262065293e-15,-0.686,0.23458956435212,0.077928158922489,-0.951438095169641,0.132
SNORD108,late_PP,-0.572881879227831,7.97036031536357e-10,-0.576,-1.28691755012287,-1.35063590508959,-2.48034918359604,0.053
ZNF876P,late_PP,-0.572795565582328,7.75921438450928e-11,-0.594,1.31005705662368,1.19636375611309,0.121484784138157,0.096
ITGA9,late_PP,-0.572446091068058,2.81386155973724e-17,-0.66,4.28464362074053,4.17986614191829,3.09596831609874,0.088
RP11-729I10.2,late_PP,-0.57206970532592,1.76599047447098e-07,-0.518,-1.25589084838901,-1.27189856055535,-2.4520887674157,0.013
CACNB2,late_PP,-0.571350122823042,2.5853775360916e-11,-0.558,2.331978213261,2.32258670770789,1.13666741745442,0.008
MAPK8IP1,late_PP,-0.571317727854421,2.42266543273369e-14,-0.646,1.63819040925085,1.61321440417145,0.444406456610917,0.021
ALDH3A2,late_PP,-0.571175059787981,1.0981189780423e-18,-0.707,9.25475590130755,9.15875415365257,8.06792006943065,0.081
SLC30A2,late_PP,-0.570310237473377,7.5711962009235e-06,-0.389,0.962032949169117,0.801016852388407,-0.216905631875771,0.137
LURAP1,late_PP,-0.570062696477021,2.58285419408629e-12,-0.642,0.623385057324703,0.491260410034776,-0.55774008364616,0.112
RP11-152L20.3,late_PP,-0.569444615249928,1.0569301052079e-06,-0.504,-0.899035022566425,-1.02600295456197,-2.07934890787858,0.108
RP11-498C9.2,late_PP,0.56893786909724,7.62342723330728e-22,0.724,6.15458270515661,6.29328125804604,7.33273743619995,0.118
PRR11,late_PP,0.568634397712413,3.76273440545332e-13,0.669,2.41499462828059,2.5641287401733,3.59153702882723,0.127
RP11-35J10.7,late_PP,-0.568547352594045,1.83079988184509e-05,-0.456,-1.12984195080546,-1.27808351140491,-2.30628567258112,0.126
TMEM55A,late_PP,-0.568360659197719,5.31763438290137e-16,-0.638,3.62235418858563,3.56673057051951,2.43763044262239,0.047
ESPN,late_PP,-0.567865151959376,1.52483260762403e-12,-0.581,4.34129111568926,4.33195018924294,3.15327178927102,0.008
STON1-GTF2A1L,late_PP,-0.567125066306734,1.23488195915575e-11,-0.612,2.0041871512645,1.91654891640342,0.825047474791698,0.074
ZNF521,late_PP,-0.56704571810875,2.07946660541285e-12,-0.625,3.47993032098584,3.30659386793802,2.30897983429453,0.148
SFXN1,late_PP,0.566489281076876,3.01383732220862e-19,0.652,4.60024052095294,4.67404806720063,5.77934393345478,0.063
RP11-1391J7.1,late_PP,-0.565919768284357,3.47012617244406e-05,-0.421,-1.3051669573656,-1.39673960384132,-2.48141485832,0.078
RP11-307C12.12,late_PP,0.565877345908771,2.34086040426272e-19,0.714,2.66160221056466,2.7800954343879,3.83524099148174,0.101
RN7SL441P,late_PP,0.565213539886244,1.32318658601623e-05,0.427,-1.64587076738549,-1.60086294180703,-0.466742043069629,0.038
PDE4DIP,late_PP,-0.565001254512592,2.66090791128239e-18,-0.673,6.0709013732787,5.96585724111487,4.89783769121809,0.09
WDR78,late_PP,-0.56475363364097,2.72274850062605e-12,-0.607,1.84110223061377,1.80287149680069,0.662301904055297,0.032
ZNF844,late_PP,-0.564706331121728,5.97612957759079e-19,-0.739,4.71822740988112,4.57350011169613,3.54949632222403,0.124
TGM2,late_PP,0.564642334230596,7.65184125869823e-06,0.481,-0.888555181221995,-0.85787169883319,0.290718700137006,0.026
STEAP2,late_PP,-0.564504490473259,7.45203732951308e-15,-0.691,3.60263256232882,3.48997188233688,2.43132197637885,0.096
RP11-530C5.4,late_PP,-0.564151631711148,1.61727989990331e-07,-0.565,0.094440351608662,0.046982997123279,-1.0822358157148,0.04
UBE2SP1,late_PP,0.564092511708539,1.0699582329906e-09,0.595,-0.532786676693505,-0.447880306692041,0.640259740017923,0.072
ZC3H6,late_PP,-0.563950079012323,3.6003627606726e-19,-0.694,5.91390659132695,5.88306079567146,4.73609722508235,0.026
ACE2,late_PP,0.563581603432556,1.05252496350907e-08,0.545,0.508283229981258,0.605158454090105,1.67913947513257,0.083
RP11-319G6.1,late_PP,-0.563561581847221,1.30442843726412e-10,-0.684,0.911230052998058,0.813320494603602,-0.259487440215193,0.084
RASGRP1,late_PP,0.563289430055602,4.54348612312323e-18,0.701,5.14439663316607,5.29510543757725,6.30960128000543,0.129
ZNF606,late_PP,-0.563036552399069,2.70721717160238e-19,-0.691,4.11675784427415,4.07707140975607,2.94168871595734,0.034
RP11-848P1.9,late_PP,-0.56287419027222,2.94000563840596e-11,-0.664,0.878294247602666,0.783909021290827,-0.291314056752212,0.081
DDIT4L,late_PP,-0.562250346450468,4.69534427795076e-05,-0.38,-0.379267396832237,-0.380254098273761,-1.55631357660988,0.001
OLFML2A,late_PP,-0.561899187425327,9.41810970195306e-17,-0.673,5.47915451910293,5.32919446752756,4.31679041378089,0.129
AACSP1,late_PP,0.561863539100581,0.00023377253396703,0.385,-2.13150831112843,-2.09821647417315,-0.95829636483461,0.028
VWA1,late_PP,0.561788928020391,4.21262067408869e-19,0.708,3.49090942675235,3.6560543298853,4.65162108540049,0.142
PCDHA1,late_PP,-0.561560338328129,3.35922186723838e-07,-0.503,-0.611217948748441,-0.639264391146211,-1.78428618154242,0.024
SDF2L1,late_PP,0.561419701595351,4.18624747230771e-14,0.659,1.59605998014993,1.72893233126197,2.75901997440529,0.114
WFS1,late_PP,-0.560303729652466,3.84701620499017e-20,-0.741,4.30376958955944,4.13922452781263,3.14611121474323,0.142
SSBP2,late_PP,-0.560162965578708,3.47854024935133e-20,-0.693,5.97286611951172,5.90317022216935,4.8066226750312,0.06
TLN2,late_PP,-0.560159724841863,1.29800334125091e-14,-0.663,4.07774575132057,3.90601269678503,2.92106180753743,0.148
IQCA1,late_PP,0.559944912787272,1.76501084541724e-05,0.471,-1.82186271556941,-1.68737165922768,-0.662141911756207,0.116
SLC25A28,late_PP,0.559931041605025,6.45240417516165e-21,0.713,3.24784666527403,3.39712489606515,4.40615405324127,0.129
GS1-251I9.3,late_PP,-0.559551748207537,1.57775415534932e-14,-0.63,-0.0497776409642817,-0.0526658267052353,-1.22099596465605,0.002
NUSAP1,late_PP,0.559517802065066,3.35851381913813e-16,0.705,4.35410942317407,4.48725819104476,5.51306168445832,0.115
UBE2S,late_PP,0.559150223364624,3.44147174462836e-13,0.64,2.16715184230133,2.26468042819197,3.32866929392585,0.084
TRIP13,late_PP,0.559123809185408,5.20076316301109e-17,0.703,2.13393742991173,2.28483653800243,3.29040303347518,0.13
PDGFB,late_PP,-0.558962886057755,2.19074777359124e-14,-0.633,2.74065025394088,2.71806319944486,1.57250899135323,0.019
ALCAM,late_PP,-0.558885359426893,3.45096378824886e-15,-0.639,6.13372350218525,6.07887942693056,4.96876445228899,0.047
NUDT4P1,late_PP,0.558749725430971,1.79883020328485e-17,0.702,3.73471424542917,3.88864683462627,4.890112665356,0.133
ORC6,late_PP,0.558267671512983,1.57124156682301e-10,0.636,1.38054322337223,1.48090107261191,2.53994807125735,0.087
ESPNL,late_PP,0.558155104189918,0.0011531336048775,0.304,-1.91456156382641,-1.88006432140417,-0.749226520953762,0.03
SGO2,late_PP,0.557987223757141,1.40683791827124e-15,0.689,2.83437914665385,2.96801327263684,3.99008151941051,0.116
CYP4F22,late_PP,0.557765281140643,3.49936173355591e-20,0.7,5.65912086911853,5.7772979533552,6.81580566620011,0.102
TOP2A,late_PP,0.557388623267928,7.45553943088265e-15,0.658,6.08261837306382,6.13143872641741,7.24500776692175,0.042
SERTAD4,late_PP,0.55726611785712,1.33507771796684e-16,0.713,4.2368626983944,4.40282479789994,5.38802880545223,0.144
SCML2P2,late_PP,-0.556545931390617,5.50525485086322e-06,-0.456,-1.35682263779552,-1.51316193797752,-2.50738183428908,0.136
RP11-589F5.4,late_PP,-0.556011755530393,4.43542476976563e-11,-0.629,1.77931161033365,1.66287968548861,0.62613464771772,0.101
UGT1A7,late_PP,0.555900345379502,2.09761862109262e-09,0.501,4.35352491426529,4.37809198777096,5.51506901119834,0.021
PGAM5,late_PP,0.555716376203718,3.37320318021958e-19,0.712,4.92515257495204,5.07897084727579,6.07421101669636,0.134
C19orf18,late_PP,-0.55563367117406,5.57672395568907e-06,-0.489,-0.954244400689181,-1.02013557806627,-2.11136142172148,0.057
KIT,late_PP,-0.554878103490385,3.49569602013017e-13,-0.659,6.38439312772708,6.28575199596696,5.2319240281086,0.086
AFF3,late_PP,-0.554773900596653,4.4079695681992e-09,-0.563,2.3187412438717,2.16196109783384,1.17193327841665,0.137
SPTAN1,late_PP,-0.554429037741536,3.04649495832112e-23,-0.758,9.13663349162823,8.98117156302878,7.99042412645433,0.136
RP11-350N15.4,late_PP,-0.554428522500773,3.7172080327584e-09,-0.574,-0.99754625370155,-1.11347338427975,-2.14745578685119,0.101
RP11-298A10.1,late_PP,0.553898262590097,1.6583424810687e-09,0.593,0.236284435414537,0.289231685690092,1.39097998047161,0.046
RP11-467J12.4,late_PP,-0.55349336893768,1.58832346799203e-08,-0.564,0.778555022875614,0.657193966387029,-0.368887930104203,0.106
HIST1H2BI,late_PP,0.553088989612664,7.40760205674936e-13,0.633,3.69939810024028,3.86822946135339,4.84155026798671,0.148
EIF4A1P4,late_PP,0.553025785413946,8.79237038366892e-14,0.649,1.10209680348858,1.17964494523047,2.25266257812765,0.067
LINC01001,late_PP,0.552803733270783,1.40422387783184e-07,0.551,-0.40096354651264,-0.312689003913198,0.748133129973885,0.077
KIAA0895,late_PP,-0.552694071659809,1.70963378626188e-16,-0.694,4.233418222094,4.11966079344741,3.08693684243126,0.099
SPIN4-AS1,late_PP,0.552560922780611,4.50075566935792e-09,0.584,-2.27970875481472,-2.16655241695119,-1.13344986420232,0.099
YWHAQ,late_PP,0.552285560793254,5.09242378941658e-21,0.726,7.54065764385822,7.67983301769642,8.68390412968809,0.122
DUOXA1,late_PP,0.551962763664525,7.79020966566934e-23,0.727,5.26481302474722,5.41245505846291,6.40659104759852,0.129
PUDP,late_PP,0.551731106890822,2.2334956142265e-17,0.705,2.26682054117044,2.40346625926842,3.40914303753671,0.12
AC022182.2,late_PP,0.55147335530429,4.67494057518963e-10,0.594,-0.886160393188499,-0.788317558878685,0.259255194212212,0.085
RP11-566K11.2,late_PP,0.551282412001289,3.23072898399354e-11,0.6,2.86593670687304,2.92049424569306,4.01500489972406,0.047
AC034220.3,late_PP,-0.550679113042472,5.07513896774711e-11,-0.596,0.556858574734849,0.467550126434034,-0.587693160185131,0.078
GAS1,late_PP,-0.550119196115571,2.97736685191266e-17,-0.664,5.80322529754187,5.77669491288738,4.6539685353057,0.023
SLC1A1,late_PP,0.549975429779339,1.33633958356709e-09,0.527,1.36293611935944,1.46351267528927,2.50495968902192,0.088
AC007381.3,late_PP,-0.549695737051064,5.94074904710059e-07,-0.494,-0.259913278181693,-0.303642807725396,-1.40667329459553,0.038
BMPR1B,late_PP,-0.549640069396524,9.44200045330995e-10,-0.557,2.26774897940882,2.16846617744196,1.12630640573158,0.087
FAM117A,late_PP,-0.549319616288127,4.78493748717473e-17,-0.654,3.86510583602707,3.75264106036824,2.72556826538913,0.099
EFNB2,late_PP,-0.549069720505624,2.80904802434056e-17,-0.698,6.13579470018996,5.99477561146495,4.99945357035044,0.124
NMB,late_PP,0.548788301264311,1.00695406393786e-07,0.505,-0.141962285802952,-0.0243288869364106,0.995979026728233,0.103
EPHX3,late_PP,0.548766163649179,4.64851732917684e-17,0.629,5.34540329805206,5.35959669050649,6.49298231336102,0.012
P4HB,late_PP,0.548721791003011,1.19672283994099e-22,0.711,8.46420778678355,8.58808508374739,9.60142529853665,0.109
PALD1,late_PP,0.548020496307474,1.35669209499905e-16,0.685,2.94188285507273,3.06187638738724,4.07799572018355,0.106
SLC29A1,late_PP,-0.547632319968786,3.09902044417798e-20,-0.728,5.11385774232439,5.02018725788831,3.97609320793681,0.082
MPZL1,late_PP,0.547481050043331,8.91110951045183e-21,0.707,6.09600824265718,6.17951109262466,7.23440796896454,0.073
PRC1,late_PP,0.547328945497011,2.43334659951779e-19,0.709,4.7885162059054,4.94092415405734,5.92014658971605,0.135
SNX22,late_PP,0.547141046637441,1.68293888481208e-22,0.747,5.63087578887618,5.79862825564752,6.76067623047417,0.148
CERS6-AS1,late_PP,-0.547112399211549,1.86167422423946e-17,-0.688,5.97461224467716,5.96201465804449,4.83034618432747,0.011
PER1,late_PP,-0.547036610869404,4.26479568795324e-05,-0.384,5.26471884909354,5.24505762565022,4.1212727582129,0.017
RP11-435D7.3,late_PP,0.54682559989763,2.03632958246058e-07,0.579,-1.29528811386902,-1.26957951448443,-0.15284995494113,0.023
AUNIP,late_PP,0.546759088835548,3.73491961795366e-18,0.676,1.66154256794901,1.75963450908283,2.79706495154225,0.086
ACPP,late_PP,0.546724872299503,2.75426875576497e-18,0.692,6.13841315113548,6.29553575441027,7.26833744935331,0.139
DNAJB4,late_PP,-0.546412569829958,7.59519656551145e-14,-0.643,5.11943596659403,5.09571123288538,3.97767680621541,0.021
TTC7B,late_PP,0.546240096676375,1.58808320010417e-18,0.713,2.24763964440924,2.40683663346747,3.37635480276091,0.141
THRA,late_PP,-0.545967033506311,2.95262332771463e-18,-0.67,5.07563686528105,5.03978375113168,3.93594594728841,0.031
MROH7,late_PP,-0.545660622797492,5.64458307466024e-11,-0.61,1.69858372986718,1.5311027812923,0.571857313661902,0.149
AC005154.7,late_PP,-0.543670668940573,5.74062374385522e-08,-0.546,-0.0464462420775066,-0.157698424675422,-1.17427058665509,0.099
KIF12,late_PP,-0.543107462456256,4.6801602960275e-05,-0.428,-1.20802201923824,-1.27197105127534,-2.33909574311509,0.057
CTC-523E23.5,late_PP,-0.543106367779496,1.03771597806617e-05,-0.433,-0.992323595686536,-1.10690042944672,-2.11865525433333,0.102
LAMA5-AS1,late_PP,-0.542463962815989,1.35511383541291e-11,-0.65,0.424860855705862,0.263948746857753,-0.695787943910626,0.144
RP11-528B10.5,late_PP,-0.542280266342827,1.82191067046452e-09,-0.567,-0.761909872795693,-0.767234691737481,-1.89674015957229,0.005
LAT2,late_PP,0.542277297808368,1.60537556318845e-13,0.663,0.791707078165954,0.862272188339546,1.92042335570411,0.063
HOMER1,late_PP,0.542087889215733,1.78124999070399e-17,0.655,4.22037439725132,4.29422322491711,5.34838670363649,0.065
CTB-25B13.12,late_PP,-0.541998814099887,1.44062337067054e-11,-0.631,0.962210987984731,0.831436820021492,-0.160285480179292,0.117
RP11-600F24.7,late_PP,-0.541957213186406,6.46108389193911e-13,-0.65,2.04440683073845,1.88661831387728,0.924526541672221,0.141
FURIN,late_PP,0.541512362349545,8.29053572186468e-19,0.66,6.25274538897365,6.29694795125358,7.38232824336025,0.039
SPAG5,late_PP,0.541479338903882,2.78185044946734e-16,0.671,3.20882876485089,3.28816311834609,4.33505344337305,0.07
YARS,late_PP,0.541475017150209,2.14209185240823e-22,0.761,5.31718450492939,5.47745791758313,6.43582262286852,0.143
CTD-2384B11.2,late_PP,-0.540997248044643,3.60069717175077e-13,-0.674,-0.666257246407707,-0.783455289092521,-1.78792781234691,0.104
TINAGL1,late_PP,-0.540815910512037,5.54310820087203e-10,-0.558,2.69747847021042,2.66594372639847,1.56816776048696,0.028
PLP1,late_PP,-0.540621574066634,1.87465800240419e-08,-0.56,5.30246687441446,5.23720731709361,4.17672034745964,0.058
SOX2-OT,late_PP,-0.540562753494129,2.02081833844811e-06,-0.499,-1.32040011971914,-1.3435446177879,-2.44996630942753,0.02
CMBL,late_PP,-0.54046348816113,4.84401080420478e-08,-0.57,1.57706686594219,1.52412864108289,0.450497787993197,0.047
RP11-17E4.1,late_PP,-0.540458877299692,3.12580044739037e-05,-0.405,-1.28686718625027,-1.33528714931935,-2.41384961035113,0.043
ITPKB,late_PP,-0.540402869828879,1.06246064737099e-18,-0.642,5.82961600322369,5.78144247036437,4.70272776669291,0.043
RBMS3,late_PP,-0.540211312160663,4.54793084348526e-09,-0.59,3.94378508970655,3.89525172721932,2.81733158937558,0.043
AC004076.9,late_PP,-0.54006001573411,7.86570219482791e-10,-0.533,1.15817544335871,1.07228134955907,0.035536410877206,0.077
HSPA8P8,late_PP,0.540057877229947,1.17667963178076e-09,0.568,0.557750357618207,0.684534200794511,1.67655681568229,0.113
RP11-152P23.2,late_PP,0.54000465414562,9.18750380442281e-20,0.742,0.959335136302991,1.12496695393176,2.07439321916412,0.149
RP11-23J9.4,late_PP,-0.539922244619762,1.13068086119922e-12,-0.623,1.70888261535157,1.58766466340188,0.589839041846816,0.108
KNL1,late_PP,0.539813313285753,2.71697651966674e-13,0.64,3.85581289631514,3.863623463861,4.98524560518546,0.007
