gene,k,logFC,SE,z,P,FDR,I2,tau2,Q,direction
JUNB,2,-0.238,0.462,-0.52,0.60569490014405,0.955090036934842,76.6,0.3424,4.28,down
ADAM22,2,0.604,1.17,0.52,0.605734209870659,0.955090036934842,77.8,2.238,4.51,up
TREH,2,0.107,0.208,0.52,0.605753680656161,0.955090036934842,60.2,0.0569,2.51,up
SCRN3,2,-0.036,0.07,-0.52,0.605761272024756,0.955090036934842,0,0,0.19,down
C1orf106,2,-0.07,0.136,-0.52,0.605767426797695,0.955090036934842,19.8,0.0166,1.25,down
FBXL17,2,-0.08,0.154,-0.52,0.605887102133292,0.955201317486859,18.8,0.024,1.23,down
EMILIN1,2,0.334,0.648,0.52,0.605972455395868,0.955258474492141,38.6,0.502,1.63,up
TMEM200C,2,-0.14,0.271,-0.52,0.60606816375551,0.955258738258764,0,0,0.03,down
GAS6-AS2,2,0.322,0.624,0.52,0.606070819544931,0.955258738258764,80.7,0.6458,5.18,up
NAB1,2,-0.038,0.074,-0.52,0.60618361378392,0.955359124324013,0,0,0.05,down
C4B-AS1,2,0.159,0.308,0.52,0.60626026147475,0.955378713309203,24.3,0.0568,1.32,up
MRPS5,2,0.023,0.045,0.52,0.606381367919288,0.955378713309203,0,0,0.17,up
