"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","fdr_BH"
1.71771723407925e-12,0.130007905582258,0.27,0.322,4.15429913062067e-08,"NIPBL",3.29120420251218e-12
1.75425401911501e-12,0.793392651781986,0.119,0.094,4.24266334522965e-08,"ASAP3",3.35979228207561e-12
1.91948524222102e-12,0.315876797266352,0.731,0.787,4.64227505831154e-08,"SELENOW",3.67469750629243e-12
1.94949317414541e-12,-0.216392498184841,0.08,0.108,4.71484924167068e-08,"RNF111",3.73057248368913e-12
1.96370193760041e-12,0.11412786483001,0.114,0.147,4.74921313608659e-08,"MBD6",3.75617965401999e-12
1.98888851614796e-12,0.117946818492534,0.309,0.371,4.81012687630384e-08,"SEPTIN10",3.8027548428749e-12
2.03068097968612e-12,0.665358986580853,0.182,0.154,4.91120194937087e-08,"TRIM56",3.88102791614254e-12
2.08829915943309e-12,-0.167701082481689,0.099,0.129,5.05055151708894e-08,"DYNC2LI1",3.98946844046515e-12
2.17383679724844e-12,0.129291625866968,0.277,0.326,5.25742429414535e-08,"KMT2C",4.15113242064978e-12
2.22167422185316e-12,0.626491417696463,0.137,0.112,5.37311910555186e-08,"UPP1",4.24069888248642e-12
2.23188922813907e-12,-0.112411681512784,0.091,0.121,5.39782409825435e-08,"TEX261",4.25840713654602e-12
2.31530950351927e-12,0.209589768924324,0.106,0.08,5.59957603426137e-08,"CYGB",4.41571627697648e-12
2.3948218127329e-12,-0.283044939783178,0.11,0.141,5.79187655409451e-08,"CDKN2C",4.56544326264488e-12
2.45035056242334e-12,0.103826156595024,0.347,0.405,5.92617283522085e-08,"PSMD2",4.66934196557465e-12
2.61156260229702e-12,-0.175136090177695,0.103,0.133,6.31606415365533e-08,"MGAT2",4.97445712123774e-12
2.72291354700302e-12,-0.199358274285433,0.139,0.173,6.58536641342681e-08,"TMEM60",5.18438172618059e-12
2.73629916794101e-12,0.109885040449486,0.151,0.188,6.61773953766534e-08,"LARP4B",5.20768420855831e-12
2.74422405302747e-12,-0.117095422031836,0.224,0.266,6.63690587224695e-08,"H1-2",5.2205787284448e-12
2.81739027186925e-12,-0.162095373245917,0.097,0.126,6.81385837251578e-08,"KIF20B",5.3575248009038e-12
2.88870831298658e-12,0.105693024324547,0.142,0.178,6.98634105495805e-08,"MAP7",5.49084321861534e-12
3.05143508357942e-12,-0.179653059679198,0.074,0.1,7.37989574963683e-08,"MEX3D",5.7977266588009e-12
3.11435194956071e-12,-0.154789139276028,0.077,0.104,7.53206019001257e-08,"ZNF296",5.91479389500426e-12
3.14720151589131e-12,-0.155300622529256,0.09,0.119,7.61150686618313e-08,"PLEKHA4",5.97468314534383e-12
3.17544962666705e-12,0.172013354536367,0.157,0.196,7.67982492209425e-08,"ALDH16A1",6.02579053685544e-12
3.1863785214175e-12,0.389803482425257,0.131,0.105,7.70625645404822e-08,"DUSP6",6.04400370332367e-12
3.26659333590204e-12,0.123401414549177,0.247,0.297,7.90025598287908e-08,"LARS1",6.19357007863514e-12
3.29552026088097e-12,-0.182250494688604,0.075,0.103,7.97021575094063e-08,"SLC15A4",6.24580864134411e-12
3.30448819531635e-12,-0.149233277897391,0.078,0.105,7.99190470037258e-08,"FRS2",6.26019227990469e-12
3.40598000219445e-12,-0.119950990025518,0.098,0.128,8.23736263530727e-08,"SRRD",6.44977280649082e-12
3.46088775677754e-12,-0.175374466278091,0.131,0.163,8.37015703976649e-08,"UBE4A",6.55101763381693e-12
3.59623150362409e-12,-0.121010342406337,0.089,0.118,8.69748589151485e-08,"POLR1E",6.80436969081541e-12
3.66516428064152e-12,-0.100448283401571,0.083,0.111,8.8641998127315e-08,"SLC25A44",6.9319079543495e-12
3.94528041711897e-12,-0.220701463196336,0.126,0.159,9.54166068880224e-08,"SMCO4",7.45858383602716e-12
4.35544587792696e-12,0.135589161332905,0.281,0.333,1.05336458557664e-07,"SH3GLB2",8.23057833194604e-12
4.42922324625983e-12,-0.152495330482863,0.137,0.17,1.07120764210794e-07,"TAB2",8.36651529170794e-12
4.50482118262778e-12,-0.140309641207966,0.095,0.125,1.08949100301853e-07,"PEX7",8.50577671114875e-12
4.57518265727049e-12,-0.146006084737731,0.113,0.144,1.10650792566087e-07,"WDR41",8.6350392546406e-12
4.67367546467495e-12,0.189131009240992,0.792,0.857,1.13032841113164e-07,"GUK1",8.81726642504734e-12
4.70956900437589e-12,-0.109752529575689,0.075,0.103,1.13900926370831e-07,"MACROH2A2",8.88129271132513e-12
4.79441263984788e-12,-0.132647315970457,0.11,0.142,1.15952869694721e-07,"EIF2B3",9.03753748341603e-12
4.95105684479511e-12,-0.241895112800748,0.082,0.109,1.1974130979137e-07,"C19orf12",9.32894154863676e-12
4.97650107553156e-12,0.458020344865434,0.193,0.163,1.20356678511731e-07,"OSBPL1A",9.37299518207749e-12
5.05432550748797e-12,0.400170786226096,0.412,0.395,1.22238862398597e-07,"FCGRT",9.51562691936272e-12
5.1925756345146e-12,0.122886510880865,0.332,0.391,1.25582441720736e-07,"QKI",9.77185493424401e-12
5.36275563875713e-12,0.143000157177884,0.332,0.387,1.29698245123341e-07,"PTBP3",1.00879342815228e-11
5.94940978447221e-12,-0.132666912382134,0.157,0.193,1.4388647563746e-07,"SPRYD7",1.1186861213784e-11
6.09022238860848e-12,-0.10960232704352,0.124,0.156,1.47292028468496e-07,"PIGH",1.14468956401784e-11
6.13585868651801e-12,0.14054373249834,0.082,0.11,1.48395742333438e-07,"CXCR4",1.15278999981292e-11
6.25564250240906e-12,-0.159798005928365,0.087,0.115,1.51292713920763e-07,"RHBDF1",1.17480862710668e-11
6.64052205020721e-12,0.599965581036861,0.152,0.126,1.60601025784261e-07,"NDST1",1.24657340347213e-11
6.8535033532379e-12,0.109927784819126,0.275,0.326,1.65751978598059e-07,"DNAJC21",1.28602308789476e-11
6.91908771781204e-12,0.816367845361586,0.171,0.145,1.67338136455284e-07,"GFOD2",1.29779336334508e-11
6.94479145484866e-12,0.17167476213061,0.948,0.979,1.67959781335515e-07,"MT-ND2",1.30207671331411e-11
8.3208587889487e-12,0.536797588219933,0.132,0.106,2.01239969810724e-07,"PCGF2",1.55943127365316e-11
8.53755564194659e-12,-0.193066624135223,0.116,0.147,2.06480783200478e-07,"PPM1D",1.59938284530031e-11
8.58591382973857e-12,-0.155029200565611,0.118,0.151,2.07650325972227e-07,"MTRFR",1.60777875055022e-11
8.80958157435712e-12,-0.147283020024911,0.08,0.107,2.13059730375827e-07,"RBM27",1.64898227243016e-11
9.16308508709051e-12,-0.45343809680593,0.075,0.1,2.21609212831284e-07,"COL5A1",1.71444455626197e-11
9.25758445349078e-12,0.541570151136066,0.12,0.095,2.23894680007674e-07,"CCDC88A",1.73141231479825e-11
1.01034456833577e-11,0.695851120414861,0.126,0.102,2.44351833852005e-07,"AGRN",1.88883272326584e-11
1.01203803842394e-11,-0.28678146153765,0.075,0.101,2.4476139959283e-07,"CCDC117",1.8912200545198e-11
1.11429818499543e-11,0.359773915736372,0.264,0.235,2.69493016041145e-07,"VAT1",2.0814595055797e-11
1.14842105635172e-11,-0.267158388855341,0.08,0.106,2.77745632478663e-07,"PAXIP1-DT",2.14431744115673e-11
1.21154288913817e-11,-0.204330764320759,0.077,0.103,2.93011647738067e-07,"GMPPA",2.26124794886002e-11
1.24812422711871e-11,-0.115224029411255,0.144,0.179,3.0185884432866e-07,"CRLS1",2.32856701534349e-11
1.31509738396781e-11,0.789161985831528,0.104,0.081,3.18056302312614e-07,"SLC40A1",2.45250809880814e-11
1.32178843667099e-11,-0.124595220738638,0.211,0.251,3.19674533408878e-07,"ABHD14B",2.46397425735754e-11
1.36308351962703e-11,0.108588256486521,0.325,0.379,3.29661749221797e-07,"FIBP",2.53991065351922e-11
1.3839581692922e-11,-0.198944157505401,0.092,0.12,3.34710283243319e-07,"EPS15L1",2.57774981409183e-11
1.48437813970003e-11,-0.123271024956112,0.082,0.109,3.58996853086452e-07,"XXYLT1",2.76365770085192e-11
1.52494641209094e-11,0.663857612464308,0.104,0.081,3.68808289764194e-07,"PRKAG2",2.83802526938728e-11
1.5400362411825e-11,-0.20261384063624,0.111,0.141,3.72457764929989e-07,"TULP3",2.86493427743127e-11
1.64863566902785e-11,0.126523080133001,0.384,0.444,3.98722536554386e-07,"DYNC1H1",3.06570621337243e-11
1.65154937058094e-11,0.197435363488631,0.101,0.077,3.99427215275e-07,"BMERB1",3.06986725002376e-11
1.66316059533174e-11,-0.340900158836415,0.152,0.183,4.02235389980981e-07,"FAM107B",3.09010806300044e-11
1.66379965074567e-11,-0.102623958342448,0.132,0.164,4.02389945532841e-07,"YJU2",3.09010806300044e-11
1.69012648256475e-11,0.111899755506625,0.277,0.329,4.08757089808284e-07,"FNBP4",3.13772050585713e-11
1.72074301776756e-11,0.446975848043169,0.133,0.107,4.16161698847085e-07,"MDFIC",3.19325461531773e-11
1.75798253141841e-11,0.430831322860531,0.192,0.163,4.25168075223543e-07,"MXRA7",3.26102887057639e-11
1.77991310241265e-11,-0.29573594352579,0.078,0.104,4.30471983818499e-07,"CDK2",3.30036153452668e-11
1.84105092135669e-11,-0.161179725355117,0.104,0.133,4.45258165330114e-07,"SLC35A2",3.41233152403295e-11
1.86209665837636e-11,0.112005393513197,0.102,0.132,4.50348076828323e-07,"KDM6A",3.44993101823217e-11
1.88077452552222e-11,0.123613490446935,0.117,0.148,4.54865318997549e-07,"ELAC2",3.48311464942757e-11
1.90832883258882e-11,0.109769638286534,0.271,0.32,4.61529328161607e-07,"BDP1",3.53270331381404e-11
1.94048213220353e-11,-0.106530025681623,0.082,0.109,4.69305603673423e-07,"SFRP1",3.59076176134321e-11
2.06968109240149e-11,0.102141154919655,0.246,0.291,5.005523721973e-07,"STT3B",3.82827773547665e-11
2.12800838330121e-11,-0.116334987147181,0.078,0.104,5.14658827501396e-07,"PCNT",3.93456273150277e-11
2.17955501994985e-11,0.125906372657442,0.117,0.15,5.27125381574872e-07,"HIVEP1",4.02822928188534e-11
2.20091615337129e-11,0.101064938821941,0.373,0.43,5.32291571692848e-07,"MRPS18C",4.06605380490603e-11
2.23587450585983e-11,-0.495527477431313,0.095,0.121,5.40746249242201e-07,"IL11RA",4.12895735303354e-11
2.38824575717712e-11,-0.132520867230363,0.122,0.153,5.77597236373287e-07,"TMEM69",4.40854633469159e-11
2.42158062030149e-11,0.191957194952026,0.199,0.242,5.85659273019916e-07,"MLLT10",4.46826395643603e-11
2.42772552699767e-11,-0.133165910921201,0.098,0.125,5.87145418704386e-07,"BMP4",4.47778294804891e-11
2.48830173703171e-11,-0.195353179132181,0.227,0.266,6.01795775101119e-07,"CALU",4.58764847253796e-11
2.72244159917223e-11,0.45712037033449,0.412,0.492,6.58422500759803e-07,"SBSN",5.0172919244485e-11
2.77203885989412e-11,0.775943563100105,0.263,0.242,6.70417598265392e-07,"CMIP",5.10662412283132e-11
2.88687796431411e-11,-0.383199598355665,0.096,0.123,6.98191435669367e-07,"NDN",5.31602304783065e-11
3.05094731271247e-11,-0.115079373392619,0.268,0.309,7.37871607579512e-07,"CCDC107",5.61587018525631e-11
3.33094447463445e-11,-0.344681713030675,0.075,0.1,8.05588921190341e-07,"LOXL1",6.12877587492506e-11
3.37556043093446e-11,0.127045523024278,0.194,0.235,8.163792902215e-07,"POR",6.20835152566763e-11
3.43508749185622e-11,0.645157299389411,0.113,0.089,8.30775909905427e-07,"EZH1",6.31527623502797e-11
3.45854767464649e-11,-0.123921645386079,0.12,0.152,8.36449755113253e-07,"TRPS1",6.35583366676233e-11
3.54305908586404e-11,-0.460062816733051,0.083,0.109,8.56888839916217e-07,"NTRK2",6.50850781104717e-11
3.61337982384388e-11,0.15310630195587,0.109,0.14,8.73895910396642e-07,"EFTUD2",6.63500112417107e-11
3.62106756819943e-11,0.295320082004919,0.136,0.109,8.75755191369033e-07,"ARID5A",6.64643000290768e-11
3.72715473624434e-11,-0.115098471251541,0.129,0.16,9.01412372960695e-07,"C2orf69",6.83838774031739e-11
3.74504646671838e-11,0.59325321854492,0.153,0.127,9.05739487975841e-07,"NTHL1",6.86843942058488e-11
3.82694839274443e-11,0.179181511910763,0.14,0.175,9.25547468785241e-07,"LOC122513141",7.01581455448222e-11
4.36681460640008e-11,0.110089364621261,0.358,0.416,1.05611411255786e-06,"SREK1IP1",8.00230231140547e-11
4.45516891342864e-11,-0.145956691277671,0.082,0.108,1.07748260171272e-06,"ANAPC1",8.16092054694613e-11
4.48766543133724e-11,0.229873836896059,0.3,0.355,1.08534188456891e-06,"WIPI2",8.21713254988e-11
4.68149799903299e-11,0.114287261310501,0.159,0.196,1.13222029106613e-06,"RMDN1",8.56859428198662e-11
4.70247415054138e-11,-0.15656381563373,0.107,0.137,1.13729337330843e-06,"PSMB10",8.60351938662708e-11
4.76737959579122e-11,0.306949394949936,0.247,0.304,1.15299075524211e-06,"EFNA3",8.71875583749011e-11
5.17784429108333e-11,-0.11048610709679,0.086,0.113,1.2522616417985e-06,"SLC38A5",9.46561631473808e-11
5.25296826588136e-11,-0.21639652601865,0.13,0.161,1.27043037510341e-06,"CYP1B1",9.59908607459447e-11
5.38131263055721e-11,0.127148553379291,0.228,0.271,1.30147045970026e-06,"TBC1D22A-DT",9.82966237142409e-11
5.77116586469859e-11,0.771656822166373,0.106,0.085,1.39575646437735e-06,"KRT78",1.05375408892627e-10
5.90115145058095e-11,0.533880099848954,0.141,0.116,1.427193478323e-06,"H1-4",1.07705501354856e-10
6.02205750533373e-11,0.151277220019907,0.195,0.237,1.45643460766496e-06,"FAM89A",1.09868072043875e-10
6.17175504211078e-11,-0.107241513236295,0.772,0.883,1.49263895693449e-06,"S100A10",1.12553974482832e-10
6.21630645536708e-11,0.283131969560727,0.324,0.299,1.50341371623053e-06,"ARPC1B",1.13320945860385e-10
6.27111037692185e-11,0.273978267836652,0.186,0.228,1.51666804465855e-06,"ARL5A",1.14274126089896e-10
6.35122004889536e-11,0.515264892373787,0.158,0.133,1.53604256882534e-06,"AKR1C3",1.15687057150213e-10
6.35374412095644e-11,0.457163767134385,0.198,0.171,1.53665301565332e-06,"GSDMD",1.15687057150213e-10
6.63654506966343e-11,0.11591742755048,0.201,0.24,1.6050484250981e-06,"MAGT1",1.20787780205778e-10
7.37749531753196e-11,0.578544310811667,0.211,0.185,1.78424724254511e-06,"BLMH",1.34219576269682e-10
7.54442167609143e-11,0.109049806278484,0.224,0.266,1.82461838236271e-06,"RRP7A",1.37201517145099e-10
7.6701509059156e-11,-0.110313979826211,0.157,0.19,1.85502599659569e-06,"F2R",1.39432166788482e-10
7.85998484887839e-11,0.225255272226486,0.134,0.167,1.90093733570124e-06,"PHLDB3",1.42825895153088e-10
8.19074836888117e-11,0.637172938504286,0.256,0.233,1.98093249301391e-06,"AFDN",1.48776753372358e-10
8.20256633388209e-11,-0.261898903955727,0.083,0.108,1.98379066784938e-06,"SMURF1",1.48931842151774e-10
8.30317839990107e-11,1.2973943519647,0.109,0.089,2.00812369601607e-06,"CARD18",1.50698373756798e-10
8.55015260732308e-11,-0.119505182446423,0.09,0.117,2.06785440808109e-06,"APOOL",1.55118829364179e-10
8.6989312814255e-11,0.155608401031458,0.324,0.386,2.10383653041276e-06,"XRN2",1.57754979828088e-10
8.80031261724717e-11,-0.10208146690566,0.082,0.109,2.12835560648123e-06,"ZNF576",1.59529818742193e-10
8.86815945603431e-11,-0.198998003413974,0.103,0.131,2.1447643644419e-06,"GLA",1.60695578969879e-10
8.89394526910634e-11,0.197331576384871,0.251,0.302,2.15100066333337e-06,"CITED4",1.61098545939417e-10
9.00632292787553e-11,-0.189055913697321,0.114,0.142,2.1781792001067e-06,"AMMECR1",1.63069028769868e-10
9.44868849803706e-11,-0.404520936571247,0.169,0.199,2.28516531325026e-06,"CTSF",1.71010340651998e-10
9.91039713683453e-11,-0.158604493359194,0.087,0.114,2.39682954754343e-06,"MIR99AHG",1.79295272503449e-10
9.97880798651952e-11,0.121416031553146,0.114,0.144,2.41337471153975e-06,"MT-ND6",1.80461039692494e-10
1.00354192120506e-10,0.91809003297208,0.109,0.088,2.42706613643443e-06,"SDR9C7",1.81412574211472e-10
1.08412770672778e-10,-0.153521783849352,0.079,0.105,2.62196285872114e-06,"P4HA2",1.95902264872696e-10
1.08899937729673e-10,-0.102099445763853,0.112,0.141,2.63374499399215e-06,"RNF40",1.96704302796518e-10
1.14831426685946e-10,-0.110278720103632,0.218,0.255,2.7771980543996e-06,"MYADM",2.07335788700151e-10
1.19027925245942e-10,0.411473246993482,0.117,0.093,2.8786903720731e-06,"NHLRC3",2.14827427878308e-10
1.19250854074113e-10,0.112028606047695,0.217,0.258,2.88408190578242e-06,"COMMD9",2.15144270302164e-10
1.21918441681024e-10,0.276756583493123,0.143,0.177,2.94859751205557e-06,"RAB11FIP1",2.19869596375508e-10
1.22393122997907e-10,0.263650301083805,0.184,0.228,2.96007767970439e-06,"BNIPL",2.20638019663952e-10
1.23437115432529e-10,-0.32534703150482,0.076,0.1,2.98532663673572e-06,"PEX11B",2.22431722690125e-10
1.24725670109925e-10,0.387058580643823,0.204,0.255,3.01649033160854e-06,"ALDH3B2",2.24664525176188e-10
1.3488334496031e-10,-0.228524647829502,0.081,0.106,3.2621536978651e-06,"INTS13",2.42864896694991e-10
1.37536486055569e-10,-0.105447363171836,0.08,0.105,3.32631991525394e-06,"SMARCD3",2.47543869670368e-10
1.40177240236017e-10,0.633899425908767,0.203,0.18,3.39018655510808e-06,"TRIOBP",2.52196849410362e-10
1.40241345729202e-10,-0.22341573615875,0.133,0.163,3.39173694646075e-06,"AKR1B1",2.52212257804478e-10
1.64929561536061e-10,-0.178177702996359,0.098,0.126,3.98882144574964e-06,"SETD9",2.96494512642618e-10
1.65592121802037e-10,-0.433436802634989,0.178,0.212,4.00484546578226e-06,"BGN",2.97567797824713e-10
1.66208340662496e-10,-0.162360351564424,0.078,0.103,4.01974871892245e-06,"MCCC1",2.98556991672624e-10
1.73089795525838e-10,0.201898209203025,0.099,0.126,4.18617670479238e-06,"MARK4",3.10795081646038e-10
1.77004918183673e-10,0.101848636348064,0.105,0.133,4.28086394627212e-06,"BTBD2",3.17699341293304e-10
1.8260654674813e-10,0.103602781628495,0.375,0.439,4.41633933310353e-06,"GNB1",3.27623993987854e-10
1.85984451836364e-10,0.18965483063485,0.227,0.27,4.49803396766246e-06,"SAMM50",3.33552683960872e-10
1.88363448700311e-10,0.118774842597982,0.217,0.258,4.55557000681703e-06,"SIRT7",3.37685914152433e-10
1.90547751133946e-10,-0.174138029803749,0.088,0.114,4.60839736117448e-06,"PLEKHN1",3.41466984174921e-10
1.91177983840337e-10,0.622288782498955,0.125,0.102,4.62363953917854e-06,"CDC42BPA",3.4246123259131e-10
1.92524850615913e-10,-0.158488290754356,0.082,0.108,4.65621351214586e-06,"COPS7B",3.44737912715639e-10
2.10867358423153e-10,-0.125727448443807,0.092,0.119,5.09982706346396e-06,"SESN1",3.77433454710106e-10
2.15020451708049e-10,0.443901539645445,0.254,0.229,5.20026962455916e-06,"PSIP1",3.84715473288515e-10
2.20742213956851e-10,-0.135827395742505,0.1,0.128,5.33865044454644e-06,"FTSJ1",3.9479731925091e-10
2.26435284970636e-10,0.624729803386382,0.295,0.276,5.47633736701483e-06,"LPAR6",4.04819932697503e-10
2.36012756578278e-10,0.138402586740523,0.193,0.232,5.70796851784565e-06,"SUZ12",4.21776437474207e-10
2.57607940454704e-10,0.721364205083977,0.234,0.212,6.23024803989701e-06,"SASH1",4.60187906217471e-10
2.58012093750802e-10,-0.160073283055091,0.077,0.101,6.24002248736314e-06,"CD276",4.60728634574279e-10
2.59416385315504e-10,0.126657320406021,0.177,0.215,6.27398527885547e-06,"GBP1",4.63054168914192e-10
2.70347799878479e-10,0.131550951029919,0.145,0.179,6.53836154006101e-06,"HDHD5",4.82376958447219e-10
2.71951047310114e-10,-0.155845761096158,0.122,0.15,6.5771360791951e-06,"TMEM120A",4.85047017217293e-10
3.03425563479942e-10,0.131608571509253,0.256,0.305,7.33834725276239e-06,"VSIR",5.40971921382967e-10
3.05995601030809e-10,0.158806675268462,0.253,0.219,7.40050361093011e-06,"SERPINH1",5.453398839407e-10
3.07513944293012e-10,-0.198438911519969,0.092,0.118,7.4372247427265e-06,"ALG2",5.47830843873899e-10
3.1933219259466e-10,0.261961788836704,0.291,0.341,7.72304907790185e-06,"RALGDS",5.68661759440138e-10
3.24525727286044e-10,0.128886546385545,0.162,0.197,7.84865471441297e-06,"MAP3K1",5.77683781891778e-10
3.25745709493795e-10,0.146689960851407,0.124,0.155,7.87815998410743e-06,"FOXK2",5.7962823934613e-10
3.35040238546864e-10,0.750580801139779,0.112,0.091,8.10294816925591e-06,"RAPGEF5",5.95933303267258e-10
3.46283428241479e-10,0.153854595218466,0.152,0.188,8.37486471202018e-06,"PTK6",6.15690308396459e-10
3.47416629885415e-10,0.642215390719057,0.227,0.204,8.40227119377876e-06,"SNTB2",6.17463372332552e-10
3.48829183870016e-10,0.151154555013975,0.19,0.228,8.43643381189633e-06,"LYPLAL1",6.19731347399743e-10
3.62013944384156e-10,0.496444266101718,0.118,0.095,8.75530724493082e-06,"TMEM184B",6.42903919221139e-10
4.00300479756692e-10,-0.148449415251732,0.119,0.148,9.68126710291559e-06,"PRPSAP2",7.10619420865965e-10
4.09127323149601e-10,0.1164031138582,0.24,0.281,9.89474431037311e-06,"MED31",7.26005148269769e-10
4.20892942587934e-10,0.125911814361638,0.116,0.146,1.01792958164892e-05,"TXNDC11",7.46591739176488e-10
4.65773402535231e-10,0.123780811966258,0.247,0.29,1.12647297403146e-05,"SRP68",8.25879352171997e-10
4.9124967057558e-10,0.283850978242082,0.675,0.714,1.18808732828704e-05,"ZFP36L2",8.70712238127911e-10
4.99656154147638e-10,-0.105204350661197,0.109,0.136,1.20841840880606e-05,"RBMXL1",8.85266717122288e-10
5.38962703621137e-10,-0.183741981970122,0.381,0.33,1.30348129870772e-05,"TIMP1",9.54535739915594e-10
5.4281532140058e-10,0.170390099056249,0.355,0.407,1.3127988548073e-05,"GOLGB1",9.60984161590656e-10
5.67092337060225e-10,-0.200267291377657,0.086,0.111,1.37151281718015e-05,"TBC1D7",1.0035722145715e-09
5.77303267842372e-10,-0.20195377762259,0.106,0.133,1.39620795327678e-05,"MAGED1",1.02124430824784e-09
